,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
12,,not out,116,10,3,0,150.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
13,,not out,116,17,4,1,147.06,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
14,,lbw b Hopes,2,54,8,9,214.81,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
15,,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
16,,lbw b Hopes,2,10,3,0,150.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
17,,lbw b Hopes,2,17,4,1,147.06,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
18,,c Sangakkara b Lee,15,54,8,9,214.81,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
19,,c Sangakkara b Lee,15,3,0,0,66.67,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
20,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
21,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
22,,b Pathan,25,54,8,9,214.81,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
23,,b Pathan,25,3,0,0,66.67,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
24,,b Pathan,25,10,3,0,150.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
25,,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Kings XI Punjab,won,10603,16:00:00,19,2009,4,"Newlands, Cape Town",
26,Albie Morkel,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",484
27,Andrew Flintoff,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",61
28,MS Dhoni,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",265
29,Suresh Raina,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",413
30,Parthiv Patel,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",74
31,Matthew Hayden,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",157
32,,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",
33,Vinay Kumar,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",1449
34,Dale Steyn,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",508
35,Rajesh Bishnoi,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",1854
36,Virat Kohli,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",1413
37,Rahul Dravid,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",27
38,Ross Taylor,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",521
39,Jacques Kallis,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,10601,20:00:00,20,2009,4,"St George's Park, Port Elizabeth",213
40,Piyush Chawla,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,10600,16:00:00,21,2009,4,"Kingsmead, Durban",466
41,Mahela Jayawardene,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,10600,16:00:00,21,2009,4,"Kingsmead, Durban",101
42,Taruwar Kohli,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,10600,16:00:00,21,2009,4,"Kingsmead, Durban",1793
43,Yuvraj Singh,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,10600,16:00:00,21,2009,4,"Kingsmead, Durban",69
44,Kumar Sangakkara,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,10600,16:00:00,21,2009,4,"Kingsmead, Durban",104
45,Irfan Pathan,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,10600,16:00:00,21,2009,4,"Kingsmead, Durban",73
46,Ravi Bopara,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,10600,16:00:00,21,2009,4,"Kingsmead, Durban",571
47,Brendon McCullum,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",201
48,Brad Hodge,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",283
49,Chris Gayle,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",247
50,4,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",
51,,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",
52,,lbw b Hopes,2,10,3,0,150.00,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",
53,,lbw b Hopes,2,17,4,1,147.06,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",
54,,c Sangakkara b Lee,15,3,0,0,66.67,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",
55,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",
56,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",
57,,b Pathan,25,3,0,0,66.67,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",
58,,b Pathan,25,10,3,0,150.00,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",
59,,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,10600,16:00:00,21,2009,4,"Kingsmead, Durban",
60,Fidel Edwards,not out,31,14,3,2,221.43,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,10598,20:00:00,22,2009,4,"Newlands, Cape Town",381
61,Dwaraka Ravi Teja,b Pathan,13,10,0,1,130.00,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,10598,20:00:00,22,2009,4,"Newlands, Cape Town",1464
62,Venugopal Rao,c Pathan b Mota,32,13,2,3,246.15,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,10598,20:00:00,22,2009,4,"Newlands, Cape Town",412
63,Rohit Sharma,not out,116,54,8,9,214.81,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,10598,20:00:00,22,2009,4,"Newlands, Cape Town",576
64,Scott Styris,lbw b Hopes,2,3,0,0,66.67,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,10598,20:00:00,22,2009,4,"Newlands, Cape Town",58
65,VVS Laxman,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,10598,20:00:00,22,2009,4,"Newlands, Cape Town",28
66,Adam Gilchrist,b Pathan,25,17,4,1,147.06,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,10598,20:00:00,22,2009,4,"Newlands, Cape Town",36
67,Praveen Kumar,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,10598,20:00:00,22,2009,4,"Newlands, Cape Town",592
68,Karn Sharma,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,10598,20:00:00,22,2009,4,"Newlands, Cape Town",1844
69,Rajesh Bishnoi,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,10598,20:00:00,22,2009,4,"Newlands, Cape Town",1854
70,Virat Kohli,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,10598,20:00:00,22,2009,4,"Newlands, Cape Town",1413
71,Rahul Dravid,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,10598,20:00:00,22,2009,4,"Newlands, Cape Town",27
72,Robin Uthappa,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,10598,20:00:00,22,2009,4,"Newlands, Cape Town",527
73,Anil Kumble,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,10598,20:00:00,22,2009,4,"Newlands, Cape Town",98
74,Manoj Tiwary,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Chennai Super Kings,won,10597,16:00:00,23,2009,4,"Kingsmead, Durban",694
75,Tillakaratne Dilshan,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Chennai Super Kings,won,10597,16:00:00,23,2009,4,"Kingsmead, Durban",105
76,Dinesh Karthik,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Chennai Super Kings,won,10597,16:00:00,23,2009,4,"Kingsmead, Durban",145
77,AB de Villiers,not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Chennai Super Kings,won,10597,16:00:00,23,2009,4,"Kingsmead, Durban",370
78,Gautam Gambhir,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Chennai Super Kings,won,10597,16:00:00,23,2009,4,"Kingsmead, Durban",308
79,Virender Sehwag,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Chennai Super Kings,won,10597,16:00:00,23,2009,4,"Kingsmead, Durban",26
80,Daniel Vettori,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Chennai Super Kings,won,10597,16:00:00,23,2009,4,"Kingsmead, Durban",205
81,Muttiah Muralitharan,not out,31,14,3,2,221.43,Inn2,Chennai Super Kings,Delhi Daredevils,lost,10597,16:00:00,23,2009,4,"Kingsmead, Durban",110
82,Lakshmipathy Balaji,b Pathan,13,10,0,1,130.00,Inn2,Chennai Super Kings,Delhi Daredevils,lost,10597,16:00:00,23,2009,4,"Kingsmead, Durban",96
83,Joginder Sharma,c Pathan b Mota,32,13,2,3,246.15,Inn2,Chennai Super Kings,Delhi Daredevils,lost,10597,16:00:00,23,2009,4,"Kingsmead, Durban",270
84,Manpreet Gony,not out,116,54,8,9,214.81,Inn2,Chennai Super Kings,Delhi Daredevils,lost,10597,16:00:00,23,2009,4,"Kingsmead, Durban",1358
85,Albie Morkel,lbw b Hopes,2,3,0,0,66.67,Inn2,Chennai Super Kings,Delhi Daredevils,lost,10597,16:00:00,23,2009,4,"Kingsmead, Durban",484
86,S Badrinath,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Chennai Super Kings,Delhi Daredevils,lost,10597,16:00:00,23,2009,4,"Kingsmead, Durban",574
87,Parthiv Patel,b Pathan,25,17,4,1,147.06,Inn2,Chennai Super Kings,Delhi Daredevils,lost,10597,16:00:00,23,2009,4,"Kingsmead, Durban",74
88,Anil Kumble,not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,10595,20:00:00,24,2009,4,"Kingsmead, Durban",98
89,Pankaj Singh,b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,10595,20:00:00,24,2009,4,"Kingsmead, Durban",6328
90,Praveen Kumar,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,10595,20:00:00,24,2009,4,"Kingsmead, Durban",592
91,Vinay Kumar,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,10595,20:00:00,24,2009,4,"Kingsmead, Durban",1449
92,Virat Kohli,lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,10595,20:00:00,24,2009,4,"Kingsmead, Durban",1413
93,Ross Taylor,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,10595,20:00:00,24,2009,4,"Kingsmead, Durban",521
94,Kevin Pietersen,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,10595,20:00:00,24,2009,4,"Kingsmead, Durban",395
95,Ravi Bopara,not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,10595,20:00:00,24,2009,4,"Kingsmead, Durban",571
96,Mahela Jayawardene,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,10595,20:00:00,24,2009,4,"Kingsmead, Durban",101
97,Kumar Sangakkara,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,10595,20:00:00,24,2009,4,"Kingsmead, Durban",104
98,Yuvraj Singh,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,10595,20:00:00,24,2009,4,"Kingsmead, Durban",69
99,Karan Goel,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,10595,20:00:00,24,2009,4,"Kingsmead, Durban",1823
100,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,10595,20:00:00,24,2009,4,"Kingsmead, Durban",
101,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,10595,20:00:00,24,2009,4,"Kingsmead, Durban",
102,,b Pathan,25,10,3,0,150.00,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,10595,20:00:00,24,2009,4,"Kingsmead, Durban",
103,,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,10595,20:00:00,24,2009,4,"Kingsmead, Durban",
104,Pragyan Ojha,not out,31,14,3,2,221.43,Inn1,Deccan Chargers,Mumbai Indians,won,10594,16:00:00,25,2009,4,"Kingsmead, Durban",1356
105,Fidel Edwards,b Pathan,13,10,0,1,130.00,Inn1,Deccan Chargers,Mumbai Indians,won,10594,16:00:00,25,2009,4,"Kingsmead, Durban",381
106,RP Singh,c Pathan b Mota,32,13,2,3,246.15,Inn1,Deccan Chargers,Mumbai Indians,won,10594,16:00:00,25,2009,4,"Kingsmead, Durban",434
107,Dwaraka Ravi Teja,not out,116,54,8,9,214.81,Inn1,Deccan Chargers,Mumbai Indians,won,10594,16:00:00,25,2009,4,"Kingsmead, Durban",1464
108,Venugopal Rao,lbw b Hopes,2,3,0,0,66.67,Inn1,Deccan Chargers,Mumbai Indians,won,10594,16:00:00,25,2009,4,"Kingsmead, Durban",412
109,VVS Laxman,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Deccan Chargers,Mumbai Indians,won,10594,16:00:00,25,2009,4,"Kingsmead, Durban",28
110,Rohit Sharma,b Pathan,25,17,4,1,147.06,Inn1,Deccan Chargers,Mumbai Indians,won,10594,16:00:00,25,2009,4,"Kingsmead, Durban",576
111,Zaheer Khan,not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Deccan Chargers,lost,10594,16:00:00,25,2009,4,"Kingsmead, Durban",71
112,Pinal Shah,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Deccan Chargers,lost,10594,16:00:00,25,2009,4,"Kingsmead, Durban",1837
113,Harbhajan Singh,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Deccan Chargers,lost,10594,16:00:00,25,2009,4,"Kingsmead, Durban",75
114,Sanath Jayasuriya,not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Deccan Chargers,lost,10594,16:00:00,25,2009,4,"Kingsmead, Durban",102
115,Abhishek Nayar,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Deccan Chargers,lost,10594,16:00:00,25,2009,4,"Kingsmead, Durban",1463
116,Dwayne Bravo,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Deccan Chargers,lost,10594,16:00:00,25,2009,4,"Kingsmead, Durban",242
117,Shikhar Dhawan,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Deccan Chargers,lost,10594,16:00:00,25,2009,4,"Kingsmead, Durban",1446
118,Vinay Kumar,not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Delhi Daredevils,lost,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",1449
119,Pankaj Singh,b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Delhi Daredevils,lost,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",6328
120,Balachandra Akhil,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Delhi Daredevils,lost,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",1803
121,Mark Boucher,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Delhi Daredevils,lost,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",208
122,Virat Kohli,lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Delhi Daredevils,lost,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",1413
123,Kevin Pietersen,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Delhi Daredevils,lost,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",395
124,Ross Taylor,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Delhi Daredevils,lost,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",521
125,Mithun Manhas,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Royal Challengers Bangalore,won,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",597
126,Dinesh Karthik,b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Royal Challengers Bangalore,won,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",145
127,Gautam Gambhir,c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Royal Challengers Bangalore,won,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",308
128,AB de Villiers,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Royal Challengers Bangalore,won,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",370
129,Tillakaratne Dilshan,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Royal Challengers Bangalore,won,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",105
130,Virender Sehwag,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Royal Challengers Bangalore,won,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",26
131,4,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Royal Challengers Bangalore,won,10592,16:00:00,26,2009,4,"St George's Park, Port Elizabeth",
132,Manpreet Gony,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Deccan Chargers,lost,10590,16:00:00,27,2009,4,"Kingsmead, Durban",1358
133,S Badrinath,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Deccan Chargers,lost,10590,16:00:00,27,2009,4,"Kingsmead, Durban",574
134,Jacob Oram,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Deccan Chargers,lost,10590,16:00:00,27,2009,4,"Kingsmead, Durban",59
135,Albie Morkel,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Deccan Chargers,lost,10590,16:00:00,27,2009,4,"Kingsmead, Durban",484
136,MS Dhoni,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Deccan Chargers,lost,10590,16:00:00,27,2009,4,"Kingsmead, Durban",265
137,Suresh Raina,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Deccan Chargers,lost,10590,16:00:00,27,2009,4,"Kingsmead, Durban",413
138,Parthiv Patel,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Deccan Chargers,lost,10590,16:00:00,27,2009,4,"Kingsmead, Durban",74
139,Azhar Bilakhia,not out,31,14,3,2,221.43,Inn2,Deccan Chargers,Chennai Super Kings,won,10590,16:00:00,27,2009,4,"Kingsmead, Durban",1906
140,Adam Gilchrist,b Pathan,13,10,0,1,130.00,Inn2,Deccan Chargers,Chennai Super Kings,won,10590,16:00:00,27,2009,4,"Kingsmead, Durban",36
141,Dwayne Smith,c Pathan b Mota,32,13,2,3,246.15,Inn2,Deccan Chargers,Chennai Super Kings,won,10590,16:00:00,27,2009,4,"Kingsmead, Durban",255
142,Rohit Sharma,not out,116,54,8,9,214.81,Inn2,Deccan Chargers,Chennai Super Kings,won,10590,16:00:00,27,2009,4,"Kingsmead, Durban",576
143,VVS Laxman,lbw b Hopes,2,3,0,0,66.67,Inn2,Deccan Chargers,Chennai Super Kings,won,10590,16:00:00,27,2009,4,"Kingsmead, Durban",28
144,Herschelle Gibbs,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Deccan Chargers,Chennai Super Kings,won,10590,16:00:00,27,2009,4,"Kingsmead, Durban",212
145,,b Pathan,25,17,4,1,147.06,Inn2,Deccan Chargers,Chennai Super Kings,won,10590,16:00:00,27,2009,4,"Kingsmead, Durban",
146,Pradeep Sangwan,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Rajasthan Royals,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",1472
147,Amit Mishra,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Rajasthan Royals,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",1454
148,Daniel Vettori,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Rajasthan Royals,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",205
149,Dinesh Karthik,not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Rajasthan Royals,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",145
150,Tillakaratne Dilshan,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Rajasthan Royals,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",105
151,AB de Villiers,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Rajasthan Royals,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",370
152,Gautam Gambhir,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Rajasthan Royals,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",308
153,Shane Warne,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Delhi Daredevils,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",135
154,Yusuf Pathan,b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Delhi Daredevils,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",790
155,Ravindra Jadeja,c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Delhi Daredevils,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",587
156,Paul Valthaty,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Delhi Daredevils,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion",1865
