,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
20,Wriddhiman Saha (wk),b Shakib,7,6,0,1,116.67,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,35618,19:30:00,11,2021,4,"MA Chidambaram Stadium, Chennai"
21,David Warner (c),c Karthik b Prasidh,3,4,0,0,75.00,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,35618,19:30:00,11,2021,4,"MA Chidambaram Stadium, Chennai"
22,Manish Pandey,not out,61,44,2,3,138.64,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,35618,19:30:00,11,2021,4,"MA Chidambaram Stadium, Chennai"
23,Jonny Bairstow,c Nitish Rana b Cummins,55,40,5,3,137.50,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,35618,19:30:00,11,2021,4,"MA Chidambaram Stadium, Chennai"
24,Mohammad Nabi,c Morgan b Prasidh,14,11,2,0,127.27,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,35618,19:30:00,11,2021,4,"MA Chidambaram Stadium, Chennai"
25,Vijay Shankar,c Morgan b Russell,11,7,0,1,157.14,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,35618,19:30:00,11,2021,4,"MA Chidambaram Stadium, Chennai"
26,Abdul Samad,not out,19,8,0,2,237.50,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,35618,19:30:00,11,2021,4,"MA Chidambaram Stadium, Chennai"
27,Rahul (c & wk),c Rahul Tewatia b Chetan Sakariya,91,50,7,5,182.00,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
28,Mayank Agarwal,c Samson b Chetan Sakariya,14,9,2,0,155.56,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
29,Gayle,c Stokes b Riyan Parag,40,28,4,2,142.86,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
30,Deepak Hooda,c Riyan Parag b Chris Morris,64,28,4,6,228.57,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
31,Pooran,c Chetan Sakariya b Chris Morris,0,1,0,0,0.00,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
32,Shahrukh Khan,not out,6,4,1,0,150.00,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
33,Jhye Richardson,c Chris Morris b Chetan Sakariya,0,2,0,0,0.00,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
34,Ben Stokes,c and b Shami,0,3,0,0,0.00,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
35,Manan Vohra,c and b Arshdeep Singh,12,8,1,1,150.00,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
36,Sanju Samson (c & wk),c Deepak Hooda b Arshdeep Singh,119,63,12,7,188.89,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
37,Jos Buttler,b Jhye Richardson,25,13,5,0,192.31,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
38,Shivam Dube,c Deepak Hooda b Arshdeep Singh,23,15,3,0,153.33,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
39,Riyan Parag,c Rahul b Shami,25,11,1,3,227.27,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
40,Rahul Tewatia,c Rahul b Riley Meredith,2,4,0,0,50.00,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
41,Chris Morris,not out,2,4,0,0,50.00,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai"
42,Rohit (c),b Cummins,43,32,3,1,134.38,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
43,de Kock (wk),c Tripathi b Chakravarthy,2,6,0,0,33.33,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
44,Suryakumar Yadav,c Shubman Gill b Shakib,56,36,7,2,155.56,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
45,Ishan Kishan,c Prasidh b Cummins,1,3,0,0,33.33,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
46,Hardik Pandya,c Russell b Prasidh,15,17,2,0,88.24,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
47,Pollard,c Karthik b Russell,5,8,1,0,62.50,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
48,Krunal Pandya,c Prasidh b Russell,15,9,3,0,166.67,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
49,Marco Jansen,c Cummins b Russell,0,1,0,0,0.00,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
50,Rahul Chahar,c Shubman Gill b Russell,8,7,0,0,114.29,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
51,Bumrah,c Shakib b Russell,0,1,0,0,0.00,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
52,,not out,0,0,0,0,0.00,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
53,Nitish Rana,st de Kock b Rahul Chahar,57,47,6,2,121.28,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
54,Shubman Gill,c Pollard b Rahul Chahar,33,24,5,1,137.50,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
55,Rahul Tripathi,c de Kock b Rahul Chahar,5,5,0,0,100.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
56,Eoin Morgan (c),c Marco Jansen b Rahul Chahar,7,7,1,0,100.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
57,Shakib Al Hasan,c Suryakumar Yadav b Krunal Pandya,9,9,1,0,100.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
58,Dinesh Karthik (wk),not out,8,11,0,0,72.73,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
59,Andre Russell,c and b Boult,9,15,1,0,60.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
60,Pat Cummins,b Boult,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
61,Harbhajan Singh,not out,2,2,0,0,100.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai"
62,Kohli (c),c Vijay Shankar b Holder,33,29,4,0,113.79,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
63,Devdutt Padikkal,c Nadeem b Bhuvneshwar,11,13,2,0,84.62,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
64,Shahbaz Ahmed,c Rashid Khan b Nadeem,14,10,0,1,140.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
65,Maxwell,c W Saha b Holder,59,41,5,3,143.90,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
66,de Villiers (wk),c Warner b Rashid Khan,1,5,0,0,20.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
67,Washington Sundar,c Manish Pandey b Rashid Khan,8,11,1,0,72.73,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
68,Christian,c W Saha b T Natarajan,1,2,0,0,50.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
69,Jamieson,c Manish Pandey b Holder,12,9,2,0,133.33,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
70,Harshal Patel,not out,0,0,0,0,0.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
71,Wriddhiman Saha (wk),c Maxwell b Siraj,1,9,0,0,11.11,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
72,David Warner (c),c Christian b Jamieson,54,37,7,1,145.95,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
73,Manish Pandey,c Harshal Patel b Shahbaz Ahmed,38,39,2,2,97.44,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
74,Jonny Bairstow,c de Villiers b Shahbaz Ahmed,12,13,1,0,92.31,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
75,Abdul Samad,c and b Shahbaz Ahmed,0,2,0,0,0.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
76,Vijay Shankar,c Kohli b Harshal Patel,3,5,0,0,60.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
77,Jason Holder,c Christian b Siraj,4,5,0,0,80.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
78,Rashid Khan,run out (Siraj/de Villiers),17,9,1,1,188.89,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
79,Bhuvneshwar Kumar,not out,2,2,0,0,100.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
80,Shahbaz Nadeem,c Shahbaz Ahmed b Harshal Patel,0,1,0,0,0.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
81,,not out,0,0,0,0,0.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai"
82,Prithvi Shaw,c Miller b Unadkat,2,5,0,0,40.00,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
83,Dhawan,c Samson b Unadkat,9,11,1,0,81.82,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
84,Rahane,c and b Unadkat,8,8,1,0,100.00,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
85,Pant (c & wk),run out (Riyan Parag),51,32,9,0,159.38,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
86,Stoinis,c Jos Buttler b Mustafizur,0,5,0,0,0.00,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
87,Lalit Yadav,c Rahul Tewatia b Chris Morris,20,24,3,0,83.33,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
88,Tom Curran,b Mustafizur,21,16,2,0,131.25,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
89,Chris Woakes,not out,15,11,2,0,136.36,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
90,Ashwin,run out (Miller/Samson),7,4,1,0,175.00,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
91,Rabada,not out,9,4,1,0,225.00,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
92,Jos Buttler,c Pant b Chris Woakes,2,7,0,0,28.57,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
93,Manan Vohra,c Rabada b Chris Woakes,9,11,2,0,81.82,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
94,Sanju Samson (c & wk),c Dhawan b Rabada,4,3,1,0,133.33,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
95,Shivam Dube,c Dhawan b Avesh Khan,2,7,0,0,28.57,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
96,David Miller,c Lalit Yadav b Avesh Khan,62,43,7,2,144.19,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
97,Riyan Parag,c Dhawan b Avesh Khan,2,5,0,0,40.00,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
98,Rahul Tewatia,c Lalit Yadav b Rabada,19,17,2,0,111.76,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
99,Chris Morris,not out,36,18,0,4,200.00,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
100,Jaydev Unadkat,not out,11,7,0,1,157.14,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai"
101,Rahul (c & wk),run out (Ravindra Jadeja),5,7,1,0,71.43,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
102,Mayank Agarwal,b D Chahar,0,2,0,0,0.00,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
103,Gayle,c Ravindra Jadeja b D Chahar,10,10,2,0,100.00,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
104,Deepak Hooda,c du Plessis b D Chahar,10,15,1,0,66.67,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
105,Pooran,c Thakur b D Chahar,0,2,0,0,0.00,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
106,Shahrukh Khan,c Ravindra Jadeja b Sam Curran,47,36,4,2,130.56,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
107,Jhye Richardson,b Moeen,15,22,2,0,68.18,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
108,M Ashwin,c du Plessis b DJ Bravo,6,14,0,0,42.86,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
109,Shami,not out,9,12,0,0,75.00,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
110,Riley Meredith,not out,0,0,0,0,0.00,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
111,Ruturaj Gaikwad,c Deepak Hooda b Arshdeep Singh,5,16,0,0,31.25,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
112,Faf du Plessis,not out,36,33,3,1,109.09,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
113,Moeen Ali,c Shahrukh Khan b M Ashwin,46,31,7,1,148.39,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
114,Suresh Raina,c Rahul b Shami,8,9,1,0,88.89,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
115,Ambati Rayudu,c Pooran b Shami,0,1,0,0,0.00,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
116,Sam Curran,not out,5,4,1,0,125.00,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai"
117,de Kock (wk),c (sub)J Suchith b Mujeeb,40,39,5,0,102.56,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
118,Rohit (c),c Virat Singh b Vijay Shankar,32,25,2,2,128.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
119,Suryakumar Yadav,c and b Vijay Shankar,10,6,1,1,166.67,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
120,Ishan Kishan,c Bairstow b Mujeeb,12,21,0,0,57.14,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
121,Pollard,not out,35,22,1,3,159.09,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
122,Hardik Pandya,c Virat Singh b Khaleel Ahmed,7,5,1,0,140.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
123,Krunal Pandya,not out,3,3,0,0,100.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
124,David Warner (c),run out (Hardik Pandya),36,34,2,2,105.88,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
125,Jonny Bairstow (wk),hit wkt b Krunal Pandya,43,22,3,4,195.45,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
126,Manish Pandey,c Pollard b Rahul Chahar,2,7,0,0,28.57,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
127,Virat Singh,c Suryakumar Yadav b Rahul Chahar,11,12,1,0,91.67,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
128,Vijay Shankar,c Suryakumar Yadav b Bumrah,28,25,0,2,112.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
129,Abhishek Sharma,c Milne b Rahul Chahar,2,4,0,0,50.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
130,Abdul Samad,run out (Hardik Pandya),7,8,1,0,87.50,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
131,Rashid Khan,lbw b Boult,0,1,0,0,0.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
132,Bhuvneshwar Kumar,b Boult,1,2,0,0,50.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
133,Mujeeb Ur Rahman,not out,1,1,0,0,100.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
134,,b Boult,1,2,0,0,50.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai"
135,Kohli (c),c Tripathi b Chakravarthy,5,6,1,0,83.33,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
136,Devdutt Padikkal,c Tripathi b Prasidh,25,28,2,0,89.29,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
137,Rajat Patidar,b Chakravarthy,1,2,0,0,50.00,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
138,Maxwell,c Harbhajan b Cummins,78,49,9,3,159.18,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
139,de Villiers (wk),not out,76,34,9,3,223.53,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
140,Jamieson,not out,11,4,1,1,275.00,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
