,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
744,Chawla,run out (Dhawan/Rabada),12,5,1,1,240.00,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,22405,20:00:00,30,2019,3,"Arun Jaitley Stadium, Delhi"
745,Kuldeep Yadav,not out,10,5,1,0,200.00,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,22405,20:00:00,30,2019,3,"Arun Jaitley Stadium, Delhi"
746,Prithvi Shaw,c Karthik b Lockie Ferguson,99,55,12,3,180.00,Inn2,Delhi Capitals,Kolkata Knight Riders,lost,22405,20:00:00,30,2019,3,"Arun Jaitley Stadium, Delhi"
747,Shikhar Dhawan,c A Russell b Chawla,16,8,2,1,200.00,Inn2,Delhi Capitals,Kolkata Knight Riders,lost,22405,20:00:00,30,2019,3,"Arun Jaitley Stadium, Delhi"
748,Shreyas Iyer (c),c Shubman Gill b A Russell,43,32,4,2,134.38,Inn2,Delhi Capitals,Kolkata Knight Riders,lost,22405,20:00:00,30,2019,3,"Arun Jaitley Stadium, Delhi"
749,Rishabh Pant (wk),c Chawla b Kuldeep Yadav,11,15,1,0,73.33,Inn2,Delhi Capitals,Kolkata Knight Riders,lost,22405,20:00:00,30,2019,3,"Arun Jaitley Stadium, Delhi"
750,Colin Ingram,run out (Uthappa/Karthik),10,7,1,0,142.86,Inn2,Delhi Capitals,Kolkata Knight Riders,lost,22405,20:00:00,30,2019,3,"Arun Jaitley Stadium, Delhi"
751,Hanuma Vihari,c Shubman Gill b Kuldeep Yadav,2,3,0,0,66.67,Inn2,Delhi Capitals,Kolkata Knight Riders,lost,22405,20:00:00,30,2019,3,"Arun Jaitley Stadium, Delhi"
752,Harshal Patel,not out,0,0,0,0,0.00,Inn2,Delhi Capitals,Kolkata Knight Riders,lost,22405,20:00:00,30,2019,3,"Arun Jaitley Stadium, Delhi"
753,Rayudu,c Jos Buttler b Jofra Archer,1,8,0,0,12.50,Inn1,Chennai Super Kings,Rajasthan Royals,won,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
754,Watson,c Jofra Archer b Stokes,13,13,1,1,100.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
755,Raina,b Unadkat,36,32,4,1,112.50,Inn1,Chennai Super Kings,Rajasthan Royals,won,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
756,Kedar Jadhav,c Jos Buttler b D Kulkarni,8,3,2,0,266.67,Inn1,Chennai Super Kings,Rajasthan Royals,won,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
757,Dhoni (c & wk),not out,75,46,4,4,163.04,Inn1,Chennai Super Kings,Rajasthan Royals,won,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
758,DJ Bravo,c D Kulkarni b Jofra Archer,27,16,3,1,168.75,Inn1,Chennai Super Kings,Rajasthan Royals,won,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
759,Ravindra Jadeja,not out,8,3,0,1,266.67,Inn1,Chennai Super Kings,Rajasthan Royals,won,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
760,Ajinkya Rahane (c),c Ravindra Jadeja b D Chahar,0,2,0,0,0.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
761,Jos Buttler (wk),c DJ Bravo b SN Thakur,6,7,1,0,85.71,Inn2,Rajasthan Royals,Chennai Super Kings,lost,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
762,Sanju Samson,c Raina b D Chahar,8,10,1,0,80.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
763,Rahul Tripathi,c and b Tahir,39,24,5,1,162.50,Inn2,Rajasthan Royals,Chennai Super Kings,lost,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
764,Steven Smith,c (sub)D Shorey b Tahir,28,30,2,0,93.33,Inn2,Rajasthan Royals,Chennai Super Kings,lost,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
765,Ben Stokes,c Raina b DJ Bravo,46,26,1,3,176.92,Inn2,Rajasthan Royals,Chennai Super Kings,lost,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
766,Krishnappa Gowtham,c Raina b SN Thakur,9,8,0,1,112.50,Inn2,Rajasthan Royals,Chennai Super Kings,lost,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
767,Jofra Archer,not out,24,11,1,2,218.18,Inn2,Rajasthan Royals,Chennai Super Kings,lost,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
768,Shreyas Gopal,c Tahir b DJ Bravo,0,3,0,0,0.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
769,Jaydev Unadkat,not out,0,0,0,0,0.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,22407,20:00:00,31,2019,3,"MA Chidambaram Stadium, Chennai"
770,Rohit (c),c Deepak Hooda b Nabi,11,14,0,1,78.57,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
771,de Kock (wk),c Deepak Hooda b S Kaul,19,18,1,1,105.56,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
772,Suryakumar Yadav,lbw b Sandeep Sharma,7,8,1,0,87.50,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
773,Ishan Kishan,run out (Vijay Shankar/Bairstow),17,21,2,0,80.95,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
774,Krunal Pandya,c Bairstow b S Kaul,6,13,0,0,46.15,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
775,Pollard,not out,46,26,2,4,176.92,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
776,Hardik Pandya,c Vijay Shankar b Rashid Khan,14,14,0,1,100.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
777,Rahul Chahar,c Bairstow b Bhuvneshwar,10,7,2,0,142.86,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
778,Alzarri Joseph,not out,0,0,0,0,0.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
779,David Warner,b Alzarri Joseph,15,13,2,0,115.38,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
780,Jonny Bairstow (wk),c Bumrah b Rahul Chahar,16,10,3,0,160.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
781,Vijay Shankar,c Hardik Pandya b Alzarri Joseph,5,10,1,0,50.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
782,Manish Pandey,c Rohit b Behrendorff,16,21,0,0,76.19,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
783,Deepak Hooda,b Alzarri Joseph,20,24,1,0,83.33,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
784,Yusuf Pathan,c Ishan Kishan b Rahul Chahar,0,4,0,0,0.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
785,Mohammad Nabi,c Rohit b Bumrah,11,14,0,1,78.57,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
786,Rashid Khan,c and b Alzarri Joseph,0,1,0,0,0.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
787,Bhuvneshwar Kumar (c),b Alzarri Joseph,2,6,0,0,33.33,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
788,Siddarth Kaul,c de Kock b Alzarri Joseph,0,1,0,0,0.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
789,,not out,5,2,1,0,250.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,22454,20:00:00,6,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
790,A Rahane (c),lbw b Prasidh,5,7,1,0,71.43,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,22456,20:00:00,7,2019,4,"Sawai Mansingh Stadium, Jaipur"
791,Jos Buttler (wk),c Shubman Gill b H Gurney,37,34,5,1,108.82,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,22456,20:00:00,7,2019,4,"Sawai Mansingh Stadium, Jaipur"
792,Steven Smith,not out,73,59,7,1,123.73,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,22456,20:00:00,7,2019,4,"Sawai Mansingh Stadium, Jaipur"
793,R Tripathi,c Chawla b H Gurney,6,8,0,0,75.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,22456,20:00:00,7,2019,4,"Sawai Mansingh Stadium, Jaipur"
794,Stokes,not out,7,14,0,0,50.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,22456,20:00:00,7,2019,4,"Sawai Mansingh Stadium, Jaipur"
795,Chris Lynn,c S Midhun b Shreyas Gopal,50,32,6,3,156.25,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,22456,20:00:00,7,2019,4,"Sawai Mansingh Stadium, Jaipur"
796,Sunil Narine,c Steven Smith b Shreyas Gopal,47,25,6,3,188.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,22456,20:00:00,7,2019,4,"Sawai Mansingh Stadium, Jaipur"
797,Robin Uthappa,not out,26,16,1,2,162.50,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,22456,20:00:00,7,2019,4,"Sawai Mansingh Stadium, Jaipur"
798,Shubman Gill,not out,6,10,0,0,60.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,22456,20:00:00,7,2019,4,"Sawai Mansingh Stadium, Jaipur"
799,Rahul,st Parthiv Patel b Chahal,18,15,2,1,120.00,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,22463,20:00:00,13,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
800,Gayle,not out,99,64,10,5,154.69,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,22463,20:00:00,13,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
801,Mayank Agarwal,b Chahal,15,9,1,1,166.67,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,22463,20:00:00,13,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
802,Sarfaraz Khan,c Parthiv Patel b Siraj,15,13,1,1,115.38,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,22463,20:00:00,13,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
803,Sam Curran,lbw b Moeen,1,3,0,0,33.33,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,22463,20:00:00,13,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
804,Mandeep,not out,18,16,1,0,112.50,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,22463,20:00:00,13,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
805,Parthiv Patel (wk),c Mayank Agarwal b Ashwin,19,9,4,0,211.11,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,22463,20:00:00,13,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
806,Virat Kohli (c),c M Ashwin b Shami,67,53,8,0,126.42,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,22463,20:00:00,13,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
807,AB de Villiers,not out,59,38,5,2,155.26,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,22463,20:00:00,13,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
808,Marcus Stoinis,not out,28,16,4,0,175.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,22463,20:00:00,13,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
809,Prithvi Shaw,c Bairstow b Khaleel Ahmed,4,5,0,0,80.00,Inn1,Delhi Capitals,Sunrisers Hyderabad,won,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
810,Dhawan,c Bhuvneshwar b Khaleel Ahmed,7,8,1,0,87.50,Inn1,Delhi Capitals,Sunrisers Hyderabad,won,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
811,Munro,c Bairstow b Abhishek Sharma,40,24,4,3,166.67,Inn1,Delhi Capitals,Sunrisers Hyderabad,won,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
812,Shreyas Iyer (c),c Bairstow b Bhuvneshwar,45,40,5,0,112.50,Inn1,Delhi Capitals,Sunrisers Hyderabad,won,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
813,Pant (wk),c Deepak Hooda b Khaleel Ahmed,23,19,3,0,121.05,Inn1,Delhi Capitals,Sunrisers Hyderabad,won,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
814,Chris Morris,b Rashid Khan,4,8,0,0,50.00,Inn1,Delhi Capitals,Sunrisers Hyderabad,won,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
815,Axar,not out,14,11,1,0,127.27,Inn1,Delhi Capitals,Sunrisers Hyderabad,won,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
816,Keemo Paul,lbw b Bhuvneshwar,7,4,0,1,175.00,Inn1,Delhi Capitals,Sunrisers Hyderabad,won,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
817,Rabada,not out,2,2,0,0,100.00,Inn1,Delhi Capitals,Sunrisers Hyderabad,won,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
818,David Warner,c Shreyas Iyer b Rabada,51,47,3,1,108.51,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
819,Jonny Bairstow (wk),c Rabada b Keemo Paul,41,31,5,1,132.26,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
820,Kane Williamson (c),c Rabada b Keemo Paul,3,8,0,0,37.50,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
821,Ricky Bhui,c Axar b Keemo Paul,7,12,0,0,58.33,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
822,Vijay Shankar,c Pant b Rabada,1,2,0,0,50.00,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
823,Deepak Hooda,b Chris Morris,3,4,0,0,75.00,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
824,Abhishek Sharma,c Keemo Paul b Chris Morris,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
825,Rashid Khan,c Keemo Paul b Chris Morris,0,1,0,0,0.00,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
826,Bhuvneshwar Kumar,c and b Rabada,2,4,0,0,50.00,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
827,Sandeep Sharma,not out,1,1,0,0,100.00,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
828,,b Rabada,0,1,0,0,0.00,Inn2,Sunrisers Hyderabad,Delhi Capitals,lost,22465,20:00:00,14,2019,4,"Rajiv Gandhi International Stadium, Hyderabad"
829,Rahul (wk),st Pant b Lamichhane,12,9,1,1,133.33,Inn1,Kings XI Punjab,Delhi Capitals,lost,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
830,Gayle,c Axar b Lamichhane,69,37,6,5,186.49,Inn1,Kings XI Punjab,Delhi Capitals,lost,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
831,Mayank Agarwal,c Sherfane Rutherford b Rabada,2,9,0,0,22.22,Inn1,Kings XI Punjab,Delhi Capitals,lost,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
832,Miller,c Prithvi Shaw b Axar,7,5,1,0,140.00,Inn1,Kings XI Punjab,Delhi Capitals,lost,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
833,Mandeep,st Pant b Axar,30,27,1,1,111.11,Inn1,Kings XI Punjab,Delhi Capitals,lost,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
834,Sam Curran,c and b Lamichhane,0,4,0,0,0.00,Inn1,Kings XI Punjab,Delhi Capitals,lost,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
835,Ashwin (c),c Shreyas Iyer b Rabada,16,14,2,0,114.29,Inn1,Kings XI Punjab,Delhi Capitals,lost,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
836,Harpreet Brar,not out,20,12,2,1,166.67,Inn1,Kings XI Punjab,Delhi Capitals,lost,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
837,Viljoen,not out,2,3,0,0,66.67,Inn1,Kings XI Punjab,Delhi Capitals,lost,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
838,Prithvi Shaw,run out (Mandeep),13,11,1,1,118.18,Inn2,Delhi Capitals,Kings XI Punjab,won,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
839,Shikhar Dhawan,c Ashwin b Viljoen,56,41,7,1,136.59,Inn2,Delhi Capitals,Kings XI Punjab,won,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
840,Shreyas Iyer (c),not out,58,49,5,1,118.37,Inn2,Delhi Capitals,Kings XI Punjab,won,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
841,Rishabh Pant (wk),c Sam Curran b Viljoen,6,7,1,0,85.71,Inn2,Delhi Capitals,Kings XI Punjab,won,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
842,Colin Ingram,b Shami,19,9,4,0,211.11,Inn2,Delhi Capitals,Kings XI Punjab,won,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
843,Axar Patel,run out (Mayank Agarwal/Rahul),1,1,0,0,100.00,Inn2,Delhi Capitals,Kings XI Punjab,won,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
844,Sherfane Rutherford,not out,2,2,0,0,100.00,Inn2,Delhi Capitals,Kings XI Punjab,won,22472,20:00:00,20,2019,4,"Arun Jaitley Stadium, Delhi"
845,Parthiv Patel (wk),c Watson b DJ Bravo,53,37,2,4,143.24,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
846,Kohli (c),c Dhoni b D Chahar,9,8,2,0,112.50,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
847,de Villiers,c du Plessis b Ravindra Jadeja,25,19,3,1,131.58,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
848,Akshdeep Nath,c du Plessis b Ravindra Jadeja,24,20,1,1,120.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
849,Stoinis,c (sub)D Shorey b Tahir,14,13,0,1,107.69,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
850,Moeen,c SN Thakur b DJ Bravo,26,16,5,0,162.50,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
851,Negi,c Rayudu b D Chahar,5,6,0,0,83.33,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
852,Umesh,not out,1,1,0,0,100.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
853,Steyn,not out,0,0,0,0,0.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
854,Shane Watson,c Stoinis b Steyn,5,3,1,0,166.67,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
855,Faf du Plessis,c de Villiers b Umesh,5,15,0,0,33.33,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
856,Suresh Raina,b Steyn,0,1,0,0,0.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
857,Ambati Rayudu,b Chahal,29,29,2,1,100.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
858,Kedar Jadhav,c de Villiers b Umesh,9,9,2,0,100.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
859,MS Dhoni (c & wk),not out,84,48,5,7,175.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
860,Ravindra Jadeja,run out (Navdeep Saini),11,12,0,0,91.67,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
861,Dwayne Bravo,c Parthiv Patel b Navdeep Saini,5,4,0,0,125.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
862,Shardul Thakur,run out (Parthiv Patel),0,0,0,0,0.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,22474,20:00:00,21,2019,4,"M.Chinnaswamy Stadium, Bengaluru"
863,Shubman Gill,c Lewis b Hardik Pandya,76,45,6,4,168.89,Inn1,Kolkata Knight Riders,Mumbai Indians,won,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
864,Chris Lynn,c Lewis b Rahul Chahar,54,29,8,2,186.21,Inn1,Kolkata Knight Riders,Mumbai Indians,won,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
865,A Russell,not out,80,40,6,8,200.00,Inn1,Kolkata Knight Riders,Mumbai Indians,won,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
866,Karthik (c & wk),not out,15,7,1,1,214.29,Inn1,Kolkata Knight Riders,Mumbai Indians,won,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
867,Quinton de Kock (wk),c A Russell b Narine,0,4,0,0,0.00,Inn2,Mumbai Indians,Kolkata Knight Riders,lost,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
868,Rohit Sharma (c),lbw b H Gurney,12,9,3,0,133.33,Inn2,Mumbai Indians,Kolkata Knight Riders,lost,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
869,Evin Lewis,c Karthik b A Russell,15,16,1,1,93.75,Inn2,Mumbai Indians,Kolkata Knight Riders,lost,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
870,Suryakumar Yadav,c Karthik b A Russell,26,14,2,2,185.71,Inn2,Mumbai Indians,Kolkata Knight Riders,lost,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
871,Kieron Pollard,c Nitish Rana b Narine,20,21,2,0,95.24,Inn2,Mumbai Indians,Kolkata Knight Riders,lost,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
872,Hardik Pandya,c A Russell b H Gurney,91,34,6,9,267.65,Inn2,Mumbai Indians,Kolkata Knight Riders,lost,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
873,Krunal Pandya,c and b Chawla,24,18,0,2,133.33,Inn2,Mumbai Indians,Kolkata Knight Riders,lost,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
874,Barinder Sran,not out,3,3,0,0,100.00,Inn2,Mumbai Indians,Kolkata Knight Riders,lost,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
875,Rahul Chahar,not out,1,1,0,0,100.00,Inn2,Mumbai Indians,Kolkata Knight Riders,lost,22482,20:00:00,28,2019,4,"Eden Gardens, Kolkata"
876,Saha (wk),c Umesh b Navdeep Saini,20,11,4,0,181.82,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
877,Guptill,c Kohli b Washington Sundar,30,23,2,2,130.43,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
878,Manish Pandey,c Hetmyer b Washington Sundar,9,12,1,0,75.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
879,Williamson (c),not out,70,43,5,4,162.79,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
880,Vijay Shankar,c de Grandhomme b Washington Sundar,27,18,0,3,150.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
