,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
61,Karun Nair,st K Jadhav b A Mishra,20,12,3,0,166.67,Inn2,Rajasthan Royals,Delhi Daredevils,won,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
62,Stuart Binny,lbw b Tahir,1,2,0,0,50.00,Inn2,Rajasthan Royals,Delhi Daredevils,won,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
63,Deepak Hooda,c Mathews b Tahir,54,25,3,4,216.00,Inn2,Rajasthan Royals,Delhi Daredevils,won,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
64,James Faulkner,b Tahir,17,11,2,0,154.55,Inn2,Rajasthan Royals,Delhi Daredevils,won,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
65,Chris Morris,not out,13,6,1,1,216.67,Inn2,Rajasthan Royals,Delhi Daredevils,won,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
66,Tim Southee,not out,7,4,1,0,175.00,Inn2,Rajasthan Royals,Delhi Daredevils,won,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
67,Chris Gayle,c Ashish Reddy b P Kumar,21,16,3,1,131.25,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
68,Virat Kohli,b R Bopara,41,37,4,2,110.81,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
69,Dinesh Karthik,c Williamson b Karn Sharma,9,11,1,0,81.82,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
70,AB de Villiers,c Dhawan b T Boult,46,28,5,2,164.29,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
71,Mandeep Singh,c Warner b R Bopara,0,1,0,0,0.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
72,Daren Sammy,b Ashish Reddy,6,9,0,0,66.67,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
73,Sean Abbott,c Karn Sharma b T Boult,14,9,1,1,155.56,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
74,Harshal Patel,c Williamson b T Boult,2,2,0,0,100.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
75,Abu Nechim,b Bhuvneshwar,4,2,1,0,200.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
76,Varun Aaron,b Bhuvneshwar,6,3,0,1,200.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
77,,not out,1,1,0,0,100.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
78,David Warner,lbw b Chahal,57,27,6,4,211.11,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,won,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
79,Shikhar Dhawan,not out,50,42,4,2,119.05,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,won,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
80,Kane Williamson,st D Karthik b Chahal,5,9,0,0,55.56,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,won,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
81,KL Rahul,not out,44,28,4,1,157.14,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,won,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
82,Aaron Finch,retd hurt,10,14,2,0,71.43,Inn1,Mumbai Indians,Rajasthan Royals,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
83,Parthiv Patel,c C Morris b D Kulkarni,16,11,2,0,145.45,Inn1,Mumbai Indians,Rajasthan Royals,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
84,Unmukt Chand,b Tambe,12,17,1,0,70.59,Inn1,Mumbai Indians,Rajasthan Royals,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
85,Rohit Sharma,c S Smith b Binny,0,5,0,0,0.00,Inn1,Mumbai Indians,Rajasthan Royals,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
86,Corey Anderson,b C Morris,50,38,5,3,131.58,Inn1,Mumbai Indians,Rajasthan Royals,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
87,Kieron Pollard,c Nair b Southee,70,34,7,5,205.88,Inn1,Mumbai Indians,Rajasthan Royals,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
88,Jagadeesha Suchith,not out,0,1,0,0,0.00,Inn1,Mumbai Indians,Rajasthan Royals,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
89,Shreyas Gopal,not out,1,1,0,0,100.00,Inn1,Mumbai Indians,Rajasthan Royals,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
90,Ajinkya Rahane,c CJ Anderson b Shreyas Gopal,46,39,4,0,117.95,Inn2,Rajasthan Royals,Mumbai Indians,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
91,Sanju Samson,c Rohit b Vinay,17,16,3,0,106.25,Inn2,Rajasthan Royals,Mumbai Indians,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
92,Steven Smith,not out,79,53,8,1,149.06,Inn2,Rajasthan Royals,Mumbai Indians,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
93,Deepak Hooda,b Malinga,13,4,0,2,325.00,Inn2,Rajasthan Royals,Mumbai Indians,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
94,James Faulkner,not out,6,6,0,0,100.00,Inn2,Rajasthan Royals,Mumbai Indians,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
95,Murali Vijay,c Duminy b Mathews,19,18,2,1,105.56,Inn1,Kings XI Punjab,Delhi Daredevils,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
96,Virender Sehwag,c Coulter-Nile b Duminy,47,41,4,2,114.63,Inn1,Kings XI Punjab,Delhi Daredevils,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
97,Wriddhiman Saha,b A Mishra,39,28,0,3,139.29,Inn1,Kings XI Punjab,Delhi Daredevils,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
98,David Miller,b Duminy,5,7,0,0,71.43,Inn1,Kings XI Punjab,Delhi Daredevils,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
99,Glenn Maxwell,c M Tiwary b Tahir,15,5,0,2,300.00,Inn1,Kings XI Punjab,Delhi Daredevils,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
100,George Bailey,c S Iyer b Tahir,19,11,1,1,172.73,Inn1,Kings XI Punjab,Delhi Daredevils,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
101,Axar Patel,c Mathews b Tahir,13,10,0,1,130.00,Inn1,Kings XI Punjab,Delhi Daredevils,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
102,Rishi Dhawan,not out,0,0,0,0,0.00,Inn1,Kings XI Punjab,Delhi Daredevils,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
103,Mayank Agarwal,b Anureet Singh,68,48,7,2,141.67,Inn2,Delhi Daredevils,Kings XI Punjab,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
104,Shreyas Iyer,c Anureet Singh b Sandeep Sharma,6,5,1,0,120.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
105,Jean-Paul Duminy,run out (A Patel),21,19,3,0,110.53,Inn2,Delhi Daredevils,Kings XI Punjab,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
106,Yuvraj Singh,c Sandeep Sharma b Anureet Singh,54,39,5,3,138.46,Inn2,Delhi Daredevils,Kings XI Punjab,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
107,Angelo Mathews,not out,6,4,1,0,150.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
108,Kedar Jadhav,c Anureet Singh b A Patel,3,5,0,0,60.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
109,Manoj Tiwary,not out,0,0,0,0,0.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
110,David Warner,run out (A Rahane),21,14,3,1,150.00,Inn1,Sunrisers Hyderabad,Rajasthan Royals,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
111,Shikhar Dhawan,c Samson b D Kulkarni,10,12,2,0,83.33,Inn1,Sunrisers Hyderabad,Rajasthan Royals,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
112,KL Rahul,lbw b D Kulkarni,2,5,0,0,40.00,Inn1,Sunrisers Hyderabad,Rajasthan Royals,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
113,Naman Ojha,b Tambe,25,32,3,0,78.13,Inn1,Sunrisers Hyderabad,Rajasthan Royals,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
114,Eoin Morgan,lbw b Tambe,27,30,2,1,90.00,Inn1,Sunrisers Hyderabad,Rajasthan Royals,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
115,Ravi Bopara,not out,23,19,1,1,121.05,Inn1,Sunrisers Hyderabad,Rajasthan Royals,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
116,Ashish Reddy,not out,13,9,0,1,144.44,Inn1,Sunrisers Hyderabad,Rajasthan Royals,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
117,Ajinkya Rahane,b T Boult,62,56,9,0,110.71,Inn2,Rajasthan Royals,Sunrisers Hyderabad,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
118,Sanju Samson,c N Ojha b R Bopara,26,30,2,0,86.67,Inn2,Rajasthan Royals,Sunrisers Hyderabad,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
119,Steven Smith,c Warner b Karn Sharma,13,10,2,0,130.00,Inn2,Rajasthan Royals,Sunrisers Hyderabad,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
120,Karun Nair,c & b R Bopara,1,5,0,0,20.00,Inn2,Rajasthan Royals,Sunrisers Hyderabad,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
121,Stuart Binny,not out,16,14,1,0,114.29,Inn2,Rajasthan Royals,Sunrisers Hyderabad,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
122,James Faulkner,not out,6,5,1,0,120.00,Inn2,Rajasthan Royals,Sunrisers Hyderabad,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
123,Lendl Simmons,c du Plessis b I Pandey,5,13,1,0,38.46,Inn1,Mumbai Indians,Chennai Super Kings,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
124,Parthiv Patel,lbw b Nehra,0,1,0,0,0.00,Inn1,Mumbai Indians,Chennai Super Kings,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
125,Corey Anderson,c du Plessis b Nehra,4,7,1,0,57.14,Inn1,Mumbai Indians,Chennai Super Kings,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
126,Rohit Sharma,c DJ Bravo b Nehra,50,31,5,1,161.29,Inn1,Mumbai Indians,Chennai Super Kings,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
127,Harbhajan Singh,c R Jadeja b Mohit Sharma,24,21,2,1,114.29,Inn1,Mumbai Indians,Chennai Super Kings,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
128,Kieron Pollard,c Dwayne Smith b DJ Bravo,64,30,4,5,213.33,Inn1,Mumbai Indians,Chennai Super Kings,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
129,Ambati Rayudu,c R Jadeja b DJ Bravo,29,16,1,3,181.25,Inn1,Mumbai Indians,Chennai Super Kings,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
130,Jagadeesha Suchith,not out,0,0,0,0,0.00,Inn1,Mumbai Indians,Chennai Super Kings,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
131,Vinay Kumar,not out,0,1,0,0,0.00,Inn1,Mumbai Indians,Chennai Super Kings,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
132,Dwayne Smith,c Rohit b Harbhajan,62,30,8,4,206.67,Inn2,Chennai Super Kings,Mumbai Indians,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
133,Brendon McCullum,c Vinay b Harbhajan,46,20,6,2,230.00,Inn2,Chennai Super Kings,Mumbai Indians,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
134,Suresh Raina,not out,43,29,4,2,148.28,Inn2,Chennai Super Kings,Mumbai Indians,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
135,Faf du Plessis,b Malinga,11,13,2,0,84.62,Inn2,Chennai Super Kings,Mumbai Indians,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
136,MS Dhoni,c & b K Pollard,3,6,0,0,50.00,Inn2,Chennai Super Kings,Mumbai Indians,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
137,Dwayne Bravo,not out,13,5,1,1,260.00,Inn2,Chennai Super Kings,Mumbai Indians,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
