,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
12,Bhuvneshwar,1726,4,0,30,1,0,3,7.50,Sunrisers Hyderabad,Rajasthan Royals,Inn1,won,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
13,Stanlake,9572,4,0,29,1,0,1,7.20,Sunrisers Hyderabad,Rajasthan Royals,Inn1,won,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
14,Shakib,544,4,0,23,2,0,0,5.80,Sunrisers Hyderabad,Rajasthan Royals,Inn1,won,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
15,S Kaul,1828,4,0,17,2,0,1,4.20,Sunrisers Hyderabad,Rajasthan Royals,Inn1,won,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
16,Rashid Khan,10738,4,0,23,1,0,0,5.80,Sunrisers Hyderabad,Rajasthan Royals,Inn1,won,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
17,Dhawal Kulkarni,1451,2.5,0,18,0,0,1,6.40,Rajasthan Royals,Sunrisers Hyderabad,Inn2,lost,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
18,Jaydev Unadkat,6327,3,0,28,1,0,1,9.30,Rajasthan Royals,Sunrisers Hyderabad,Inn2,lost,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
19,Krishnappa Gowtham,8925,1,0,9,0,0,0,9.00,Rajasthan Royals,Sunrisers Hyderabad,Inn2,lost,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
20,Ben Laughlin,1842,2,0,20,0,1,0,10.00,Rajasthan Royals,Sunrisers Hyderabad,Inn2,lost,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
21,Shreyas Gopal,9746,3,0,17,0,0,0,5.70,Rajasthan Royals,Sunrisers Hyderabad,Inn2,lost,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
22,Ben Stokes,6557,2,0,21,0,0,1,10.50,Rajasthan Royals,Sunrisers Hyderabad,Inn2,lost,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
23,D Arcy Short,11050,2,0,9,0,0,0,4.50,Rajasthan Royals,Sunrisers Hyderabad,Inn2,lost,20064,20:00:00,9,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
24,D Chahar,7836,1,0,18,0,0,1,18.00,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
25,Harbhajan,75,2,0,11,1,0,0,5.50,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
26,Watson,158,4,0,39,2,0,2,9.80,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
27,Ravindra Jadeja,587,2,0,19,1,0,0,9.50,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
28,Tahir,6667,4,0,26,0,0,0,6.50,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
29,SN Thakur,8683,4,0,37,1,0,0,9.20,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
30,DJ Bravo,242,3,0,50,0,0,0,16.70,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
31,Vinay Kumar,1449,1.5,0,35,0,1,1,19.10,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
32,Piyush Chawla,466,4,0,49,1,0,1,12.20,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
33,Andre Russell,7736,4,0,35,0,0,0,8.80,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
34,Tom Curran,9522,3,0,39,2,0,0,13.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
35,Sunil Narine,2276,4,0,17,1,0,0,4.20,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
36,Kuldeep Yadav,8292,3,0,27,1,0,1,9.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,20065,20:00:00,10,2018,4,"MA Chidambaram Stadium, Chennai"
37,Boult,8117,3,0,26,1,0,0,8.70,Delhi Daredevils,Rajasthan Royals,Inn1,lost,20066,20:00:00,11,2018,4,"Sawai Mansingh Stadium, Jaipur"
38,Nadeem,7906,4,0,34,2,0,0,8.50,Delhi Daredevils,Rajasthan Royals,Inn1,lost,20066,20:00:00,11,2018,4,"Sawai Mansingh Stadium, Jaipur"
39,Chris Morris,8333,3,0,34,0,0,0,11.30,Delhi Daredevils,Rajasthan Royals,Inn1,lost,20066,20:00:00,11,2018,4,"Sawai Mansingh Stadium, Jaipur"
40,Shami,7909,3.5,0,29,1,0,1,7.60,Delhi Daredevils,Rajasthan Royals,Inn1,lost,20066,20:00:00,11,2018,4,"Sawai Mansingh Stadium, Jaipur"
41,Rahul Tewatia,9693,4,0,29,0,0,1,7.20,Delhi Daredevils,Rajasthan Royals,Inn1,lost,20066,20:00:00,11,2018,4,"Sawai Mansingh Stadium, Jaipur"
42,Krishnappa Gowtham,8925,1,0,10,0,0,0,10.00,Rajasthan Royals,Delhi Daredevils,Inn2,won,20066,20:00:00,11,2018,4,"Sawai Mansingh Stadium, Jaipur"
43,Dhawal Kulkarni,1451,1,0,4,0,0,1,4.00,Rajasthan Royals,Delhi Daredevils,Inn2,won,20066,20:00:00,11,2018,4,"Sawai Mansingh Stadium, Jaipur"
44,Jaydev Unadkat,6327,2,0,24,1,0,0,12.00,Rajasthan Royals,Delhi Daredevils,Inn2,won,20066,20:00:00,11,2018,4,"Sawai Mansingh Stadium, Jaipur"
45,Ben Laughlin,1842,2,0,20,2,0,0,10.00,Rajasthan Royals,Delhi Daredevils,Inn2,won,20066,20:00:00,11,2018,4,"Sawai Mansingh Stadium, Jaipur"
46,Sandeep Sharma,8356,4,0,25,2,0,0,6.20,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
47,Stanlake,9572,4,0,42,2,0,1,10.50,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
48,Rashid Khan,10738,4,0,13,1,0,1,3.20,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
49,S Kaul,1828,4,0,29,2,1,0,7.20,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
50,Shakib,544,4,0,34,1,0,1,8.50,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
51,Pradeep Sangwan,1472,2,0,19,0,0,0,9.50,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
52,Jasprit Bumrah,9311,4,0,32,2,0,0,8.00,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
53,Ben Cutting,8118,4,0,40,0,0,1,10.00,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
54,Krunal Pandya,11311,2,0,10,0,0,0,5.00,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
55,Mayank Markande,12627,4,0,23,4,0,0,5.80,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
56,Mustafizur Rahman,9863,4,0,24,3,0,0,6.00,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,20067,20:00:00,12,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
57,Chris Woakes,6670,3.2,0,36,2,0,3,10.80,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,20068,20:00:00,13,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
58,Umesh,1858,4,0,23,3,0,0,5.80,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,20068,20:00:00,13,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
59,Kulwant Khejroliya,12643,4,0,33,2,0,0,8.20,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,20068,20:00:00,13,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
60,Chahal,7910,4,0,38,1,0,0,9.50,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,20068,20:00:00,13,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
61,Washington Sundar,10945,4,0,22,2,0,0,5.50,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,20068,20:00:00,13,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
62,Axar Patel,8808,4,0,25,1,0,0,6.20,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,20068,20:00:00,13,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
63,Ravichandran Ashwin (c),1593,4,0,30,2,0,0,7.50,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,20068,20:00:00,13,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
64,Mujeeb Ur Rahman,12071,4,0,29,1,0,0,7.20,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,20068,20:00:00,13,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
65,Andrew Tye,9617,4,0,27,1,0,1,6.80,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,20068,20:00:00,13,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
66,Mohit Sharma,8181,3.3,0,45,0,0,0,12.90,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,20068,20:00:00,13,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
67,Boult,8117,4,0,39,2,0,1,9.80,Delhi Daredevils,Mumbai Indians,Inn1,won,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
68,Nadeem,7906,2,0,22,0,0,2,11.00,Delhi Daredevils,Mumbai Indians,Inn1,won,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
69,Shami,7909,4,0,36,1,0,0,9.00,Delhi Daredevils,Mumbai Indians,Inn1,won,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
70,Christian,6283,3,0,35,2,0,0,11.70,Delhi Daredevils,Mumbai Indians,Inn1,won,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
71,Rahul Tewatia,9693,4,0,36,2,0,1,9.00,Delhi Daredevils,Mumbai Indians,Inn1,won,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
72,Maxwell,7662,3,0,21,0,0,1,7.00,Delhi Daredevils,Mumbai Indians,Inn1,won,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
73,Hardik Pandya,9647,2,0,32,0,0,0,16.00,Mumbai Indians,Delhi Daredevils,Inn2,lost,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
74,Akila Dananjaya,8483,4,0,47,0,0,1,11.80,Mumbai Indians,Delhi Daredevils,Inn2,lost,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
75,Jasprit Bumrah,9311,4,0,27,0,0,0,6.80,Mumbai Indians,Delhi Daredevils,Inn2,lost,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
76,Mustafizur Rahman,9863,4,0,25,1,0,0,6.20,Mumbai Indians,Delhi Daredevils,Inn2,lost,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
77,Mayank Markande,12627,3,0,42,0,0,0,14.00,Mumbai Indians,Delhi Daredevils,Inn2,lost,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
78,Krunal Pandya,11311,3,0,21,2,0,0,7.00,Mumbai Indians,Delhi Daredevils,Inn2,lost,20069,16:00:00,14,2018,4,"Wankhede Stadium, Mumbai"
79,Washington Sundar,10945,4,0,30,0,0,0,7.50,Royal Challengers Bangalore,Rajasthan Royals,Inn1,lost,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
80,Chris Woakes,6670,4,0,47,2,0,2,11.80,Royal Challengers Bangalore,Rajasthan Royals,Inn1,lost,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
81,Umesh,1858,4,0,59,0,2,2,14.80,Royal Challengers Bangalore,Rajasthan Royals,Inn1,lost,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
82,Chahal,7910,4,0,22,2,0,1,5.50,Royal Challengers Bangalore,Rajasthan Royals,Inn1,lost,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
83,Kulwant Khejroliya,12643,3,0,40,0,0,1,13.30,Royal Challengers Bangalore,Rajasthan Royals,Inn1,lost,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
84,Negi,8281,1,0,13,0,0,0,13.00,Royal Challengers Bangalore,Rajasthan Royals,Inn1,lost,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
85,Krishnappa Gowtham,8925,4,0,36,1,0,0,9.00,Rajasthan Royals,Royal Challengers Bangalore,Inn2,won,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
86,Dhawal Kulkarni,1451,1,0,14,0,0,0,14.00,Rajasthan Royals,Royal Challengers Bangalore,Inn2,won,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
87,Jaydev Unadkat,6327,3,0,35,0,0,0,11.70,Rajasthan Royals,Royal Challengers Bangalore,Inn2,won,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
88,Ben Stokes,6557,3,0,32,1,0,2,10.70,Rajasthan Royals,Royal Challengers Bangalore,Inn2,won,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
89,Shreyas Gopal,9746,4,0,22,2,0,0,5.50,Rajasthan Royals,Royal Challengers Bangalore,Inn2,won,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
90,D Arcy Short,11050,1,0,10,1,0,0,10.00,Rajasthan Royals,Royal Challengers Bangalore,Inn2,won,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
91,Ben Laughlin,1842,4,0,46,1,0,1,11.50,Rajasthan Royals,Royal Challengers Bangalore,Inn2,won,20071,16:00:00,15,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
92,Boult,8117,4,1,29,2,0,0,7.20,Delhi Daredevils,Kolkata Knight Riders,Inn1,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
93,Chris Morris,8333,4,0,41,2,0,1,10.20,Delhi Daredevils,Kolkata Knight Riders,Inn1,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
94,Nadeem,7906,4,0,43,1,0,0,10.80,Delhi Daredevils,Kolkata Knight Riders,Inn1,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
95,Rahul Tewatia,9693,3,0,18,3,0,0,6.00,Delhi Daredevils,Kolkata Knight Riders,Inn1,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
96,Shami,7909,4,0,53,1,0,1,13.20,Delhi Daredevils,Kolkata Knight Riders,Inn1,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
97,Vijay Shankar,8204,1,0,12,0,0,0,12.00,Delhi Daredevils,Kolkata Knight Riders,Inn1,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
98,Piyush Chawla,466,2,0,16,1,0,1,8.00,Kolkata Knight Riders,Delhi Daredevils,Inn2,won,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
99,Andre Russell,7736,2,0,25,1,0,3,12.50,Kolkata Knight Riders,Delhi Daredevils,Inn2,won,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
100,Shivam Mavi,12345,2,0,14,1,0,1,7.00,Kolkata Knight Riders,Delhi Daredevils,Inn2,won,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
101,Sunil Narine,2276,3,0,18,3,0,0,6.00,Kolkata Knight Riders,Delhi Daredevils,Inn2,won,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
102,Tom Curran,9522,2,0,21,1,0,0,10.50,Kolkata Knight Riders,Delhi Daredevils,Inn2,won,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
103,Kuldeep Yadav,8292,3.2,0,32,3,0,0,9.60,Kolkata Knight Riders,Delhi Daredevils,Inn2,won,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
104,Umesh,1858,4,0,36,2,0,1,9.00,Royal Challengers Bangalore,Mumbai Indians,Inn1,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
105,Chris Woakes,6670,3,0,31,1,0,1,10.30,Royal Challengers Bangalore,Mumbai Indians,Inn1,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
106,Washington Sundar,10945,2,0,32,0,0,5,16.00,Royal Challengers Bangalore,Mumbai Indians,Inn1,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
107,Siraj,10808,4,0,34,0,0,6,8.50,Royal Challengers Bangalore,Mumbai Indians,Inn1,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
108,Chahal,7910,3,0,32,0,0,0,10.70,Royal Challengers Bangalore,Mumbai Indians,Inn1,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
109,CJ Anderson,8982,4,0,47,2,0,3,11.80,Royal Challengers Bangalore,Mumbai Indians,Inn1,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
110,Jasprit Bumrah,9311,4,0,28,2,0,1,7.00,Mumbai Indians,Royal Challengers Bangalore,Inn2,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
111,Krunal Pandya,11311,4,0,28,3,0,1,7.00,Mumbai Indians,Royal Challengers Bangalore,Inn2,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
112,Mitchell McClenaghan,7624,3,0,24,2,0,0,8.00,Mumbai Indians,Royal Challengers Bangalore,Inn2,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
113,Mustafizur Rahman,9863,4,0,55,0,1,0,13.80,Mumbai Indians,Royal Challengers Bangalore,Inn2,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
114,Mayank Markande,12627,4,0,25,1,0,1,6.20,Mumbai Indians,Royal Challengers Bangalore,Inn2,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
115,Hardik Pandya,9647,1,0,4,0,0,0,4.00,Mumbai Indians,Royal Challengers Bangalore,Inn2,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
116,Chawla,466,4,0,18,1,0,0,4.50,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
117,Kuldeep Yadav,8292,4,0,23,1,0,0,5.80,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
118,Narine,2276,4,0,48,0,0,0,12.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
119,Shivam Mavi,12345,4,0,40,1,0,3,10.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
120,Nitish Rana,9204,2,0,11,2,0,0,5.50,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
121,Tom Curran,9522,2,0,19,2,1,0,9.50,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
122,Krishnappa Gowtham,8925,4,0,23,2,0,0,5.80,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
123,Dhawal Kulkarni,1451,2,0,20,0,0,0,10.00,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
124,Jaydev Unadkat,6327,3,0,34,0,0,0,11.30,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
125,Ben Laughlin,1842,3.5,0,37,0,0,1,9.70,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
126,Shreyas Gopal,9746,3,0,23,0,0,0,7.70,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
127,Ben Stokes,6557,3,0,25,0,0,1,8.30,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
128,Bhuvneshwar,1726,4,0,25,1,0,1,6.20,Sunrisers Hyderabad,Kings XI Punjab,Inn1,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
129,Chris Jordan,6532,4,0,31,0,0,1,7.80,Sunrisers Hyderabad,Kings XI Punjab,Inn1,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
130,Rashid Khan,10738,4,0,55,1,0,0,13.80,Sunrisers Hyderabad,Kings XI Punjab,Inn1,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
131,S Kaul,1828,4,0,33,1,0,0,8.20,Sunrisers Hyderabad,Kings XI Punjab,Inn1,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
132,Deepak Hooda,9427,2,0,16,0,0,1,8.00,Sunrisers Hyderabad,Kings XI Punjab,Inn1,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
133,Shakib,544,2,0,28,0,0,0,14.00,Sunrisers Hyderabad,Kings XI Punjab,Inn1,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
134,Barinder Sran,9214,4,0,22,0,1,3,5.50,Kings XI Punjab,Sunrisers Hyderabad,Inn2,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
135,Mohit Sharma,8181,4,0,51,2,0,1,12.80,Kings XI Punjab,Sunrisers Hyderabad,Inn2,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
136,Andrew Tye,9617,4,0,23,2,0,0,5.80,Kings XI Punjab,Sunrisers Hyderabad,Inn2,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
137,Ravichandran Ashwin (c),1593,4,0,53,0,0,5,13.20,Kings XI Punjab,Sunrisers Hyderabad,Inn2,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
138,Mujeeb Ur Rahman,12071,4,0,27,0,0,1,6.80,Kings XI Punjab,Sunrisers Hyderabad,Inn2,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
139,Binny,1530,2,0,33,0,1,1,16.50,Rajasthan Royals,Chennai Super Kings,Inn1,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
140,Gowtham,8925,3,0,35,0,0,0,11.70,Rajasthan Royals,Chennai Super Kings,Inn1,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
141,Unadkat,6327,4,0,39,0,0,0,9.80,Rajasthan Royals,Chennai Super Kings,Inn1,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
142,Stokes,6557,3,0,39,0,0,0,13.00,Rajasthan Royals,Chennai Super Kings,Inn1,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
