,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
14,Ali Murtaza,6309,4,0,21,1,0,1,5.25,Mumbai Indians,Delhi Daredevils,Inn1,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi"
15,Munaf Patel,522,3,0,20,0,0,0,6.67,Mumbai Indians,Delhi Daredevils,Inn1,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi"
16,Kieron Pollard,657,3,0,18,0,0,1,6.00,Mumbai Indians,Delhi Daredevils,Inn1,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi"
17,James Franklin,419,1,0,9,0,0,0,9.00,Mumbai Indians,Delhi Daredevils,Inn1,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi"
18,Ashok Dinda,1467,2,0,7,0,0,0,3.50,Delhi Daredevils,Mumbai Indians,Inn2,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi"
19,Morne Morkel,608,4,0,29,1,0,3,7.25,Delhi Daredevils,Mumbai Indians,Inn2,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi"
20,Irfan Pathan,73,2.5,0,14,0,0,3,5.60,Delhi Daredevils,Mumbai Indians,Inn2,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi"
21,Umesh Yadav,1858,2,0,16,0,0,0,8.00,Delhi Daredevils,Mumbai Indians,Inn2,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi"
22,Roelof van der Merwe,1669,4,0,16,0,0,0,4.00,Delhi Daredevils,Mumbai Indians,Inn2,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi"
23,Aaron Finch,1643,2,0,13,0,0,1,6.50,Delhi Daredevils,Mumbai Indians,Inn2,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi"
24,Dale Steyn,508,4,0,33,1,0,1,8.25,Deccan Chargers,Kolkata Knight Riders,Inn1,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
25,Ishant Sharma,702,3,0,27,0,0,0,9.00,Deccan Chargers,Kolkata Knight Riders,Inn1,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
26,Daniel Christian,6283,2,0,19,0,0,1,9.50,Deccan Chargers,Kolkata Knight Riders,Inn1,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
27,Amit Mishra,1454,4,0,19,2,0,0,4.75,Deccan Chargers,Kolkata Knight Riders,Inn1,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
28,Pragyan Ojha,1356,4,0,26,0,0,1,6.50,Deccan Chargers,Kolkata Knight Riders,Inn1,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
29,Dwaraka Ravi Teja,1464,1,0,9,0,0,0,9.00,Deccan Chargers,Kolkata Knight Riders,Inn1,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
30,Jean-Paul Duminy,211,2,0,23,1,0,0,11.50,Deccan Chargers,Kolkata Knight Riders,Inn1,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
31,Iqbal Abdulla,1830,4,0,24,3,0,0,6.00,Kolkata Knight Riders,Deccan Chargers,Inn2,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
32,Lakshmipathy Balaji,96,4,0,31,0,0,1,7.75,Kolkata Knight Riders,Deccan Chargers,Inn2,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
33,Yusuf Pathan,790,3,0,22,0,0,0,7.33,Kolkata Knight Riders,Deccan Chargers,Inn2,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
34,Jaydev Unadkat,6327,4,0,36,2,0,2,9.00,Kolkata Knight Riders,Deccan Chargers,Inn2,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
35,Rajat Bhatia,1468,4,0,29,2,0,0,7.25,Kolkata Knight Riders,Deccan Chargers,Inn2,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
36,Ryan ten Doeschate,640,1,0,7,0,0,1,7.00,Kolkata Knight Riders,Deccan Chargers,Inn2,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata"
37,Shaun Tait,407,4,0,40,2,2,0,10.00,Rajasthan Royals,Delhi Daredevils,Inn1,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur"
38,Amit Singh,1861,4,1,18,1,0,1,4.50,Rajasthan Royals,Delhi Daredevils,Inn1,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur"
39,Johan Botha,487,4,0,36,0,0,0,9.00,Rajasthan Royals,Delhi Daredevils,Inn1,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur"
40,Siddharth Trivedi,1594,4,0,36,1,0,2,9.00,Rajasthan Royals,Delhi Daredevils,Inn1,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur"
41,Shane Warne,135,4,0,17,2,0,0,4.25,Rajasthan Royals,Delhi Daredevils,Inn1,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur"
42,Ashok Dinda,1467,3.3,0,34,1,2,0,10.30,Delhi Daredevils,Rajasthan Royals,Inn2,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur"
43,Morne Morkel,608,4,0,11,1,0,0,2.75,Delhi Daredevils,Rajasthan Royals,Inn2,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur"
44,Irfan Pathan,73,3,0,32,1,0,1,10.67,Delhi Daredevils,Rajasthan Royals,Inn2,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur"
45,Roelof van der Merwe,1669,4,0,41,1,0,0,10.25,Delhi Daredevils,Rajasthan Royals,Inn2,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur"
46,Shahbaz Nadeem,7906,4,0,25,0,0,0,6.25,Delhi Daredevils,Rajasthan Royals,Inn2,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur"
47,Praveen Kumar,592,4,1,37,2,0,0,9.25,Kings XI Punjab,Chennai Super Kings,Inn1,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
48,Ryan Harris,1442,4,0,25,1,0,0,6.25,Kings XI Punjab,Chennai Super Kings,Inn1,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
49,Ryan McLaren,1628,4,0,31,0,1,0,7.75,Kings XI Punjab,Chennai Super Kings,Inn1,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
50,Piyush Chawla,466,3,0,33,1,0,0,11.00,Kings XI Punjab,Chennai Super Kings,Inn1,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
51,Abhishek Nayar,1463,2,0,24,0,0,0,12.00,Kings XI Punjab,Chennai Super Kings,Inn1,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
52,Bhargav Bhatt,7827,3,0,35,0,0,1,11.67,Kings XI Punjab,Chennai Super Kings,Inn1,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
53,Ravichandran Ashwin,1593,4,0,37,0,0,1,9.25,Chennai Super Kings,Kings XI Punjab,Inn2,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
54,Tim Southee,1057,4,0,33,1,0,0,8.25,Chennai Super Kings,Kings XI Punjab,Inn2,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
55,Albie Morkel,484,3,0,38,1,0,0,12.67,Chennai Super Kings,Kings XI Punjab,Inn2,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
56,Suraj Randiv,1979,4,0,32,1,0,0,8.00,Chennai Super Kings,Kings XI Punjab,Inn2,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
57,Scott Styris,58,1,0,13,0,0,0,13.00,Chennai Super Kings,Kings XI Punjab,Inn2,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
58,Shadab Jakati,1812,2.1,0,28,0,0,0,13.33,Chennai Super Kings,Kings XI Punjab,Inn2,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
59,Suresh Raina,413,1,0,12,0,0,0,12.00,Chennai Super Kings,Kings XI Punjab,Inn2,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
60,Zaheer Khan,71,4,0,32,3,0,1,8.00,Royal Challengers Bangalore,Deccan Chargers,Inn1,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
61,Johan van der Wath,509,4,0,30,1,2,1,7.50,Royal Challengers Bangalore,Deccan Chargers,Inn1,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
62,Sreenath Aravind,1850,3,0,26,0,0,1,8.67,Royal Challengers Bangalore,Deccan Chargers,Inn1,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
63,Daniel Vettori,205,4,0,29,0,0,0,7.25,Royal Challengers Bangalore,Deccan Chargers,Inn1,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
64,Ryan Ninan,1873,3,0,34,1,0,0,11.33,Royal Challengers Bangalore,Deccan Chargers,Inn1,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
65,Tillakaratne Dilshan,105,2,0,22,0,0,0,11.00,Royal Challengers Bangalore,Deccan Chargers,Inn1,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
66,Dale Steyn,508,4,0,24,3,2,0,6.00,Deccan Chargers,Royal Challengers Bangalore,Inn2,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
67,Ishant Sharma,702,4,0,21,1,0,0,5.25,Deccan Chargers,Royal Challengers Bangalore,Inn2,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
68,Manpreet Gony,1358,4,0,31,3,0,0,7.75,Deccan Chargers,Royal Challengers Bangalore,Inn2,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
69,Daniel Christian,6283,4,0,22,1,0,2,5.50,Deccan Chargers,Royal Challengers Bangalore,Inn2,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
70,Amit Mishra,1454,4,0,41,1,1,0,10.25,Deccan Chargers,Royal Challengers Bangalore,Inn2,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
71,Brett Lee,42,4,0,29,0,0,2,7.25,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
72,Lakshmipathy Balaji,96,4,0,31,0,0,2,7.75,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
73,Jacques Kallis,213,4,0,31,0,0,2,7.75,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
74,Shakib Al Hasan,544,4,0,31,2,0,2,7.75,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
75,Rajat Bhatia,1468,1,0,12,0,0,0,12.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
76,Iqbal Abdulla,1830,2,0,14,0,0,0,7.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
77,Yusuf Pathan,790,1,0,4,2,0,0,4.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
78,Ashok Menaria,7846,2,0,18,0,0,1,9.00,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
79,Amit Singh,1861,2.3,0,26,0,0,1,11.30,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
80,Shane Watson,158,2,0,18,0,0,0,9.00,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
81,Nayan Doshi,6336,2,0,23,0,0,0,11.50,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
82,Johan Botha,487,2,0,13,0,0,0,6.50,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
83,Shane Warne,135,4,0,28,0,0,0,7.00,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
84,Siddharth Trivedi,1594,4,0,34,0,1,0,8.50,Rajasthan Royals,Kolkata Knight Riders,Inn2,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur"
85,Zaheer Khan,71,4,0,33,1,0,0,8.25,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
86,Daniel Vettori,205,4,0,23,0,0,0,5.75,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
87,Johan van der Wath,509,4,0,49,2,0,1,12.25,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
88,Tillakaratne Dilshan,105,2,0,21,0,0,0,10.50,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
89,Ryan Ninan,1873,3,0,31,2,0,0,10.33,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
90,Virat Kohli,1413,3,0,23,0,0,0,7.67,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
91,Albie Morkel,484,4,0,34,2,0,1,8.50,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
92,Tim Southee,1057,4,0,32,1,0,1,8.00,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
93,Ravichandran Ashwin,1593,4,0,23,1,0,1,5.75,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
94,Suraj Randiv,1979,4,0,24,2,0,0,6.00,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
95,Shadab Jakati,1812,3,0,36,1,0,1,12.00,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
96,Suresh Raina,413,1,0,10,0,0,1,10.00,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai"
97,Venugopal Rao,412,1,0,14,0,0,0,14.00,Delhi Daredevils,Pune Warriors,Inn1,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
98,Ashok Dinda,1467,4,0,42,2,0,1,10.50,Delhi Daredevils,Pune Warriors,Inn1,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
99,Irfan Pathan,73,3,0,28,0,0,1,9.33,Delhi Daredevils,Pune Warriors,Inn1,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
100,Umesh Yadav,1858,4,0,36,0,1,1,9.00,Delhi Daredevils,Pune Warriors,Inn1,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
101,James Hopes,364,4,0,26,1,0,1,6.50,Delhi Daredevils,Pune Warriors,Inn1,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
102,Shahbaz Nadeem,7906,4,0,39,2,0,1,9.75,Delhi Daredevils,Pune Warriors,Inn1,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
103,Alfonso Thomas,320,2,0,22,0,0,0,11.00,Pune Warriors,Delhi Daredevils,Inn2,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
104,Shrikant Wagh,6286,3,0,38,0,0,2,12.67,Pune Warriors,Delhi Daredevils,Inn2,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
105,Wayne Parnell,1692,2,0,26,0,0,2,13.00,Pune Warriors,Delhi Daredevils,Inn2,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
106,Rahul Sharma,6304,4,0,29,1,0,0,7.25,Pune Warriors,Delhi Daredevils,Inn2,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
107,Jesse Ryder,583,3.2,0,34,1,0,0,10.63,Pune Warriors,Delhi Daredevils,Inn2,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
108,Abhishek Jhunjhunwala,6290,1,0,11,0,0,1,11.00,Pune Warriors,Delhi Daredevils,Inn2,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
109,Yuvraj Singh,69,4,0,29,4,0,0,7.25,Pune Warriors,Delhi Daredevils,Inn2,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai"
110,RP Singh,434,4,0,24,1,0,1,6.00,Kochi Tuskers Kerala,Chennai Super Kings,Inn1,won,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
111,Vinay Kumar,1449,3,0,16,0,0,0,5.33,Kochi Tuskers Kerala,Chennai Super Kings,Inn1,won,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
112,Thisara Perera,2281,4,0,32,1,0,1,8.00,Kochi Tuskers Kerala,Chennai Super Kings,Inn1,won,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
113,Ramesh Powar,513,3,0,24,0,0,0,8.00,Kochi Tuskers Kerala,Chennai Super Kings,Inn1,won,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
114,Raiphi Gomez,1862,2,0,20,1,0,0,10.00,Kochi Tuskers Kerala,Chennai Super Kings,Inn1,won,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
115,Ravindra Jadeja,587,1,0,14,0,0,0,14.00,Kochi Tuskers Kerala,Chennai Super Kings,Inn1,won,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
116,Albie Morkel,484,2,0,17,0,0,0,8.50,Chennai Super Kings,Kochi Tuskers Kerala,Inn2,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
117,Doug Bollinger,559,3,0,18,1,0,0,6.00,Chennai Super Kings,Kochi Tuskers Kerala,Inn2,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
118,Ravichandran Ashwin,1593,4,0,31,2,0,0,7.75,Chennai Super Kings,Kochi Tuskers Kerala,Inn2,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
119,Tim Southee,1057,3,0,38,0,0,2,12.67,Chennai Super Kings,Kochi Tuskers Kerala,Inn2,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
120,Shadab Jakati,1812,3,0,30,0,0,0,10.00,Chennai Super Kings,Kochi Tuskers Kerala,Inn2,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi"
121,Ashok Dinda,1467,4,0,33,1,0,0,8.25,Delhi Daredevils,Deccan Chargers,Inn1,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
122,Irfan Pathan,73,4,0,28,1,0,1,7.00,Delhi Daredevils,Deccan Chargers,Inn1,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
123,Morne Morkel,608,4,0,31,0,0,1,7.75,Delhi Daredevils,Deccan Chargers,Inn1,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
124,James Hopes,364,4,0,36,1,0,0,9.00,Delhi Daredevils,Deccan Chargers,Inn1,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
125,Shahbaz Nadeem,7906,3,0,24,1,0,0,8.00,Delhi Daredevils,Deccan Chargers,Inn1,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
126,Yogesh Nagar,1800,1,0,13,0,0,0,13.00,Delhi Daredevils,Deccan Chargers,Inn1,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
127,Dale Steyn,508,4,0,24,0,0,1,6.00,Deccan Chargers,Delhi Daredevils,Inn2,won,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
128,Daniel Christian,6283,4,0,38,2,0,0,9.50,Deccan Chargers,Delhi Daredevils,Inn2,won,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
129,Harmeet Singh Bansal,1899,4,0,27,2,0,1,6.75,Deccan Chargers,Delhi Daredevils,Inn2,won,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
130,Pragyan Ojha,1356,3,0,21,1,0,0,7.00,Deccan Chargers,Delhi Daredevils,Inn2,won,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
131,Amit Mishra,1454,4,0,28,1,0,0,7.00,Deccan Chargers,Delhi Daredevils,Inn2,won,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
132,Shikhar Dhawan,1446,1,0,7,1,0,0,7.00,Deccan Chargers,Delhi Daredevils,Inn2,won,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
133,Ali Murtaza,6309,4,0,18,2,0,0,4.50,Mumbai Indians,Pune Warriors,Inn1,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
134,Lasith Malinga,111,4,0,28,2,1,1,7.00,Mumbai Indians,Pune Warriors,Inn1,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
135,Abu Nechim,6323,3,1,13,2,0,0,4.33,Mumbai Indians,Pune Warriors,Inn1,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
136,Munaf Patel,522,2.2,0,8,3,0,0,3.64,Mumbai Indians,Pune Warriors,Inn1,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
137,Kieron Pollard,657,1,0,13,0,1,0,13.00,Mumbai Indians,Pune Warriors,Inn1,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
138,James Franklin,419,3,0,32,1,2,0,10.67,Mumbai Indians,Pune Warriors,Inn1,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
139,Alfonso Thomas,320,4,0,16,1,0,0,4.00,Pune Warriors,Mumbai Indians,Inn2,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
140,Shrikant Wagh,6286,2,0,9,1,0,0,4.50,Pune Warriors,Mumbai Indians,Inn2,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
141,Murali Kartik,300,4,0,29,0,0,1,7.25,Pune Warriors,Mumbai Indians,Inn2,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
142,Wayne Parnell,1692,4,0,28,0,0,0,7.00,Pune Warriors,Mumbai Indians,Inn2,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
143,Rahul Sharma,6304,3,0,14,1,0,0,4.67,Pune Warriors,Mumbai Indians,Inn2,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
144,Jesse Ryder,583,2,0,15,0,0,0,7.50,Pune Warriors,Mumbai Indians,Inn2,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
145,Yuvraj Singh,69,1,0,5,0,0,0,5.00,Pune Warriors,Mumbai Indians,Inn2,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
