,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
15,Sarfaraz Khan,c Prithvi Shaw b Axar,12,12,2,0,100.00,Inn2,Kings XI Punjab,Delhi Capitals,lost,30340,19:30:00,20,2020,9,"Dubai International Cricket Stadium, Dubai"
16,Krishnappa Gowtham,c Pant b Rabada,20,14,1,1,142.86,Inn2,Kings XI Punjab,Delhi Capitals,lost,30340,19:30:00,20,2020,9,"Dubai International Cricket Stadium, Dubai"
17,Chris Jordan,c Rabada b Stoinis,5,6,0,0,83.33,Inn2,Kings XI Punjab,Delhi Capitals,lost,30340,19:30:00,20,2020,9,"Dubai International Cricket Stadium, Dubai"
18,Mohammed Shami,not out,0,0,0,0,0.00,Inn2,Kings XI Punjab,Delhi Capitals,lost,30340,19:30:00,20,2020,9,"Dubai International Cricket Stadium, Dubai"
19,Devdutt Padikkal,b Vijay Shankar,56,42,8,0,133.33,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
20,Finch,lbw b Abhishek Sharma,29,27,1,2,107.41,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
21,Kohli (c),c Rashid Khan b T Natarajan,14,13,0,0,107.69,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
22,de Villiers,run out (Manish Pandey/Bairstow),51,30,4,2,170.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
23,Shivam Dube,run out (Bairstow),7,8,0,0,87.50,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
24,Philippe (wk),not out,1,2,0,0,50.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
25,David Warner (c),run out (Umesh),6,6,1,0,100.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
26,Jonny Bairstow (wk),b Chahal,61,43,6,2,141.86,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
27,Manish Pandey,c Navdeep Saini b Chahal,34,33,3,1,103.03,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
28,Priyam Garg,b Shivam Dube,12,13,1,0,92.31,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
29,Vijay Shankar,b Chahal,0,1,0,0,0.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
30,Abhishek Sharma,run out (Umesh/Philippe),7,4,1,0,175.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
31,Rashid Khan,b Navdeep Saini,6,5,1,0,120.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
32,Bhuvneshwar Kumar,b Navdeep Saini,0,2,0,0,0.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
33,Sandeep Sharma,c Kohli b Steyn,9,6,1,0,150.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
34,Mitchell Marsh,c Kohli b Shivam Dube,0,1,0,0,0.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
35,,not out,3,4,0,0,75.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
36,Jaiswal,c and b D Chahar,6,6,1,0,100.00,Inn1,Rajasthan Royals,Chennai Super Kings,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
37,Steven Smith (c),c Kedar Jadhav b Sam Curran,69,47,4,4,146.81,Inn1,Rajasthan Royals,Chennai Super Kings,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
38,Samson (wk),c D Chahar b Lungi Ngidi,74,32,1,9,231.25,Inn1,Rajasthan Royals,Chennai Super Kings,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
39,Miller,run out (Ruturaj Gaikwad/Kedar Jadhav),0,0,0,0,0.00,Inn1,Rajasthan Royals,Chennai Super Kings,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
40,Uthappa,c du Plessis b Chawla,5,9,0,0,55.56,Inn1,Rajasthan Royals,Chennai Super Kings,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
41,Rahul Tewatia,lbw b Sam Curran,10,8,1,0,125.00,Inn1,Rajasthan Royals,Chennai Super Kings,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
42,Riyan Parag,c Dhoni b Sam Curran,6,4,1,0,150.00,Inn1,Rajasthan Royals,Chennai Super Kings,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
43,Tom Curran,not out,10,9,1,0,111.11,Inn1,Rajasthan Royals,Chennai Super Kings,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
44,Jofra Archer,not out,27,8,0,4,337.50,Inn1,Rajasthan Royals,Chennai Super Kings,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
45,Murali Vijay,c Tom Curran b Shreyas Gopal,21,21,3,0,100.00,Inn2,Chennai Super Kings,Rajasthan Royals,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
46,Shane Watson,b Rahul Tewatia,33,21,1,4,157.14,Inn2,Chennai Super Kings,Rajasthan Royals,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
47,Faf du Plessis,c Samson b Jofra Archer,72,37,1,7,194.59,Inn2,Chennai Super Kings,Rajasthan Royals,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
48,Sam Curran,st Samson b Rahul Tewatia,17,6,1,2,283.33,Inn2,Chennai Super Kings,Rajasthan Royals,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
49,Ruturaj Gaikwad,st Samson b Rahul Tewatia,0,1,0,0,0.00,Inn2,Chennai Super Kings,Rajasthan Royals,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
50,Kedar Jadhav,c Samson b Tom Curran,22,16,3,0,137.50,Inn2,Chennai Super Kings,Rajasthan Royals,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
51,MS Dhoni (c & wk),not out,29,17,0,3,170.59,Inn2,Chennai Super Kings,Rajasthan Royals,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
52,Ravindra Jadeja,not out,1,2,0,0,50.00,Inn2,Chennai Super Kings,Rajasthan Royals,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
53,de Kock (wk),c Nikhil Naik b Shivam Mavi,1,3,0,0,33.33,Inn1,Mumbai Indians,Kolkata Knight Riders,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
54,Rohit (c),c Cummins b Shivam Mavi,80,54,3,6,148.15,Inn1,Mumbai Indians,Kolkata Knight Riders,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
55,Suryakumar Yadav,run out (Narine/Morgan),47,28,6,1,167.86,Inn1,Mumbai Indians,Kolkata Knight Riders,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
56,Saurabh Tiwary,c Cummins b Narine,21,13,1,1,161.54,Inn1,Mumbai Indians,Kolkata Knight Riders,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
57,Hardik Pandya,hit wkt b Russell,18,13,2,1,138.46,Inn1,Mumbai Indians,Kolkata Knight Riders,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
58,Pollard,not out,13,7,1,0,185.71,Inn1,Mumbai Indians,Kolkata Knight Riders,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
59,Krunal Pandya,not out,1,3,0,0,33.33,Inn1,Mumbai Indians,Kolkata Knight Riders,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
60,Shubman Gill,c Pollard b Boult,7,11,1,0,63.64,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
61,Sunil Narine,c de Kock b James Pattinson,9,10,0,1,90.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
62,Dinesh Karthik (c & wk),lbw b Rahul Chahar,30,23,5,0,130.43,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
63,Nitish Rana,c Hardik Pandya b Pollard,24,18,2,1,133.33,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
64,Eoin Morgan,c de Kock b Bumrah,16,20,1,1,80.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
65,Andre Russell,b Bumrah,11,11,2,0,100.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
66,Nikhil Naik,c Hardik Pandya b Boult,1,3,0,0,33.33,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
67,Pat Cummins,c Hardik Pandya b James Pattinson,33,12,1,4,275.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
68,Shivam Mavi,st de Kock b Rahul Chahar,9,10,1,0,90.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
69,Kuldeep Yadav,not out,1,2,0,0,50.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
70,Rahul (c & wk),not out,132,69,14,7,191.30,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
71,Mayank Agarwal,b Chahal,26,20,4,0,130.00,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
72,Pooran,c de Villiers b Shivam Dube,17,18,1,0,94.44,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
73,Maxwell,c Finch b Shivam Dube,5,6,0,0,83.33,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
74,Nair,not out,15,8,2,0,187.50,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
75,Devdutt Padikkal,c Ravi Bishnoi b Cottrell,1,2,0,0,50.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
76,Aaron Finch,b Ravi Bishnoi,20,21,3,0,95.24,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
77,Josh Philippe (wk),lbw b Shami,0,3,0,0,0.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
78,Virat Kohli (c),c Ravi Bishnoi b Cottrell,1,5,0,0,20.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
79,AB de Villiers,c Sarfaraz Khan b M Ashwin,28,18,4,1,155.56,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
80,Washington Sundar,c Mayank Agarwal b Ravi Bishnoi,30,27,2,1,111.11,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
81,Shivam Dube,b Maxwell,12,12,0,1,100.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
82,Umesh Yadav,b Ravi Bishnoi,0,2,0,0,0.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
83,Navdeep Saini,b M Ashwin,6,7,1,0,85.71,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
84,Dale Steyn,not out,1,2,0,0,50.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
85,,lbw b M Ashwin,1,3,0,0,33.33,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
86,Prithvi Shaw,st Dhoni b Chawla,64,43,9,1,148.84,Inn1,Delhi Capitals,Chennai Super Kings,won,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
87,Dhawan,lbw b Chawla,35,27,3,1,129.63,Inn1,Delhi Capitals,Chennai Super Kings,won,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
88,Pant (wk),not out,37,25,5,0,148.00,Inn1,Delhi Capitals,Chennai Super Kings,won,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
89,Shreyas Iyer (c),c Dhoni b Sam Curran,26,22,1,0,118.18,Inn1,Delhi Capitals,Chennai Super Kings,won,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
90,Stoinis,not out,5,3,1,0,166.67,Inn1,Delhi Capitals,Chennai Super Kings,won,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
91,Murali Vijay,c Rabada b Nortje,10,15,1,0,66.67,Inn2,Chennai Super Kings,Delhi Capitals,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
92,Shane Watson,c Hetmyer b Axar,14,16,1,1,87.50,Inn2,Chennai Super Kings,Delhi Capitals,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
93,Faf du Plessis,c Pant b Rabada,43,35,4,0,122.86,Inn2,Chennai Super Kings,Delhi Capitals,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
94,Ruturaj Gaikwad,run out (Pant/Axar),5,10,0,0,50.00,Inn2,Chennai Super Kings,Delhi Capitals,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
95,Kedar Jadhav,lbw b Nortje,26,21,3,0,123.81,Inn2,Chennai Super Kings,Delhi Capitals,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
96,MS Dhoni (c & wk),c Pant b Rabada,15,12,2,0,125.00,Inn2,Chennai Super Kings,Delhi Capitals,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
97,Ravindra Jadeja,c A Mishra b Rabada,12,9,1,0,133.33,Inn2,Chennai Super Kings,Delhi Capitals,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
98,Sam Curran,not out,1,2,0,0,50.00,Inn2,Chennai Super Kings,Delhi Capitals,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
99,Warner (c),c and b Chakravarthy,36,30,2,1,120.00,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
100,Bairstow,b Cummins,5,10,0,0,50.00,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
101,Manish Pandey,c and b Russell,51,38,3,2,134.21,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
102,W Saha (wk),run out (Cummins/Karthik),30,31,1,1,96.77,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
103,Nabi,not out,11,8,2,0,137.50,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
104,Abhishek Sharma,not out,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
105,Shubman Gill,not out,70,62,5,2,112.90,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
106,Sunil Narine,c Warner b Khaleel Ahmed,0,2,0,0,0.00,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
107,Nitish Rana,c W Saha b T Natarajan,26,13,6,0,200.00,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
108,Dinesh Karthik (c & wk),lbw b Rashid Khan,0,3,0,0,0.00,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
109,Eoin Morgan,not out,42,29,3,2,144.83,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
110,Rahul (c & wk),c Shreyas Gopal b Rajpoot,69,54,7,1,127.78,Inn1,Kings XI Punjab,Rajasthan Royals,lost,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
111,Mayank Agarwal,c Samson b Tom Curran,106,50,10,7,212.00,Inn1,Kings XI Punjab,Rajasthan Royals,lost,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
112,Maxwell,not out,13,9,2,0,144.44,Inn1,Kings XI Punjab,Rajasthan Royals,lost,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
113,Pooran,not out,25,8,1,3,312.50,Inn1,Kings XI Punjab,Rajasthan Royals,lost,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
114,Jos Buttler (wk),c Sarfaraz Khan b Cottrell,4,7,0,0,57.14,Inn2,Rajasthan Royals,Kings XI Punjab,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
115,Steven Smith (c),c Shami b Neesham,50,27,7,2,185.19,Inn2,Rajasthan Royals,Kings XI Punjab,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
116,Sanju Samson,c Rahul b Shami,85,42,4,7,202.38,Inn2,Rajasthan Royals,Kings XI Punjab,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
117,Rahul Tewatia,c Mayank Agarwal b Shami,53,31,0,7,170.97,Inn2,Rajasthan Royals,Kings XI Punjab,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
118,Robin Uthappa,c Pooran b Shami,9,4,2,0,225.00,Inn2,Rajasthan Royals,Kings XI Punjab,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
119,Jofra Archer,not out,13,3,0,2,433.33,Inn2,Rajasthan Royals,Kings XI Punjab,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
120,Riyan Parag,b M Ashwin,0,2,0,0,0.00,Inn2,Rajasthan Royals,Kings XI Punjab,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
121,Tom Curran,not out,4,1,1,0,400.00,Inn2,Rajasthan Royals,Kings XI Punjab,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
122,Devdutt Padikkal,c Pollard b Boult,54,40,5,2,135.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
123,Finch,c Pollard b Boult,52,35,7,1,148.57,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
124,Kohli (c),c Rohit b Rahul Chahar,3,11,0,0,27.27,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
125,de Villiers (wk),not out,55,24,4,4,229.17,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
126,Shivam Dube,not out,27,10,1,3,270.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
127,Rohit Sharma (c),c (sub)Negi b Washington Sundar,8,8,0,1,100.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
128,Quinton de Kock (wk),c (sub)Negi b Chahal,14,15,1,0,93.33,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
129,Suryakumar Yadav,c de Villiers b Udana,0,2,0,0,0.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
130,Ishan Kishan,c Devdutt Padikkal b Udana,99,58,2,9,170.69,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
131,Hardik Pandya,c (sub)Negi b Zampa,15,13,0,1,115.38,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
132,Kieron Pollard,not out,60,24,3,5,250.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
133,Krunal Pandya,not out,0,0,0,0,0.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
134,Warner (c),c Pant b A Mishra,45,33,3,2,136.36,Inn1,Sunrisers Hyderabad,Delhi Capitals,won,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
135,Bairstow (wk),c Nortje b Rabada,53,48,2,1,110.42,Inn1,Sunrisers Hyderabad,Delhi Capitals,won,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
136,Manish Pandey,c Rabada b A Mishra,3,5,0,0,60.00,Inn1,Sunrisers Hyderabad,Delhi Capitals,won,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
137,Williamson,c Axar b Rabada,41,26,5,0,157.69,Inn1,Sunrisers Hyderabad,Delhi Capitals,won,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
