,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
146,Rahul Tewatia,9693,1,0,24,0,0,0,24.00,Gujarat Titans,Punjab Kings,Inn1,won,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai"
147,Vaibhav Arora,15861,4,0,34,0,0,0,8.50,Punjab Kings,Gujarat Titans,Inn2,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai"
148,Arshdeep Singh,13217,4,0,31,0,0,1,7.80,Punjab Kings,Gujarat Titans,Inn2,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai"
149,Kagiso Rabada,9585,4,0,35,2,1,0,8.80,Punjab Kings,Gujarat Titans,Inn2,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai"
150,Rahul Chahar,12087,4,0,41,1,0,2,10.20,Punjab Kings,Gujarat Titans,Inn2,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai"
151,Odean Smith,11215,3,0,35,0,0,1,11.70,Punjab Kings,Gujarat Titans,Inn2,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai"
152,Liam Livingstone,10045,1,0,12,0,0,0,12.00,Punjab Kings,Gujarat Titans,Inn2,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai"
153,Bhuvneshwar,1726,4,0,36,1,0,4,9.00,Sunrisers Hyderabad,Chennai Super Kings,Inn1,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
154,Marco Jansen,14565,4,0,30,1,0,0,7.50,Sunrisers Hyderabad,Chennai Super Kings,Inn1,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
155,Washington Sundar,10945,4,0,21,2,0,0,5.20,Sunrisers Hyderabad,Chennai Super Kings,Inn1,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
156,T Natarajan,10225,4,0,30,2,0,1,7.50,Sunrisers Hyderabad,Chennai Super Kings,Inn1,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
157,Umran Malik,19027,3,0,29,0,0,0,9.70,Sunrisers Hyderabad,Chennai Super Kings,Inn1,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
158,Markram,9582,1,0,8,1,0,0,8.00,Sunrisers Hyderabad,Chennai Super Kings,Inn1,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
159,Mukesh Choudhary,13184,4,0,30,1,0,0,7.50,Chennai Super Kings,Sunrisers Hyderabad,Inn2,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
160,Maheesh Theekshana,18504,4,0,31,0,0,0,7.80,Chennai Super Kings,Sunrisers Hyderabad,Inn2,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
161,Chris Jordan,6532,3,0,34,0,1,0,11.30,Chennai Super Kings,Sunrisers Hyderabad,Inn2,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
162,Ravindra Jadeja (c),587,3,0,21,0,0,0,7.00,Chennai Super Kings,Sunrisers Hyderabad,Inn2,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
163,Moeen Ali,6692,1,0,10,0,0,0,10.00,Chennai Super Kings,Sunrisers Hyderabad,Inn2,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
164,Dwayne Bravo,242,2.4,0,29,1,0,3,10.90,Chennai Super Kings,Sunrisers Hyderabad,Inn2,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai"
165,Umesh,1858,4,0,48,1,1,0,12.00,Kolkata Knight Riders,Delhi Capitals,Inn1,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
166,Rasikh Salam,14274,1,0,10,0,0,0,10.00,Kolkata Knight Riders,Delhi Capitals,Inn1,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
167,Cummins,8095,4,0,51,0,0,2,12.80,Kolkata Knight Riders,Delhi Capitals,Inn1,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
168,Chakaravarthy,12926,4,0,44,1,2,0,11.00,Kolkata Knight Riders,Delhi Capitals,Inn1,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
169,Narine,2276,4,0,21,2,0,0,5.20,Kolkata Knight Riders,Delhi Capitals,Inn1,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
170,Russell,7736,2,0,16,1,0,0,8.00,Kolkata Knight Riders,Delhi Capitals,Inn1,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
171,Venkatesh Iyer,10917,1,0,14,0,0,0,14.00,Kolkata Knight Riders,Delhi Capitals,Inn1,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
172,Mustafizur Rahman,9863,4,0,21,0,0,0,5.20,Delhi Capitals,Kolkata Knight Riders,Inn2,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
173,Shardul Thakur,8683,2.4,0,30,2,0,0,11.20,Delhi Capitals,Kolkata Knight Riders,Inn2,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
174,Khaleel Ahmed,10952,4,0,25,3,0,0,6.20,Delhi Capitals,Kolkata Knight Riders,Inn2,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
175,Axar Patel,8808,3,0,32,0,0,0,10.70,Delhi Capitals,Kolkata Knight Riders,Inn2,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
176,Kuldeep Yadav,8292,4,0,35,4,0,2,8.80,Delhi Capitals,Kolkata Knight Riders,Inn2,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
177,Rovman Powell,11445,1,0,17,0,0,1,17.00,Delhi Capitals,Kolkata Knight Riders,Inn2,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
178,Lalit Yadav,13252,1,0,8,1,0,0,8.00,Delhi Capitals,Kolkata Knight Riders,Inn2,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai"
179,Bhuvneshwar,1726,4,0,37,2,0,12,9.20,Sunrisers Hyderabad,Gujarat Titans,Inn1,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
180,Marco Jansen,14565,4,0,27,1,0,2,6.80,Sunrisers Hyderabad,Gujarat Titans,Inn1,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
181,Washington Sundar,10945,3,0,14,0,0,0,4.70,Sunrisers Hyderabad,Gujarat Titans,Inn1,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
182,T Natarajan,10225,4,0,34,2,0,1,8.50,Sunrisers Hyderabad,Gujarat Titans,Inn1,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
183,Umran Malik,19027,4,0,39,1,0,5,9.80,Sunrisers Hyderabad,Gujarat Titans,Inn1,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
184,Markram,9582,1,0,9,0,0,0,9.00,Sunrisers Hyderabad,Gujarat Titans,Inn1,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
185,Mohammed Shami,7909,4,0,32,0,0,0,8.00,Gujarat Titans,Sunrisers Hyderabad,Inn2,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
186,Hardik Pandya (c),9647,4,0,27,1,0,0,6.80,Gujarat Titans,Sunrisers Hyderabad,Inn2,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
187,Lockie Ferguson,10692,4,0,46,0,0,2,11.50,Gujarat Titans,Sunrisers Hyderabad,Inn2,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
188,Rashid Khan,10738,4,0,28,1,0,0,7.00,Gujarat Titans,Sunrisers Hyderabad,Inn2,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
189,Darshan Nalkande,12779,2.1,0,22,0,0,1,10.20,Gujarat Titans,Sunrisers Hyderabad,Inn2,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
190,Rahul Tewatia,9693,1,0,10,0,0,0,10.00,Gujarat Titans,Sunrisers Hyderabad,Inn2,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai"
191,Siraj,10808,4,0,37,0,1,0,9.20,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
192,Hazlewood,6258,4,0,33,1,0,1,8.20,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
193,Akash Deep,14726,4,0,58,0,0,4,14.50,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
194,Maxwell,7662,3,0,29,0,0,0,9.70,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
195,Shahbaz Ahmed,14606,2,0,18,0,0,0,9.00,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
196,W Hasaranga,10926,3,0,35,2,0,1,11.70,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
197,Moeen Ali,6692,3,0,19,0,0,0,6.30,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
198,Mukesh Choudhary,13184,3,0,40,1,0,2,13.30,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
199,Maheesh Theekshana,18504,4,0,33,4,0,0,8.20,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
200,Ravindra Jadeja (c),587,4,0,39,3,0,0,9.80,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
201,Chris Jordan,6532,2,0,20,0,0,0,10.00,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
202,Dwayne Bravo,242,4,0,42,1,1,6,10.50,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai"
203,Basil Thampi,10267,4,0,47,2,0,2,11.80,Mumbai Indians,Punjab Kings,Inn1,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
204,Unadkat,6327,4,0,44,1,0,2,11.00,Mumbai Indians,Punjab Kings,Inn1,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
205,Bumrah,9311,4,0,28,1,0,2,7.00,Mumbai Indians,Punjab Kings,Inn1,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
206,M Ashwin,8796,4,0,34,1,0,0,8.50,Mumbai Indians,Punjab Kings,Inn1,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
207,Tymal Mills,7860,4,0,37,0,0,2,9.20,Mumbai Indians,Punjab Kings,Inn1,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
208,Vaibhav Arora,15861,4,0,43,1,0,2,10.80,Punjab Kings,Mumbai Indians,Inn2,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
209,Kagiso Rabada,9585,4,0,29,2,0,0,7.20,Punjab Kings,Mumbai Indians,Inn2,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
210,Arshdeep Singh,13217,4,0,29,0,1,0,7.20,Punjab Kings,Mumbai Indians,Inn2,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
211,Odean Smith,11215,3,0,30,4,0,2,10.00,Punjab Kings,Mumbai Indians,Inn2,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
212,Liam Livingstone,10045,1,0,11,0,0,0,11.00,Punjab Kings,Mumbai Indians,Inn2,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
213,Rahul Chahar,12087,4,0,44,0,0,0,11.00,Punjab Kings,Mumbai Indians,Inn2,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune"
214,Neesham,8983,3,0,29,0,0,0,9.70,Rajasthan Royals,Gujarat Titans,Inn1,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
215,Prasidh,10551,4,0,35,0,1,1,8.80,Rajasthan Royals,Gujarat Titans,Inn1,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
216,Kuldeep Sen,14336,4,0,51,1,0,0,12.80,Rajasthan Royals,Gujarat Titans,Inn1,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
217,Chahal,7910,4,0,32,1,0,1,8.00,Rajasthan Royals,Gujarat Titans,Inn1,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
218,Riyan Parag,12305,1,0,12,1,0,0,12.00,Rajasthan Royals,Gujarat Titans,Inn1,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
219,Ashwin,1593,4,0,33,0,0,1,8.20,Rajasthan Royals,Gujarat Titans,Inn1,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
220,Mohammed Shami,7909,4,0,39,1,0,0,9.80,Gujarat Titans,Rajasthan Royals,Inn2,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
221,Yash Dayal,14172,4,0,40,3,0,0,10.00,Gujarat Titans,Rajasthan Royals,Inn2,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
222,Rashid Khan,10738,4,0,24,0,0,0,6.00,Gujarat Titans,Rajasthan Royals,Inn2,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
223,Lockie Ferguson,10692,4,0,23,3,0,0,5.80,Gujarat Titans,Rajasthan Royals,Inn2,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
224,Rahul Tewatia,9693,1,0,9,0,0,0,9.00,Gujarat Titans,Rajasthan Royals,Inn2,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
225,Hardik Pandya (c),9647,2.3,0,18,1,0,2,7.20,Gujarat Titans,Rajasthan Royals,Inn2,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
226,Vijay Shankar,8204,0.3,0,1,0,0,0,2.00,Gujarat Titans,Rajasthan Royals,Inn2,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
227,Bhuvneshwar,1726,4,0,37,1,0,1,9.20,Sunrisers Hyderabad,Kolkata Knight Riders,Inn1,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
228,Marco Jansen,14565,4,0,26,1,0,1,6.50,Sunrisers Hyderabad,Kolkata Knight Riders,Inn1,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
229,T Natarajan,10225,4,0,37,3,0,0,9.20,Sunrisers Hyderabad,Kolkata Knight Riders,Inn1,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
230,Umran Malik,19027,4,0,27,2,0,0,6.80,Sunrisers Hyderabad,Kolkata Knight Riders,Inn1,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
231,Shashank Singh,10919,1,0,10,0,0,1,10.00,Sunrisers Hyderabad,Kolkata Knight Riders,Inn1,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
232,J Suchith,10357,3,0,32,1,0,0,10.70,Sunrisers Hyderabad,Kolkata Knight Riders,Inn1,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
233,Umesh Yadav,1858,4,0,31,0,0,1,7.80,Kolkata Knight Riders,Sunrisers Hyderabad,Inn2,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
234,Pat Cummins,8095,3.5,0,40,1,0,6,10.40,Kolkata Knight Riders,Sunrisers Hyderabad,Inn2,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
235,Andre Russell,7736,2,0,20,2,0,1,10.00,Kolkata Knight Riders,Sunrisers Hyderabad,Inn2,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
236,Aman Hakim Khan,19473,1,0,13,0,0,0,13.00,Kolkata Knight Riders,Sunrisers Hyderabad,Inn2,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
237,Varun Chakaravarthy,12926,3,0,45,0,0,0,15.00,Kolkata Knight Riders,Sunrisers Hyderabad,Inn2,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
238,Sunil Narine,2276,4,0,23,0,0,0,5.80,Kolkata Knight Riders,Sunrisers Hyderabad,Inn2,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
239,Tilak Varma,14504,1,0,7,0,0,0,7.00,Mumbai Indians,Lucknow Super Giants,Inn1,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
240,Unadkat,6327,4,0,32,2,0,1,8.00,Mumbai Indians,Lucknow Super Giants,Inn1,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
241,M Ashwin,8796,4,0,33,1,0,0,8.20,Mumbai Indians,Lucknow Super Giants,Inn1,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
242,Bumrah,9311,4,0,24,0,0,2,6.00,Mumbai Indians,Lucknow Super Giants,Inn1,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
243,Tymal Mills,7860,3,0,54,0,0,2,18.00,Mumbai Indians,Lucknow Super Giants,Inn1,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
244,Fabian Allen,9785,4,0,46,1,0,0,11.50,Mumbai Indians,Lucknow Super Giants,Inn1,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
245,Jason Holder,8313,4,0,34,1,0,2,8.50,Lucknow Super Giants,Mumbai Indians,Inn2,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
246,Dushmantha Chameera,8393,4,0,48,1,0,5,12.00,Lucknow Super Giants,Mumbai Indians,Inn2,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
247,Avesh Khan,9781,4,0,30,3,0,1,7.50,Lucknow Super Giants,Mumbai Indians,Inn2,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
248,Ravi Bishnoi,14659,4,0,34,1,0,1,8.50,Lucknow Super Giants,Mumbai Indians,Inn2,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
249,Marcus Stoinis,8989,2,0,13,1,0,0,6.50,Lucknow Super Giants,Mumbai Indians,Inn2,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
250,Krunal Pandya,11311,2,0,16,0,0,0,8.00,Lucknow Super Giants,Mumbai Indians,Inn2,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
251,Bhuvneshwar,1726,4,0,22,3,0,0,5.50,Sunrisers Hyderabad,Punjab Kings,Inn1,won,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
252,Marco Jansen,14565,4,0,35,0,0,1,8.80,Sunrisers Hyderabad,Punjab Kings,Inn1,won,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
253,T Natarajan,10225,4,0,38,1,0,5,9.50,Sunrisers Hyderabad,Punjab Kings,Inn1,won,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
254,J Suchith,10357,4,0,28,1,0,1,7.00,Sunrisers Hyderabad,Punjab Kings,Inn1,won,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
255,Umran Malik,19027,4,1,28,4,0,0,7.00,Sunrisers Hyderabad,Punjab Kings,Inn1,won,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
256,Vaibhav Arora,15861,3.5,0,35,0,0,0,9.10,Punjab Kings,Sunrisers Hyderabad,Inn2,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
257,Kagiso Rabada,9585,4,0,29,1,0,0,7.20,Punjab Kings,Sunrisers Hyderabad,Inn2,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
258,Arshdeep Singh,13217,4,0,32,0,0,2,8.00,Punjab Kings,Sunrisers Hyderabad,Inn2,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
259,Rahul Chahar,12087,4,0,28,2,0,5,7.00,Punjab Kings,Sunrisers Hyderabad,Inn2,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
260,Odean Smith,11215,1,0,8,0,0,0,8.00,Punjab Kings,Sunrisers Hyderabad,Inn2,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
261,Liam Livingstone,10045,2,0,19,0,0,0,9.50,Punjab Kings,Sunrisers Hyderabad,Inn2,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
262,Umesh,1858,4,0,44,0,1,0,11.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
263,Shivam Mavi,12345,4,0,34,1,0,0,8.50,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
264,Chakaravarthy,12926,2,0,30,0,0,1,15.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
265,Cummins,8095,4,0,50,1,0,2,12.50,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
266,Narine,2276,4,0,21,2,0,2,5.20,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
267,Russell,7736,2,0,29,1,0,1,14.50,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
268,Trent Boult,8117,4,0,48,0,0,0,12.00,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
269,Prasidh Krishna,10551,4,0,43,1,0,5,10.80,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
270,Obed McCoy,11221,3.4,0,41,2,0,4,11.20,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
271,Ravichandran Ashwin,1593,4,0,38,1,0,0,9.50,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
272,Yuzvendra Chahal,7910,4,0,40,5,0,4,10.00,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
273,Chameera,8393,3,0,31,2,0,1,10.30,Lucknow Super Giants,Royal Challengers Bangalore,Inn1,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
274,Avesh Khan,9781,4,0,33,0,0,1,8.20,Lucknow Super Giants,Royal Challengers Bangalore,Inn1,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
275,Krunal Pandya,11311,4,0,29,1,0,0,7.20,Lucknow Super Giants,Royal Challengers Bangalore,Inn1,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
276,Ravi Bishnoi,14659,4,0,47,0,1,1,11.80,Lucknow Super Giants,Royal Challengers Bangalore,Inn1,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
277,Holder,8313,4,0,25,2,0,2,6.20,Lucknow Super Giants,Royal Challengers Bangalore,Inn1,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
278,Stoinis,8989,1,0,14,0,0,1,14.00,Lucknow Super Giants,Royal Challengers Bangalore,Inn1,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
279,Mohammed Siraj,10808,4,0,31,1,0,1,7.80,Royal Challengers Bangalore,Lucknow Super Giants,Inn2,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
280,Glenn Maxwell,7662,2,0,11,1,0,1,5.50,Royal Challengers Bangalore,Lucknow Super Giants,Inn2,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
281,Josh Hazlewood,6258,4,0,25,4,0,2,6.20,Royal Challengers Bangalore,Lucknow Super Giants,Inn2,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
282,Shahbaz Ahmed,14606,4,0,25,0,0,0,6.20,Royal Challengers Bangalore,Lucknow Super Giants,Inn2,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
283,Harshal Patel,8175,4,0,47,2,0,7,11.80,Royal Challengers Bangalore,Lucknow Super Giants,Inn2,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
284,Wanindu Hasaranga,10926,2,0,20,0,0,0,10.00,Royal Challengers Bangalore,Lucknow Super Giants,Inn2,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
285,Thakur,8683,2,0,20,0,0,0,10.00,Delhi Capitals,Punjab Kings,Inn1,won,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
286,Khaleel Ahmed,10952,4,0,21,2,0,1,5.20,Delhi Capitals,Punjab Kings,Inn1,won,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
287,Lalit Yadav,13252,2,0,11,2,0,0,5.50,Delhi Capitals,Punjab Kings,Inn1,won,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
288,Mustafizur,9863,4,0,28,1,0,0,7.00,Delhi Capitals,Punjab Kings,Inn1,won,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
289,Axar,8808,4,0,10,2,0,0,2.50,Delhi Capitals,Punjab Kings,Inn1,won,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
290,Kuldeep Yadav,8292,4,0,24,2,0,0,6.00,Delhi Capitals,Punjab Kings,Inn1,won,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
291,Vaibhav Arora,15861,2,0,31,0,0,0,15.50,Punjab Kings,Delhi Capitals,Inn2,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
