,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
304,Shami,7909,4,0,36,2,0,1,9.00,Delhi Daredevils,Sunrisers Hyderabad,Inn1,won,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi"
305,A Mishra,1454,4,0,23,1,0,1,5.80,Delhi Daredevils,Sunrisers Hyderabad,Inn1,won,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi"
306,Bhuvneshwar Kumar,1726,4,0,33,1,0,0,8.20,Sunrisers Hyderabad,Delhi Daredevils,Inn2,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi"
307,Mohammed Siraj,10808,4,0,41,2,0,0,10.20,Sunrisers Hyderabad,Delhi Daredevils,Inn2,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi"
308,Siddarth Kaul,1828,4,0,38,1,0,1,9.50,Sunrisers Hyderabad,Delhi Daredevils,Inn2,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi"
309,Moises Henriques,1437,2.1,0,36,0,0,1,16.60,Sunrisers Hyderabad,Delhi Daredevils,Inn2,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi"
310,Rashid Khan,10738,4,0,24,0,0,0,6.00,Sunrisers Hyderabad,Delhi Daredevils,Inn2,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi"
311,Yuvraj Singh,69,1,0,16,0,0,0,16.00,Sunrisers Hyderabad,Delhi Daredevils,Inn2,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi"
312,Unadkat,6327,4,1,28,2,0,0,7.00,Rising Pune Supergiant,Kolkata Knight Riders,Inn1,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
313,Stokes,6557,4,0,24,1,0,0,6.00,Rising Pune Supergiant,Kolkata Knight Riders,Inn1,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
314,Washington Sundar,10945,2,0,18,2,0,0,9.00,Rising Pune Supergiant,Kolkata Knight Riders,Inn1,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
315,SN Thakur,8683,3,0,21,0,0,0,7.00,Rising Pune Supergiant,Kolkata Knight Riders,Inn1,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
316,Tahir,6667,4,0,36,1,0,0,9.00,Rising Pune Supergiant,Kolkata Knight Riders,Inn1,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
317,Christian,6283,3,0,23,1,0,0,7.70,Rising Pune Supergiant,Kolkata Knight Riders,Inn1,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
318,Nathan Coulter-Nile,7774,3,0,41,0,0,2,13.70,Kolkata Knight Riders,Rising Pune Supergiant,Inn2,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
319,Umesh Yadav,1858,4,0,23,1,0,0,5.80,Kolkata Knight Riders,Rising Pune Supergiant,Inn2,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
320,Chris Woakes,6670,4,0,18,3,0,0,4.50,Kolkata Knight Riders,Rising Pune Supergiant,Inn2,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
321,Sunil Narine,2276,4,0,28,1,0,0,7.00,Kolkata Knight Riders,Rising Pune Supergiant,Inn2,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
322,Kuldeep Yadav,8292,4,0,35,1,0,0,8.80,Kolkata Knight Riders,Rising Pune Supergiant,Inn2,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
323,Colin de Grandhomme,8081,0.2,0,7,0,0,0,21.00,Kolkata Knight Riders,Rising Pune Supergiant,Inn2,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata"
324,Nadeem,7906,2,0,28,0,0,0,14.00,Delhi Daredevils,Gujarat Lions,Inn1,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
325,Rabada,9585,4,0,28,2,0,0,7.00,Delhi Daredevils,Gujarat Lions,Inn1,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
326,Pat Cummins,8095,4,0,30,2,0,0,7.50,Delhi Daredevils,Gujarat Lions,Inn1,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
327,Shami,7909,3,0,40,0,0,0,13.30,Delhi Daredevils,Gujarat Lions,Inn1,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
328,A Mishra,1454,2,0,23,0,0,0,11.50,Delhi Daredevils,Gujarat Lions,Inn1,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
329,Samuels,356,2,0,22,0,0,0,11.00,Delhi Daredevils,Gujarat Lions,Inn1,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
330,CJ Anderson,8982,3,0,36,1,0,4,12.00,Delhi Daredevils,Gujarat Lions,Inn1,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
331,Pradeep Sangwan,1472,4,0,43,1,0,1,10.80,Gujarat Lions,Delhi Daredevils,Inn2,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
332,Basil Thampi,10267,4,0,40,1,0,3,10.00,Gujarat Lions,Delhi Daredevils,Inn2,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
333,James Faulkner,7789,2.3,0,35,0,0,1,14.00,Gujarat Lions,Delhi Daredevils,Inn2,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
334,Suresh Raina (c),413,2,0,24,0,0,0,12.00,Gujarat Lions,Delhi Daredevils,Inn2,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
335,Ankit Soni,12753,2,0,26,0,0,0,13.00,Gujarat Lions,Delhi Daredevils,Inn2,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
336,Ravindra Jadeja,587,2,0,28,1,0,0,14.00,Gujarat Lions,Delhi Daredevils,Inn2,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
337,Dwayne Smith,255,1,0,11,0,0,0,11.00,Gujarat Lions,Delhi Daredevils,Inn2,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi"
338,Aniket Choudhary,8190,4,1,17,2,0,0,4.20,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
339,Aravind,1850,2,0,13,1,0,0,6.50,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
340,Watson,158,4,0,43,1,0,1,10.80,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
341,Badree,1609,3,0,14,0,0,0,4.70,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
342,Negi,8281,3,0,21,1,0,0,7.00,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
343,Chahal,7910,4,0,21,2,0,2,5.20,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
344,Sandeep Sharma,8356,4,0,22,3,0,0,5.50,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
345,T Natarajan,10225,1,0,15,0,0,0,15.00,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
346,Varun Aaron,6293,4,0,28,0,0,2,7.00,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
347,Mohit Sharma,8181,4,0,24,2,0,0,6.00,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
348,Axar Patel,8808,3,0,11,3,0,0,3.70,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
349,Glenn Maxwell (c),7662,3,0,15,2,0,1,5.00,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
350,Bhuvneshwar,1726,4,0,39,0,0,2,9.80,Sunrisers Hyderabad,Rising Pune Supergiant,Inn1,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
351,Nehra,269,1.1,0,5,0,0,1,4.30,Sunrisers Hyderabad,Rising Pune Supergiant,Inn1,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
352,S Kaul,1828,4,0,29,4,0,1,7.20,Sunrisers Hyderabad,Rising Pune Supergiant,Inn1,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
353,Rashid Khan,10738,4,0,18,1,0,0,4.50,Sunrisers Hyderabad,Rising Pune Supergiant,Inn1,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
354,Henriques,1437,2.5,0,15,0,0,0,5.30,Sunrisers Hyderabad,Rising Pune Supergiant,Inn1,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
355,Bipul Sharma,6296,4,0,39,1,0,0,9.80,Sunrisers Hyderabad,Rising Pune Supergiant,Inn1,lost,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
356,Jaydev Unadkat,6327,4,1,30,5,0,0,7.50,Rising Pune Supergiant,Sunrisers Hyderabad,Inn2,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
357,Washington Sundar,10945,3,0,19,0,0,0,6.30,Rising Pune Supergiant,Sunrisers Hyderabad,Inn2,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
358,Ben Stokes,6557,4,0,30,3,0,1,7.50,Rising Pune Supergiant,Sunrisers Hyderabad,Inn2,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
359,Imran Tahir,6667,4,0,24,1,0,1,6.00,Rising Pune Supergiant,Sunrisers Hyderabad,Inn2,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
360,Shardul Thakur,8683,2,0,12,0,0,0,6.00,Rising Pune Supergiant,Sunrisers Hyderabad,Inn2,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
361,Daniel Christian,6283,3,0,21,0,0,0,7.00,Rising Pune Supergiant,Sunrisers Hyderabad,Inn2,won,18164,16:00:00,6,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
362,Umesh,1858,4,0,36,3,0,1,9.00,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
363,C Woakes,6670,4,0,39,1,0,1,9.80,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
364,Narine,2276,4,0,29,2,0,0,7.20,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
365,Rajpoot,8924,4,0,25,0,0,0,6.20,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
366,Chawla,466,2,0,13,0,0,0,6.50,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
367,de Grandhomme,8081,2,0,15,0,0,0,7.50,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
368,Aniket Choudhary,8190,2.5,1,19,1,0,0,6.70,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
369,Samuel Badree,1609,3,0,40,0,0,0,13.30,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
370,Yuzvendra Chahal,7910,4,0,39,1,0,1,9.80,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
371,Sreenath Aravind,1850,1,0,26,0,0,2,26.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
372,Pawan Negi,8281,3.1,0,21,2,0,0,6.60,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
373,Travis Head,8497,1.1,0,11,0,0,0,9.40,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,18166,16:00:00,7,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
374,Bhuvneshwar,1726,4,0,29,2,0,4,7.20,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
375,Nabi,3007,4,0,13,1,0,0,3.20,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
376,Siraj,10808,3,0,32,0,0,3,10.70,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
377,S Kaul,1828,4,0,24,3,0,0,6.00,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
378,Rashid Khan,10738,4,0,22,1,0,0,5.50,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
379,Henriques,1437,1,0,15,0,0,0,15.00,Sunrisers Hyderabad,Mumbai Indians,Inn1,won,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
380,Harbhajan Singh,75,4,0,23,0,0,0,5.80,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
381,Mitchell McClenaghan,7624,4,0,26,1,0,1,6.50,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
382,Lasith Malinga,111,4,0,33,1,0,1,8.20,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
383,Jasprit Bumrah,9311,3.2,0,24,1,0,0,7.20,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
384,Karn Sharma,1844,2,0,19,0,0,0,9.50,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
385,Hardik Pandya,9647,1,0,13,0,0,0,13.00,Mumbai Indians,Sunrisers Hyderabad,Inn2,lost,18168,20:00:00,8,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
386,Umesh,1858,3,0,26,1,0,2,8.70,Kolkata Knight Riders,Kings XI Punjab,Inn1,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
387,de Grandhomme,8081,4,0,37,0,0,2,9.20,Kolkata Knight Riders,Kings XI Punjab,Inn1,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
388,Narine,2276,4,0,27,1,0,0,6.80,Kolkata Knight Riders,Kings XI Punjab,Inn1,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
389,C Woakes,6670,4,0,20,2,0,1,5.00,Kolkata Knight Riders,Kings XI Punjab,Inn1,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
390,Rajpoot,8924,2,0,17,0,0,0,8.50,Kolkata Knight Riders,Kings XI Punjab,Inn1,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
391,Kuldeep Yadav,8292,3,0,34,2,0,1,11.30,Kolkata Knight Riders,Kings XI Punjab,Inn1,lost,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
392,Sandeep Sharma,8356,4,0,31,0,0,0,7.80,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
393,Matt Henry,9067,3,0,31,1,0,0,10.30,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
394,Mohit Sharma,8181,3,0,24,2,0,0,8.00,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
395,Axar Patel,8808,4,0,28,0,0,0,7.00,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
396,Rahul Tewatia,9693,4,0,18,2,0,1,4.50,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
397,Swapnil Singh,10238,2,0,19,0,0,1,9.50,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,18169,20:00:00,9,2017,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
398,Zaheer (c),71,4,0,30,0,0,0,7.50,Delhi Daredevils,Gujarat Lions,Inn1,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
399,Shami,7909,4,0,36,1,0,2,9.00,Delhi Daredevils,Gujarat Lions,Inn1,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
400,Pat Cummins,8095,4,0,38,1,0,0,9.50,Delhi Daredevils,Gujarat Lions,Inn1,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
401,A Mishra,1454,2,0,27,1,0,0,13.50,Delhi Daredevils,Gujarat Lions,Inn1,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
402,C Brathwaite,8110,4,0,38,1,0,1,9.50,Delhi Daredevils,Gujarat Lions,Inn1,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
403,CJ Anderson,8982,2,0,19,0,0,1,9.50,Delhi Daredevils,Gujarat Lions,Inn1,won,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
404,Dhawal Kulkarni,1451,4,0,30,1,0,0,7.50,Gujarat Lions,Delhi Daredevils,Inn2,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
405,Pradeep Sangwan,1472,3,0,35,1,0,0,11.70,Gujarat Lions,Delhi Daredevils,Inn2,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
406,Basil Thampi,10267,3.4,0,43,1,0,1,11.70,Gujarat Lions,Delhi Daredevils,Inn2,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
407,Dwayne Smith,255,1,0,17,0,0,0,17.00,Gujarat Lions,Delhi Daredevils,Inn2,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
408,Ravindra Jadeja,587,4,0,31,0,0,0,7.80,Gujarat Lions,Delhi Daredevils,Inn2,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
409,James Faulkner,7789,4,0,39,2,0,0,9.80,Gujarat Lions,Delhi Daredevils,Inn2,lost,18170,20:00:00,10,2017,5,"Green Park, Kanpur"
410,Hardik Pandya,9647,2,0,29,0,0,1,14.50,Mumbai Indians,Kings XI Punjab,Inn1,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
411,McClenaghan,7624,4,0,54,1,2,2,13.50,Mumbai Indians,Kings XI Punjab,Inn1,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
412,Bumrah,9311,4,0,24,1,0,0,6.00,Mumbai Indians,Kings XI Punjab,Inn1,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
413,Malinga,111,4,0,45,0,1,3,11.20,Mumbai Indians,Kings XI Punjab,Inn1,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
414,Karn Sharma,1844,3,0,32,1,0,0,10.70,Mumbai Indians,Kings XI Punjab,Inn1,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
415,Harbhajan,75,3,0,45,0,0,0,15.00,Mumbai Indians,Kings XI Punjab,Inn1,lost,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
416,Sandeep Sharma,8356,4,0,42,1,0,4,10.50,Kings XI Punjab,Mumbai Indians,Inn2,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
417,Matt Henry,9067,2,0,40,0,0,1,20.00,Kings XI Punjab,Mumbai Indians,Inn2,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
418,Ishant Sharma,702,3,0,29,0,1,0,9.70,Kings XI Punjab,Mumbai Indians,Inn2,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
419,Mohit Sharma,8181,4,0,57,2,0,0,14.20,Kings XI Punjab,Mumbai Indians,Inn2,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
420,Axar Patel,8808,3,0,28,1,0,0,9.30,Kings XI Punjab,Mumbai Indians,Inn2,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
421,Glenn Maxwell (c),7662,2,0,8,1,0,0,4.00,Kings XI Punjab,Mumbai Indians,Inn2,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
422,Rahul Tewatia,9693,2,0,17,1,0,0,8.50,Kings XI Punjab,Mumbai Indians,Inn2,won,18171,20:00:00,11,2017,5,"Wankhede Stadium, Mumbai"
423,Unadkat,6327,4,0,29,2,0,0,7.20,Rising Pune Supergiant,Delhi Daredevils,Inn1,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
424,SN Thakur,8683,3,0,35,0,0,0,11.70,Rising Pune Supergiant,Delhi Daredevils,Inn1,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
425,Washington Sundar,10945,3,0,23,1,0,0,7.70,Rising Pune Supergiant,Delhi Daredevils,Inn1,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
426,Stokes,6557,4,0,31,2,0,3,7.80,Rising Pune Supergiant,Delhi Daredevils,Inn1,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
427,Zampa,8642,4,0,29,1,0,1,7.20,Rising Pune Supergiant,Delhi Daredevils,Inn1,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
428,Christian,6283,2,0,18,1,0,0,9.00,Rising Pune Supergiant,Delhi Daredevils,Inn1,lost,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
429,Zaheer Khan (c),71,4,0,25,2,0,1,6.20,Delhi Daredevils,Rising Pune Supergiant,Inn2,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
430,Mohammed Shami,7909,4,0,37,2,0,2,9.20,Delhi Daredevils,Rising Pune Supergiant,Inn2,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
431,Shahbaz Nadeem,7906,3,0,21,1,0,0,7.00,Delhi Daredevils,Rising Pune Supergiant,Inn2,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
432,Amit Mishra,1454,3,0,26,0,0,1,8.70,Delhi Daredevils,Rising Pune Supergiant,Inn2,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
433,Pat Cummins,8095,4,0,31,1,0,1,7.80,Delhi Daredevils,Rising Pune Supergiant,Inn2,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
434,Marlon Samuels,356,1,0,12,0,0,0,12.00,Delhi Daredevils,Rising Pune Supergiant,Inn2,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
435,Corey Anderson,8982,1,0,4,0,0,0,4.00,Delhi Daredevils,Rising Pune Supergiant,Inn2,won,18172,20:00:00,12,2017,5,"Arun Jaitley Stadium, Delhi"
436,Bhuvneshwar,1726,3.2,0,25,2,0,1,7.50,Sunrisers Hyderabad,Gujarat Lions,Inn1,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
437,Siraj,10808,4,0,32,4,0,0,8.00,Sunrisers Hyderabad,Gujarat Lions,Inn1,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
438,S Kaul,1828,4,0,30,1,0,1,7.50,Sunrisers Hyderabad,Gujarat Lions,Inn1,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
439,Nabi,3007,3,0,17,0,0,0,5.70,Sunrisers Hyderabad,Gujarat Lions,Inn1,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
440,Rashid Khan,10738,4,0,34,3,0,0,8.50,Sunrisers Hyderabad,Gujarat Lions,Inn1,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
441,Henriques,1437,1,0,12,0,0,0,12.00,Sunrisers Hyderabad,Gujarat Lions,Inn1,won,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
442,Praveen Kumar,592,4,0,22,2,0,1,5.50,Gujarat Lions,Sunrisers Hyderabad,Inn2,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
443,Pradeep Sangwan,1472,4,0,37,0,0,0,9.20,Gujarat Lions,Sunrisers Hyderabad,Inn2,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
444,James Faulkner,7789,2,0,24,0,0,0,12.00,Gujarat Lions,Sunrisers Hyderabad,Inn2,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
445,Munaf Patel,522,3,0,22,0,0,0,7.30,Gujarat Lions,Sunrisers Hyderabad,Inn2,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
446,Ravindra Jadeja,587,3,0,19,0,0,0,6.30,Gujarat Lions,Sunrisers Hyderabad,Inn2,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
447,Ankit Soni,12753,2.1,0,31,0,0,0,14.30,Gujarat Lions,Sunrisers Hyderabad,Inn2,lost,18173,16:00:00,13,2017,5,"Green Park, Kanpur"
448,Unadkat,6327,3,1,12,2,0,0,4.00,Rising Pune Supergiant,Kings XI Punjab,Inn1,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
449,SN Thakur,8683,4,0,19,3,0,2,4.80,Rising Pune Supergiant,Kings XI Punjab,Inn1,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
