,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
26,Vijay Shankar,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,35618,19:30:00,11,2021,4,"MA Chidambaram Stadium, Chennai",8204
27,Abdul Samad,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,35618,19:30:00,11,2021,4,"MA Chidambaram Stadium, Chennai",14628
28,Rahul (c & wk),not out,31,14,3,2,221.43,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",8733
29,Mayank Agarwal,b Pathan,13,10,0,1,130.00,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",2195
30,Gayle,c Pathan b Mota,32,13,2,3,246.15,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",247
31,Deepak Hooda,not out,116,54,8,9,214.81,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",9427
32,Pooran,lbw b Hopes,2,3,0,0,66.67,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",9406
33,Shahrukh Khan,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",10226
34,Jhye Richardson,b Pathan,25,17,4,1,147.06,Inn1,Punjab Kings,Rajasthan Royals,won,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",10280
35,Ben Stokes,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",6557
36,Manan Vohra,b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",8358
37,Sanju Samson (c & wk),c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",8271
38,Jos Buttler,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",2258
39,Shivam Dube,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",11195
40,Riyan Parag,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",12305
41,Rahul Tewatia,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Punjab Kings,lost,35622,19:30:00,12,2021,4,"Wankhede Stadium, Mumbai",9693
42,Rohit (c),not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",576
43,de Kock (wk),b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",8520
44,Suryakumar Yadav,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",7915
45,Ishan Kishan,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",10276
46,Hardik Pandya,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",9647
47,Pollard,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",657
48,Krunal Pandya,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Kolkata Knight Riders,won,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",11311
49,Nitish Rana,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",9204
50,Shubman Gill,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",11808
51,Rahul Tripathi,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",9012
52,Eoin Morgan (c),not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",624
53,Shakib Al Hasan,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",544
54,Dinesh Karthik (wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",145
55,Andre Russell,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,35627,19:30:00,13,2021,4,"MA Chidambaram Stadium, Chennai",7736
56,Kohli (c),not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",1413
57,Devdutt Padikkal,b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",13088
58,Shahbaz Ahmed,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",14606
59,Maxwell,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",7662
60,de Villiers (wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",370
61,Washington Sundar,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",10945
62,Christian,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",6283
63,Wriddhiman Saha (wk),not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",1465
64,David Warner (c),b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",1739
65,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",1836
66,Jonny Bairstow,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",6507
67,Abdul Samad,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",14628
68,Vijay Shankar,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",8204
69,Jason Holder,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,35628,19:30:00,14,2021,4,"MA Chidambaram Stadium, Chennai",8313
70,Prithvi Shaw,not out,31,14,3,2,221.43,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",12094
71,Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",1446
72,Rahane,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",1447
73,Pant (c & wk),not out,116,54,8,9,214.81,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",10744
74,Stoinis,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",8989
75,Lalit Yadav,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",13252
76,Tom Curran,b Pathan,25,17,4,1,147.06,Inn1,Delhi Capitals,Rajasthan Royals,lost,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",9522
77,Jos Buttler,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",2258
78,Manan Vohra,b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",8358
79,Sanju Samson (c & wk),c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",8271
80,Shivam Dube,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",11195
81,David Miller,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",6349
82,Riyan Parag,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",12305
83,Rahul Tewatia,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Delhi Capitals,won,35632,19:30:00,15,2021,4,"Wankhede Stadium, Mumbai",9693
84,Rahul (c & wk),not out,31,14,3,2,221.43,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",8733
85,Mayank Agarwal,b Pathan,13,10,0,1,130.00,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",2195
86,Gayle,c Pathan b Mota,32,13,2,3,246.15,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",247
87,Deepak Hooda,not out,116,54,8,9,214.81,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",9427
88,Pooran,lbw b Hopes,2,3,0,0,66.67,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",9406
89,Shahrukh Khan,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",10226
90,Jhye Richardson,b Pathan,25,17,4,1,147.06,Inn1,Punjab Kings,Chennai Super Kings,lost,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",10280
91,Ruturaj Gaikwad,not out,31,14,3,2,221.43,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",11813
92,Faf du Plessis,b Pathan,13,10,0,1,130.00,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",7825
93,Moeen Ali,c Pathan b Mota,32,13,2,3,246.15,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",6692
94,Suresh Raina,not out,116,54,8,9,214.81,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",413
95,Ambati Rayudu,lbw b Hopes,2,3,0,0,66.67,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",6311
96,Sam Curran,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",10420
97,7,b Pathan,25,17,4,1,147.06,Inn2,Chennai Super Kings,Punjab Kings,won,35637,19:30:00,16,2021,4,"Wankhede Stadium, Mumbai",
98,de Kock (wk),not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",8520
99,Rohit (c),b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",576
100,Suryakumar Yadav,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",7915
101,Ishan Kishan,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",10276
102,Pollard,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",657
103,Hardik Pandya,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",9647
104,Krunal Pandya,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",11311
105,David Warner (c),not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",1739
106,Jonny Bairstow (wk),b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",6507
107,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",1836
108,Virat Singh,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",10213
109,Vijay Shankar,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",8204
110,Abhishek Sharma,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",12086
111,Abdul Samad,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,35642,19:30:00,17,2021,4,"MA Chidambaram Stadium, Chennai",14628
112,Kohli (c),not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",1413
113,Devdutt Padikkal,b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",13088
114,Rajat Patidar,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",10636
115,Maxwell,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",7662
116,de Villiers (wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",370
117,Jamieson,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",9441
118,8,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,won,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",
119,Nitish Rana,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",9204
120,Shubman Gill,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",11808
121,Rahul Tripathi,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",9012
122,Eoin Morgan (c),not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",624
123,Dinesh Karthik (wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",145
124,Shakib Al Hasan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",544
125,Andre Russell,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai",7736
126,Ruturaj Gaikwad,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",11813
127,du Plessis,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",7825
128,Moeen,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",6692
129,Raina,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",413
130,Rayudu,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",6311
131,Ravindra Jadeja,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",587
132,Dhoni (c & wk),b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",265
133,Jos Buttler,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",2258
134,Manan Vohra,b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",8358
135,Sanju Samson (c & wk),c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",8271
136,Shivam Dube,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",11195
137,David Miller,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",6349
138,Riyan Parag,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",12305
139,Rahul Tewatia,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai",9693
140,Rohit (c),not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai",576
141,de Kock (wk),b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai",8520
142,Suryakumar Yadav,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai",7915
143,Ishan Kishan,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai",10276
144,Hardik Pandya,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai",9647
145,Krunal Pandya,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai",11311
