,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
71,Rajat Bhatia,c Chris Morris b A Mishra,16,17,0,1,94.12,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18129,20:00:00,11,2017,4,"Maharashtra Cricket Association Stadium, Pune"
72,Deepak Chahar,c Pant b Zaheer,14,6,0,2,233.33,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18129,20:00:00,11,2017,4,"Maharashtra Cricket Association Stadium, Pune"
73,Adam Zampa,c Samson b A Mishra,5,7,1,0,71.43,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18129,20:00:00,11,2017,4,"Maharashtra Cricket Association Stadium, Pune"
74,Ashok Dinda,c A Mishra b Pat Cummins,7,7,1,0,100.00,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18129,20:00:00,11,2017,4,"Maharashtra Cricket Association Stadium, Pune"
75,,not out,0,2,0,0,0.00,Inn2,Rising Pune Supergiant,Delhi Daredevils,lost,18129,20:00:00,11,2017,4,"Maharashtra Cricket Association Stadium, Pune"
76,Dhawan,b McClenaghan,48,43,5,1,111.63,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
77,Warner (c),c Parthiv Patel b Harbhajan,49,34,7,2,144.12,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
78,Deepak Hooda,c Pollard b Harbhajan,9,9,1,0,100.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
79,Yuvraj,b Hardik Pandya,5,7,1,0,71.43,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
80,Cutting,b Bumrah,20,10,4,0,200.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
81,Naman Ojha (wk),c Pollard b Bumrah,9,9,0,0,100.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
82,Vijay Shankar,c Nitish Rana b Malinga,1,2,0,0,50.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
83,Rashid Khan,c and b Bumrah,2,4,0,0,50.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
84,Bhuvneshwar,not out,4,3,0,0,133.33,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
85,Nehra,not out,0,0,0,0,0.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
86,Parthiv Patel (wk),c Bhuvneshwar b Deepak Hooda,39,24,7,0,162.50,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
87,Jos Buttler,b Nehra,14,11,3,0,127.27,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
88,Rohit Sharma (c),lbw b Rashid Khan,4,4,0,0,100.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
89,Nitish Rana,b Bhuvneshwar,45,36,3,2,125.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
90,Kieron Pollard,c Dhawan b Bhuvneshwar,11,11,0,1,100.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
91,Krunal Pandya,c Cutting b Bhuvneshwar,37,20,3,3,185.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
92,Hardik Pandya,not out,2,3,0,0,66.67,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
93,Harbhajan Singh,not out,3,3,0,0,100.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,18130,20:00:00,12,2017,4,"Wankhede Stadium, Mumbai"
94,Amla,c Gambhir b de Grandhomme,25,27,4,0,92.59,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
95,Vohra,b Chawla,28,19,4,1,147.37,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
96,Stoinis,b Narine,9,12,1,0,75.00,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
97,Maxwell (c),c Uthappa b Umesh,25,14,3,1,178.57,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
98,Miller,c M Pandey b Umesh,28,19,2,2,147.37,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
99,Saha (wk),c C Woakes b Umesh,25,17,2,2,147.06,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
100,Axar,c Narine b Umesh,0,1,0,0,0.00,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
101,Mohit Sharma,c Suryakumar Yadav b C Woakes,10,8,1,0,125.00,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
102,Aaron,c Gambhir b C Woakes,4,5,0,0,80.00,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
103,Sandeep Sharma,not out,0,0,0,0,0.00,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
104,Sunil Narine,c Axar b Aaron,37,18,4,3,205.56,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
105,Gautam Gambhir (c),not out,72,49,11,0,146.94,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
106,Robin Uthappa (wk),b Axar,26,16,3,1,162.50,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
107,Manish Pandey,not out,25,16,2,1,156.25,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,18131,20:00:00,13,2017,4,"Eden Gardens, Kolkata"
108,Gayle,c Parthiv Patel b Hardik Pandya,22,27,2,1,81.48,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
109,Kohli (c),c Jos Buttler b McClenaghan,62,47,5,2,131.91,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
110,de Villiers,c Rohit b Krunal Pandya,19,21,0,1,90.48,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
111,Kedar Jadhav (wk),run out (Bumrah),9,8,0,0,112.50,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
112,Negi,not out,13,13,0,0,100.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
113,Mandeep,b McClenaghan,0,1,0,0,0.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
114,Binny,not out,6,4,0,0,150.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
115,Parthiv Patel (wk),c Gayle b Badree,3,8,0,0,37.50,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
116,Jos Buttler,c Gayle b Binny,2,5,0,0,40.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
117,Rohit Sharma (c),b Badree,0,2,0,0,0.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
118,Mitchell McClenaghan,c Mandeep b Badree,0,1,0,0,0.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
119,Nitish Rana,c Aravind b Badree,11,16,1,0,68.75,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
120,Kieron Pollard,c de Villiers b Chahal,70,47,3,5,148.94,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
121,Krunal Pandya,not out,37,30,3,1,123.33,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
122,Hardik Pandya,not out,9,4,0,1,225.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18132,16:00:00,14,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
123,Narine,b Bhuvneshwar,6,9,1,0,66.67,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,won,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
124,Gambhir (c),b Rashid Khan,15,16,2,0,93.75,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,won,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
125,Uthappa (wk),c Rashid Khan b Cutting,68,39,5,4,174.36,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,won,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
126,M Pandey,c Warner b Bhuvneshwar,46,35,3,2,131.43,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,won,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
127,Y Pathan,not out,21,15,1,1,140.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,won,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
128,Suryakumar Yadav,c Naman Ojha b Nehra,4,3,1,0,133.33,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,won,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
129,de Grandhomme,b Bhuvneshwar,0,2,0,0,0.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,won,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
130,C Woakes,not out,1,1,0,0,100.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,won,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
131,David Warner (c),c C Woakes b Kuldeep Yadav,26,30,4,0,86.67,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
132,Shikhar Dhawan,c de Grandhomme b Y Pathan,23,22,4,0,104.55,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
133,Moises Henriques,c and b C Woakes,13,10,2,0,130.00,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
134,Yuvraj Singh,c (sub)Rishi Dhawan b C Woakes,26,16,2,2,162.50,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
135,Deepak Hooda,st Uthappa b Narine,13,7,1,1,185.71,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
136,Ben Cutting,c de Grandhomme b Boult,15,10,1,1,150.00,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
137,Naman Ojha (wk),not out,11,11,0,0,100.00,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
138,Bipul Sharma,not out,21,14,2,1,150.00,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,lost,18134,16:00:00,15,2017,4,"Eden Gardens, Kolkata"
139,Dwayne Smith,c Nitish Rana b McClenaghan,0,2,0,0,0.00,Inn1,Gujarat Lions,Mumbai Indians,lost,18136,16:00:00,16,2017,4,"Wankhede Stadium, Mumbai"
140,Brendon McCullum,b Malinga,64,44,6,3,145.45,Inn1,Gujarat Lions,Mumbai Indians,lost,18136,16:00:00,16,2017,4,"Wankhede Stadium, Mumbai"
