,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
14,,c Sangakkara b Lee,15,3,0,0,66.67,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,16390,20:00:00,10,2016,4,"Eden Gardens, Kolkata",
15,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,16390,20:00:00,10,2016,4,"Eden Gardens, Kolkata",
16,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,16390,20:00:00,10,2016,4,"Eden Gardens, Kolkata",
17,,b Pathan,25,3,0,0,66.67,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,16390,20:00:00,10,2016,4,"Eden Gardens, Kolkata",
18,,b Pathan,25,10,3,0,150.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,16390,20:00:00,10,2016,4,"Eden Gardens, Kolkata",
19,,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,16390,20:00:00,10,2016,4,"Eden Gardens, Kolkata",
20,Murali Vijay,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Gujarat Lions,lost,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1597
21,Manan Vohra,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Gujarat Lions,lost,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8358
22,David Miller,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Gujarat Lions,lost,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",6349
23,Glenn Maxwell,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Gujarat Lions,lost,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",7662
24,Wriddhiman Saha,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Gujarat Lions,lost,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1465
25,Marcus Stoinis,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Gujarat Lions,lost,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8989
26,Axar Patel,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Gujarat Lions,lost,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8808
27,Aaron Finch,not out,31,14,3,2,221.43,Inn2,Gujarat Lions,Kings XI Punjab,won,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1643
28,Brendon McCullum,b Pathan,13,10,0,1,130.00,Inn2,Gujarat Lions,Kings XI Punjab,won,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",201
29,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn2,Gujarat Lions,Kings XI Punjab,won,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",413
30,Dinesh Karthik,not out,116,54,8,9,214.81,Inn2,Gujarat Lions,Kings XI Punjab,won,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",145
31,Ravindra Jadeja,lbw b Hopes,2,3,0,0,66.67,Inn2,Gujarat Lions,Kings XI Punjab,won,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",587
32,Ishan Kishan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Gujarat Lions,Kings XI Punjab,won,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",10276
33,Dwayne Bravo,b Pathan,25,17,4,1,147.06,Inn2,Gujarat Lions,Kings XI Punjab,won,16391,20:00:00,11,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",242
34,Chris Gayle,not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",247
35,Virat Kohli,b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",1413
36,AB de Villiers,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",370
37,Shane Watson,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",158
38,Sarfaraz Khan,lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",9429
39,Kedar Jadhav,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",1851
40,7,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Sunrisers Hyderabad,won,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",
41,David Warner,not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",1739
42,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",1446
43,Moises Henriques,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",1437
44,Naman Ojha,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",1599
45,Deepak Hooda,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",9427
46,Eoin Morgan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",624
47,Ashish Reddy,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,16392,20:00:00,12,2016,4,"M.Chinnaswamy Stadium, Bengaluru",6301
48,Robin Uthappa,not out,31,14,3,2,221.43,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",527
49,Gautam Gambhir,b Pathan,13,10,0,1,130.00,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",308
50,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",1836
51,Andre Russell,not out,116,54,8,9,214.81,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",7736
52,Yusuf Pathan,lbw b Hopes,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",790
53,Colin Munro,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",8085
54,Suryakumar Yadav,b Pathan,25,17,4,1,147.06,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",7915
55,Rohit Sharma,not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",576
56,Parthiv Patel,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",74
57,Hardik Pandya,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",9647
58,Mitchell McClenaghan,not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",7624
59,Jos Buttler,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",2258
60,Kieron Pollard,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",657
61,10,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16393,20:00:00,13,2016,4,"Eden Gardens, Kolkata",
62,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",1447
63,Faf du Plessis,b Pathan,13,10,0,1,130.00,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",7825
64,Kevin Pietersen,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",395
65,Steven Smith,not out,116,54,8,9,214.81,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",2250
66,MS Dhoni,lbw b Hopes,2,3,0,0,66.67,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",265
67,Mitchell Marsh,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",6250
68,Rajat Bhatia,b Pathan,25,17,4,1,147.06,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",1468
69,Aaron Finch,not out,31,14,3,2,221.43,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",1643
70,Brendon McCullum,b Pathan,13,10,0,1,130.00,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",201
71,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",413
72,Dwayne Bravo,not out,116,54,8,9,214.81,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",242
73,Ravindra Jadeja,lbw b Hopes,2,3,0,0,66.67,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",587
74,15,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",
75,,b Pathan,25,17,4,1,147.06,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16394,20:00:00,14,2016,4,"Saurashtra Cricket Association Stadium, Rajkot",
76,Murali Vijay,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Delhi Daredevils,lost,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",1597
77,Manan Vohra,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Delhi Daredevils,lost,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",8358
78,Shaun Marsh,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Delhi Daredevils,lost,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",563
79,David Miller,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Delhi Daredevils,lost,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",6349
80,Glenn Maxwell,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Delhi Daredevils,lost,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",7662
81,Axar Patel,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Delhi Daredevils,lost,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",8808
82,Wriddhiman Saha,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Delhi Daredevils,lost,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",1465
83,Quinton de Kock,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Kings XI Punjab,won,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",8520
84,Shreyas Iyer,b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",9428
85,Sanju Samson,c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Kings XI Punjab,won,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",8271
86,Pawan Negi,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Kings XI Punjab,won,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",8281
87,10,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Kings XI Punjab,won,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",
88,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",
89,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Delhi Daredevils,Kings XI Punjab,won,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",
90,,b Pathan,25,10,3,0,150.00,Inn2,Delhi Daredevils,Kings XI Punjab,won,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",
91,,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Kings XI Punjab,won,16395,20:00:00,15,2016,4,"Arun Jaitley Stadium, Delhi",
92,David Warner,not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",1739
93,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",1446
94,Moises Henriques,c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",1437
95,Eoin Morgan,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",624
96,Deepak Hooda,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",9427
97,Naman Ojha,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",1599
98,Ashish Reddy,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,lost,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",6301
99,Robin Uthappa,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",527
100,Gautam Gambhir,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",308
101,Andre Russell,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",7736
102,Manish Pandey,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",1836
103,5,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",
104,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",
105,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",
106,,b Pathan,25,10,3,0,150.00,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",
107,,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,won,16396,16:00:00,16,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",
108,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn1,Rising Pune Supergiants,Kings XI Punjab,lost,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1447
109,Faf du Plessis,b Pathan,13,10,0,1,130.00,Inn1,Rising Pune Supergiants,Kings XI Punjab,lost,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",7825
110,Kevin Pietersen,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rising Pune Supergiants,Kings XI Punjab,lost,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",395
111,Thisara Perera,not out,116,54,8,9,214.81,Inn1,Rising Pune Supergiants,Kings XI Punjab,lost,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",2281
112,Steven Smith,lbw b Hopes,2,3,0,0,66.67,Inn1,Rising Pune Supergiants,Kings XI Punjab,lost,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",2250
113,MS Dhoni,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rising Pune Supergiants,Kings XI Punjab,lost,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",265
114,Irfan Pathan,b Pathan,25,17,4,1,147.06,Inn1,Rising Pune Supergiants,Kings XI Punjab,lost,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",73
115,Murali Vijay,not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Rising Pune Supergiants,won,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1597
116,Manan Vohra,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Rising Pune Supergiants,won,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8358
117,Shaun Marsh,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Rising Pune Supergiants,won,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",563
118,David Miller,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Rising Pune Supergiants,won,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",6349
119,Glenn Maxwell,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Rising Pune Supergiants,won,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",7662
120,Wriddhiman Saha,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Rising Pune Supergiants,won,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1465
121,2,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Rising Pune Supergiants,won,16398,16:00:00,17,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
122,Martin Guptill,not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",1457
123,Parthiv Patel,b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",74
124,Ambati Rayudu,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",6311
125,Rohit Sharma,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",576
126,Jos Buttler,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",2258
127,Krunal Pandya,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",11311
128,Hardik Pandya,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Sunrisers Hyderabad,lost,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",9647
129,David Warner,not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",1739
130,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",1446
131,Moises Henriques,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",1437
132,Eoin Morgan,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",624
133,Deepak Hooda,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",9427
134,5,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",
135,,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Mumbai Indians,won,16400,20:00:00,18,2016,4,"Rajiv Gandhi International Stadium, Hyderabad",
136,Murali Vijay,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,16401,20:00:00,19,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1597
137,Manan Vohra,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,16401,20:00:00,19,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8358
138,Shaun Marsh,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,16401,20:00:00,19,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",563
139,Wriddhiman Saha,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,16401,20:00:00,19,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1465
140,David Miller,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Kolkata Knight Riders,lost,16401,20:00:00,19,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",6349
