,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
40,Jaydev Unadkat,6327,3,0,30,0,0,0,10.00,Delhi Daredevils,Rajasthan Royals,Inn2,lost,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
41,Nathan Coulter-Nile,7774,4,0,42,0,0,1,10.50,Delhi Daredevils,Rajasthan Royals,Inn2,lost,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
42,Angelo Mathews,1629,4,0,42,1,0,1,10.50,Delhi Daredevils,Rajasthan Royals,Inn2,lost,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
43,Amit Mishra,1454,4,0,32,2,0,2,8.00,Delhi Daredevils,Rajasthan Royals,Inn2,lost,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
44,Imran Tahir,6667,4,0,28,4,0,1,7.00,Delhi Daredevils,Rajasthan Royals,Inn2,lost,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
45,Yuvraj Singh,69,1,0,11,0,0,0,11.00,Delhi Daredevils,Rajasthan Royals,Inn2,lost,14599,16:00:00,12,2015,4,"Arun Jaitley Stadium, Delhi"
46,Trent Boult,8117,4,0,36,3,0,6,9.00,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn1,won,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
47,Bhuvneshwar Kumar,1726,3.5,0,30,2,0,1,8.57,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn1,won,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
48,Praveen Kumar,592,4,0,34,1,0,0,8.50,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn1,won,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
49,Ravi Bopara,571,3,0,31,2,0,5,10.33,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn1,won,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
50,Karn Sharma,1844,4,0,20,1,0,0,5.00,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn1,won,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
51,Ashish Reddy,6301,1,0,11,1,0,0,11.00,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn1,won,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
52,Sean Abbott,8136,2,0,21,0,0,2,10.50,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
53,Harshal Patel,8175,2,0,23,0,0,1,11.50,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
54,Varun Aaron,6293,3.2,0,36,0,0,1,11.25,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
55,Abu Nechim,6323,4,0,41,0,2,5,10.25,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
56,Daren Sammy,253,2,0,18,0,0,0,9.00,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
57,Yuzvendra Chahal,7910,4,0,28,2,0,0,7.00,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,lost,14601,20:00:00,13,2015,4,"M.Chinnaswamy Stadium, Bengaluru"
58,Tim Southee,1057,4,0,46,1,0,0,11.50,Rajasthan Royals,Mumbai Indians,Inn1,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
59,Chris Morris,8333,4,0,34,1,0,0,8.50,Rajasthan Royals,Mumbai Indians,Inn1,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
60,Dhawal Kulkarni,1451,3,0,15,1,1,0,5.00,Rajasthan Royals,Mumbai Indians,Inn1,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
61,Stuart Binny,1530,2,0,8,1,0,0,4.00,Rajasthan Royals,Mumbai Indians,Inn1,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
62,Deepak Hooda,9427,1,0,3,0,0,0,3.00,Rajasthan Royals,Mumbai Indians,Inn1,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
63,James Faulkner,7789,3,1,29,0,0,0,9.67,Rajasthan Royals,Mumbai Indians,Inn1,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
64,Pravin Tambe,9237,3,0,25,1,0,0,8.33,Rajasthan Royals,Mumbai Indians,Inn1,won,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
65,Vinay Kumar,1449,3,0,13,1,0,0,4.33,Mumbai Indians,Rajasthan Royals,Inn2,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
66,Pawan Suyal,7913,4,0,45,0,3,0,11.25,Mumbai Indians,Rajasthan Royals,Inn2,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
67,Lasith Malinga,111,4,0,41,1,0,1,10.25,Mumbai Indians,Rajasthan Royals,Inn2,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
68,Jagadeesha Suchith,10357,4,0,31,0,0,0,7.75,Mumbai Indians,Rajasthan Royals,Inn2,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
69,Corey Anderson,8982,2,0,12,0,0,0,6.00,Mumbai Indians,Rajasthan Royals,Inn2,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
70,Shreyas Gopal,9746,2.1,0,23,1,0,0,10.95,Mumbai Indians,Rajasthan Royals,Inn2,lost,14602,20:00:00,14,2015,4,"Narendra Modi Stadium, Ahmedabad"
71,Nathan Coulter-Nile,7774,3,0,14,0,0,1,4.67,Delhi Daredevils,Kings XI Punjab,Inn1,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
72,Domnic Muthuswami,8883,3,0,24,0,0,0,8.00,Delhi Daredevils,Kings XI Punjab,Inn1,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
73,Angelo Mathews,1629,3,0,23,1,0,1,7.67,Delhi Daredevils,Kings XI Punjab,Inn1,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
74,Amit Mishra,1454,4,0,34,1,0,1,8.50,Delhi Daredevils,Kings XI Punjab,Inn1,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
75,Imran Tahir,6667,4,0,43,3,0,0,10.75,Delhi Daredevils,Kings XI Punjab,Inn1,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
76,Yuvraj Singh,69,1,0,9,0,0,1,9.00,Delhi Daredevils,Kings XI Punjab,Inn1,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
77,Jean-Paul Duminy,211,2,0,16,2,0,2,8.00,Delhi Daredevils,Kings XI Punjab,Inn1,won,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
78,Sandeep Sharma,8356,4,0,30,1,0,3,7.50,Kings XI Punjab,Delhi Daredevils,Inn2,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
79,Anureet Singh,1876,4,0,33,2,1,1,8.25,Kings XI Punjab,Delhi Daredevils,Inn2,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
80,Mitchell Johnson,496,4,0,42,0,0,1,10.50,Kings XI Punjab,Delhi Daredevils,Inn2,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
81,Rishi Dhawan,8616,3,0,23,0,0,2,7.67,Kings XI Punjab,Delhi Daredevils,Inn2,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
82,Axar Patel,8808,3.5,0,28,1,0,0,8.00,Kings XI Punjab,Delhi Daredevils,Inn2,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
83,Glenn Maxwell,7662,1,0,10,0,0,0,10.00,Kings XI Punjab,Delhi Daredevils,Inn2,lost,14604,20:00:00,15,2015,4,"Maharashtra Cricket Association Stadium, Pune"
84,Tim Southee,1057,4,0,30,0,0,1,7.50,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
85,Chris Morris,8333,3,0,23,0,0,0,7.67,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
86,Deepak Hooda,9427,2,0,11,0,0,1,5.50,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
87,Dhawal Kulkarni,1451,3,1,9,2,0,1,3.00,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
88,James Faulkner,7789,2,0,20,0,1,1,10.00,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
89,Stuart Binny,1530,2,0,12,0,0,0,6.00,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
90,Pravin Tambe,9237,4,0,21,2,0,0,5.25,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
91,Bhuvneshwar Kumar,1726,4,0,25,0,0,0,6.25,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
92,Trent Boult,8117,4,0,31,1,0,2,7.75,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
93,Praveen Kumar,592,4,0,30,0,0,2,7.50,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
94,Karn Sharma,1844,3,0,19,1,0,0,6.33,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
95,Ravi Bopara,571,4,0,18,2,0,0,4.50,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
96,Ashish Reddy,6301,1,0,5,0,0,0,5.00,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,14605,20:00:00,16,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
97,Ashish Nehra,269,4,0,23,3,0,1,5.75,Chennai Super Kings,Mumbai Indians,Inn1,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
98,Ishwar Pandey,8665,3,1,22,1,0,1,7.33,Chennai Super Kings,Mumbai Indians,Inn1,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
99,Mohit Sharma,8181,4,0,43,1,0,0,10.75,Chennai Super Kings,Mumbai Indians,Inn1,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
100,Ravindra Jadeja,587,4,0,49,0,0,2,12.25,Chennai Super Kings,Mumbai Indians,Inn1,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
101,Ravichandran Ashwin,1593,1,0,13,0,0,0,13.00,Chennai Super Kings,Mumbai Indians,Inn1,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
102,Dwayne Bravo,242,4,0,30,2,0,0,7.50,Chennai Super Kings,Mumbai Indians,Inn1,won,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
103,Pawan Suyal,7913,3,0,28,0,1,2,9.33,Mumbai Indians,Chennai Super Kings,Inn2,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
104,Lasith Malinga,111,4,0,40,1,1,3,10.00,Mumbai Indians,Chennai Super Kings,Inn2,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
105,Jagadeesha Suchith,10357,2,0,33,0,0,1,16.50,Mumbai Indians,Chennai Super Kings,Inn2,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
106,Harbhajan Singh,75,4,0,44,2,0,0,11.00,Mumbai Indians,Chennai Super Kings,Inn2,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
107,Vinay Kumar,1449,2,0,18,0,0,0,9.00,Mumbai Indians,Chennai Super Kings,Inn2,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
108,Kieron Pollard,657,1.4,0,26,1,1,2,18.57,Mumbai Indians,Chennai Super Kings,Inn2,lost,14606,20:00:00,17,2015,4,"Wankhede Stadium, Mumbai"
109,Praveen Kumar,592,4,0,38,1,0,2,9.50,Sunrisers Hyderabad,Delhi Daredevils,Inn1,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
110,Dale Steyn,508,4,0,27,1,0,0,6.75,Sunrisers Hyderabad,Delhi Daredevils,Inn1,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
111,Bhuvneshwar Kumar,1726,4,0,21,1,0,1,5.25,Sunrisers Hyderabad,Delhi Daredevils,Inn1,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
112,Ravi Bopara,571,4,0,38,0,0,2,9.50,Sunrisers Hyderabad,Delhi Daredevils,Inn1,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
113,Karn Sharma,1844,2,0,25,0,0,0,12.50,Sunrisers Hyderabad,Delhi Daredevils,Inn1,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
114,Ashish Reddy,6301,2,0,15,1,0,1,7.50,Sunrisers Hyderabad,Delhi Daredevils,Inn1,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
115,Nathan Coulter-Nile,7774,4,0,26,1,0,0,6.50,Delhi Daredevils,Sunrisers Hyderabad,Inn2,won,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
116,Jean-Paul Duminy,211,3,0,17,4,0,1,5.67,Delhi Daredevils,Sunrisers Hyderabad,Inn2,won,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
117,Domnic Muthuswami,8883,2,0,20,0,0,0,10.00,Delhi Daredevils,Sunrisers Hyderabad,Inn2,won,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
118,Angelo Mathews,1629,4,0,38,1,0,0,9.50,Delhi Daredevils,Sunrisers Hyderabad,Inn2,won,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
119,Imran Tahir,6667,4,0,35,1,0,0,8.75,Delhi Daredevils,Sunrisers Hyderabad,Inn2,won,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
120,Amit Mishra,1454,2,0,14,0,0,0,7.00,Delhi Daredevils,Sunrisers Hyderabad,Inn2,won,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
121,Yuvraj Singh,69,1,0,10,0,0,0,10.00,Delhi Daredevils,Sunrisers Hyderabad,Inn2,won,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
122,Ankit Sharma,7810,3,0,26,1,0,0,8.67,Rajasthan Royals,Chennai Super Kings,Inn1,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
123,Chris Morris,8333,4,0,19,1,0,0,4.75,Rajasthan Royals,Chennai Super Kings,Inn1,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
124,Pravin Tambe,9237,4,0,36,1,0,0,9.00,Rajasthan Royals,Chennai Super Kings,Inn1,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
125,Deepak Hooda,9427,2,0,22,0,0,2,11.00,Rajasthan Royals,Chennai Super Kings,Inn1,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
126,James Faulkner,7789,4,0,26,1,0,1,6.50,Rajasthan Royals,Chennai Super Kings,Inn1,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
127,Stuart Binny,1530,1,0,5,0,0,0,5.00,Rajasthan Royals,Chennai Super Kings,Inn1,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
128,Shane Watson,158,2,0,20,0,0,1,10.00,Rajasthan Royals,Chennai Super Kings,Inn1,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
129,Ishwar Pandey,8665,2,0,12,0,0,0,6.00,Chennai Super Kings,Rajasthan Royals,Inn2,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
130,Ashish Nehra,269,4,0,32,0,0,1,8.00,Chennai Super Kings,Rajasthan Royals,Inn2,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
131,Mohit Sharma,8181,4,0,33,0,0,0,8.25,Chennai Super Kings,Rajasthan Royals,Inn2,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
132,Ravindra Jadeja,587,4,0,29,1,0,0,7.25,Chennai Super Kings,Rajasthan Royals,Inn2,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
133,Ravichandran Ashwin,1593,2,0,21,0,0,0,10.50,Chennai Super Kings,Rajasthan Royals,Inn2,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
134,Dwayne Bravo,242,2.2,0,30,1,0,0,13.64,Chennai Super Kings,Rajasthan Royals,Inn2,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad"
135,Umesh Yadav,1858,4,0,18,2,0,3,4.50,Kolkata Knight Riders,Delhi Daredevils,Inn1,won,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi"
