,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
142,Sunil Narine,2276,4,0,33,3,0,1,8.25,Kolkata Knight Riders,Kings XI Punjab,Inn1,lost,11884,16:00:00,16,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
143,Rajat Bhatia,1468,4,0,30,0,0,0,7.50,Kolkata Knight Riders,Kings XI Punjab,Inn1,lost,11884,16:00:00,16,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
144,Praveen Kumar,592,4,0,26,2,0,2,6.50,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,11884,16:00:00,16,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
145,Azhar Mahmood,206,4,0,21,3,0,1,5.25,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,11884,16:00:00,16,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
146,Manpreet Gony,1358,4,0,18,1,0,2,4.50,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,11884,16:00:00,16,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
147,David Hussey,562,1,0,14,0,0,0,14.00,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,11884,16:00:00,16,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
148,Parvinder Awana,8269,4,0,39,2,0,0,9.75,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,11884,16:00:00,16,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
149,Piyush Chawla,466,3,0,28,0,0,0,9.33,Kings XI Punjab,Kolkata Knight Riders,Inn2,won,11884,16:00:00,16,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
150,Bhuvneshwar Kumar,1726,4,0,18,3,0,2,4.50,Pune Warriors,Sunrisers Hyderabad,Inn1,lost,11886,16:00:00,17,2013,4,"Maharashtra Cricket Association Stadium, Pune"
151,Ashok Dinda,1467,4,0,25,1,0,2,6.25,Pune Warriors,Sunrisers Hyderabad,Inn1,lost,11886,16:00:00,17,2013,4,"Maharashtra Cricket Association Stadium, Pune"
152,Angelo Mathews,1629,4,0,29,0,0,0,7.25,Pune Warriors,Sunrisers Hyderabad,Inn1,lost,11886,16:00:00,17,2013,4,"Maharashtra Cricket Association Stadium, Pune"
153,Rahul Sharma,6304,4,0,21,2,0,0,5.25,Pune Warriors,Sunrisers Hyderabad,Inn1,lost,11886,16:00:00,17,2013,4,"Maharashtra Cricket Association Stadium, Pune"
154,Mitchell Marsh,6250,4,0,26,1,0,1,6.50,Pune Warriors,Sunrisers Hyderabad,Inn1,lost,11886,16:00:00,17,2013,4,"Maharashtra Cricket Association Stadium, Pune"
155,Ishant Sharma,702,4,0,22,1,0,0,5.50,Sunrisers Hyderabad,Pune Warriors,Inn2,won,11886,16:00:00,17,2013,4,"Maharashtra Cricket Association Stadium, Pune"
156,Dale Steyn,508,4,0,34,1,0,0,8.50,Sunrisers Hyderabad,Pune Warriors,Inn2,won,11886,16:00:00,17,2013,4,"Maharashtra Cricket Association Stadium, Pune"
157,Thisara Perera,2281,4,0,20,3,0,0,5.00,Sunrisers Hyderabad,Pune Warriors,Inn2,won,11886,16:00:00,17,2013,4,"Maharashtra Cricket Association Stadium, Pune"
158,Amit Mishra,1454,4,0,19,4,0,0,4.75,Sunrisers Hyderabad,Pune Warriors,Inn2,won,11886,16:00:00,17,2013,4,"Maharashtra Cricket Association Stadium, Pune"
159,Karn Sharma,1844,3,0,13,1,0,0,4.33,Sunrisers Hyderabad,Pune Warriors,Inn2,won,11886,16:00:00,17,2013,4,"Maharashtra Cricket Association Stadium, Pune"
160,Shahbaz Nadeem,7906,3,0,22,0,0,1,7.33,Delhi Daredevils,Chennai Super Kings,Inn1,lost,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
161,Irfan Pathan,73,4,0,30,1,0,0,7.50,Delhi Daredevils,Chennai Super Kings,Inn1,lost,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
162,Morne Morkel,608,4,0,42,1,0,1,10.50,Delhi Daredevils,Chennai Super Kings,Inn1,lost,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
163,Umesh Yadav,1858,4,0,33,1,0,1,8.25,Delhi Daredevils,Chennai Super Kings,Inn1,lost,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
164,Virender Sehwag,26,1,0,9,0,0,0,9.00,Delhi Daredevils,Chennai Super Kings,Inn1,lost,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
165,Ajit Agarkar,146,4,0,29,0,0,2,7.25,Delhi Daredevils,Chennai Super Kings,Inn1,lost,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
166,Albie Morkel,484,3,0,13,1,0,1,4.33,Chennai Super Kings,Delhi Daredevils,Inn2,won,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
167,Mohit Sharma,8181,3,0,10,3,0,2,3.33,Chennai Super Kings,Delhi Daredevils,Inn2,won,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
168,Chris Morris,8333,2,0,13,1,0,1,6.50,Chennai Super Kings,Delhi Daredevils,Inn2,won,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
169,Dwayne Bravo,242,1.3,0,8,1,0,0,6.15,Chennai Super Kings,Delhi Daredevils,Inn2,won,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
170,Ravindra Jadeja,587,4,0,21,1,0,0,5.25,Chennai Super Kings,Delhi Daredevils,Inn2,won,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
171,Ravichandran Ashwin,1593,4,0,18,2,0,0,4.50,Chennai Super Kings,Delhi Daredevils,Inn2,won,11888,20:00:00,18,2013,4,"Arun Jaitley Stadium, Delhi"
172,Hanuma Vihari,8424,1,0,2,0,0,0,2.00,Sunrisers Hyderabad,Kings XI Punjab,Inn1,won,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
173,Dale Steyn,508,4,0,14,1,0,0,3.50,Sunrisers Hyderabad,Kings XI Punjab,Inn1,won,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
174,Ishant Sharma,702,4,0,29,2,0,2,7.25,Sunrisers Hyderabad,Kings XI Punjab,Inn1,won,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
175,Thisara Perera,2281,4,0,25,0,0,0,6.25,Sunrisers Hyderabad,Kings XI Punjab,Inn1,won,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
176,Karn Sharma,1844,3,0,19,2,0,0,6.33,Sunrisers Hyderabad,Kings XI Punjab,Inn1,won,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
177,Amit Mishra,1454,4,0,29,2,0,0,7.25,Sunrisers Hyderabad,Kings XI Punjab,Inn1,won,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
178,Praveen Kumar,592,3,1,12,1,0,0,4.00,Kings XI Punjab,Sunrisers Hyderabad,Inn2,lost,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
179,Dimitri Mascarenhas,741,4,0,25,0,0,0,6.25,Kings XI Punjab,Sunrisers Hyderabad,Inn2,lost,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
180,Azhar Mahmood,206,3.5,0,36,1,0,1,10.29,Kings XI Punjab,Sunrisers Hyderabad,Inn2,lost,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
181,Piyush Chawla,466,4,0,25,1,0,0,6.25,Kings XI Punjab,Sunrisers Hyderabad,Inn2,lost,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
182,Manpreet Gony,1358,4,0,24,2,0,0,6.00,Kings XI Punjab,Sunrisers Hyderabad,Inn2,lost,11889,20:00:00,19,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
183,Albie Morkel,484,4,0,36,0,0,1,9.00,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
184,Mohit Sharma,8181,3,0,13,0,0,0,4.33,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
185,Chris Morris,8333,3,0,12,1,0,0,4.00,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
186,Dwayne Bravo,242,2,0,14,1,0,0,7.00,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
187,Ravichandran Ashwin,1593,4,1,21,2,0,0,5.25,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
188,Ravindra Jadeja,587,4,0,20,3,0,0,5.00,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
189,Lakshmipathy Balaji,96,4,0,28,1,0,1,7.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
190,Sachithra Senanayake,6729,4,0,18,1,0,0,4.50,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
191,Sunil Narine,2276,4,0,20,1,0,0,5.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
192,Yusuf Pathan,790,1.1,0,9,1,0,0,8.18,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
193,Rajat Bhatia,1468,2,0,12,0,0,0,6.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
194,Jacques Kallis,213,4,0,32,1,0,0,8.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,11890,16:00:00,20,2013,4,"Eden Gardens, Kolkata"
195,Irfan Pathan,73,4,0,24,0,0,0,6.00,Delhi Daredevils,Mumbai Indians,Inn1,won,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
196,Shahbaz Nadeem,7906,4,0,20,0,0,0,5.00,Delhi Daredevils,Mumbai Indians,Inn1,won,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
197,Roelof van der Merwe,1669,4,0,35,1,0,0,8.75,Delhi Daredevils,Mumbai Indians,Inn1,won,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
198,Umesh Yadav,1858,4,0,31,2,0,1,7.75,Delhi Daredevils,Mumbai Indians,Inn1,won,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
199,Ajit Agarkar,146,3,0,37,0,0,1,12.33,Delhi Daredevils,Mumbai Indians,Inn1,won,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
200,Andre Russell,7736,1,0,13,0,0,0,13.00,Delhi Daredevils,Mumbai Indians,Inn1,won,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
201,Lasith Malinga,111,4,0,26,1,0,0,6.50,Mumbai Indians,Delhi Daredevils,Inn2,lost,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
202,Jasprit Bumrah,9311,3,0,38,0,2,1,12.67,Mumbai Indians,Delhi Daredevils,Inn2,lost,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
203,Munaf Patel,522,4,0,36,0,0,0,9.00,Mumbai Indians,Delhi Daredevils,Inn2,lost,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
204,Harbhajan Singh,75,3,0,30,0,0,0,10.00,Mumbai Indians,Delhi Daredevils,Inn2,lost,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
205,Dwayne Smith,255,2,0,24,0,1,0,12.00,Mumbai Indians,Delhi Daredevils,Inn2,lost,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
206,Kieron Pollard,657,1,0,11,0,0,0,11.00,Mumbai Indians,Delhi Daredevils,Inn2,lost,11892,16:00:00,21,2013,4,"Arun Jaitley Stadium, Delhi"
207,Mohit Sharma,8181,2,0,19,0,0,0,9.50,Chennai Super Kings,Rajasthan Royals,Inn1,won,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
208,Jason Holder,8313,4,0,30,0,0,2,7.50,Chennai Super Kings,Rajasthan Royals,Inn1,won,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
209,Chris Morris,8333,3,0,32,0,0,1,10.67,Chennai Super Kings,Rajasthan Royals,Inn1,won,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
210,Ravichandran Ashwin,1593,4,0,20,2,0,0,5.00,Chennai Super Kings,Rajasthan Royals,Inn1,won,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
211,Ravindra Jadeja,587,3,0,45,0,0,2,15.00,Chennai Super Kings,Rajasthan Royals,Inn1,won,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
212,Dwayne Bravo,242,4,0,36,2,1,1,9.00,Chennai Super Kings,Rajasthan Royals,Inn1,won,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
213,Ajit Chandila,7905,3,0,16,1,0,0,5.33,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
214,Rahul Shukla,8261,2,0,24,0,0,0,12.00,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
215,James Faulkner,7789,4,0,20,3,0,0,5.00,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
216,Kevon Cooper,1611,4,0,49,0,0,0,12.25,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
217,Siddharth Trivedi,1594,3,0,32,0,0,2,10.67,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
218,Shane Watson,158,1.5,0,21,0,0,0,14.00,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
219,Stuart Binny,1530,2,0,20,0,0,1,10.00,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11894,20:00:00,22,2013,4,"MA Chidambaram Stadium, Chennai"
220,Bhuvneshwar Kumar,1726,4,0,23,0,0,1,5.75,Pune Warriors,Royal Challengers Bangalore,Inn1,lost,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
221,Ishwar Pandey,8665,2,0,33,0,1,0,16.50,Pune Warriors,Royal Challengers Bangalore,Inn1,lost,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
222,Ashok Dinda,1467,4,0,48,2,1,1,12.00,Pune Warriors,Royal Challengers Bangalore,Inn1,lost,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
223,Mitchell Marsh,6250,3,0,56,1,0,1,18.67,Pune Warriors,Royal Challengers Bangalore,Inn1,lost,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
224,Ali Murtaza,6309,2,0,45,0,0,1,22.50,Pune Warriors,Royal Challengers Bangalore,Inn1,lost,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
225,Aaron Finch,1643,1,0,29,0,0,0,29.00,Pune Warriors,Royal Challengers Bangalore,Inn1,lost,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
226,Luke Wright,776,4,0,26,1,0,2,6.50,Pune Warriors,Royal Challengers Bangalore,Inn1,lost,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
227,Murali Kartik,300,3,0,25,1,0,2,8.33,Royal Challengers Bangalore,Pune Warriors,Inn2,won,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
228,RP Singh,434,4,0,20,1,0,0,5.00,Royal Challengers Bangalore,Pune Warriors,Inn2,won,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
229,Ravi Rampaul,4265,4,0,21,2,0,1,5.25,Royal Challengers Bangalore,Pune Warriors,Inn2,won,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
230,Jaydev Unadkat,6327,4,0,37,2,0,0,9.25,Royal Challengers Bangalore,Pune Warriors,Inn2,won,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
231,Vinay Kumar,1449,4,0,24,1,0,0,6.00,Royal Challengers Bangalore,Pune Warriors,Inn2,won,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
232,Chris Gayle,247,1,0,5,2,0,0,5.00,Royal Challengers Bangalore,Pune Warriors,Inn2,won,11895,16:00:00,23,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
233,Harbhajan Singh,75,2,0,35,0,1,0,17.50,Mumbai Indians,Kolkata Knight Riders,Inn1,won,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
234,Mitchell Johnson,496,4,0,26,2,0,1,6.50,Mumbai Indians,Kolkata Knight Riders,Inn1,won,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
235,Lasith Malinga,111,4,0,25,2,0,0,6.25,Mumbai Indians,Kolkata Knight Riders,Inn1,won,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
236,Pragyan Ojha,1356,4,0,21,2,0,0,5.25,Mumbai Indians,Kolkata Knight Riders,Inn1,won,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
237,Kieron Pollard,657,2,0,14,0,0,0,7.00,Mumbai Indians,Kolkata Knight Riders,Inn1,won,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
238,Yuzvendra Chahal,7910,4,0,34,0,0,0,8.50,Mumbai Indians,Kolkata Knight Riders,Inn1,won,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
239,Lakshmipathy Balaji,96,4,0,24,0,0,0,6.00,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
240,Iqbal Abdulla,1830,4,0,35,0,0,0,8.75,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
241,Sunil Narine,2276,4,0,17,3,0,0,4.25,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
242,Sachithra Senanayake,6729,4,0,50,1,0,0,12.50,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
243,Rajat Bhatia,1468,3.5,0,32,1,0,0,9.14,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,11897,20:00:00,24,2013,4,"Eden Gardens, Kolkata"
244,Mohit Sharma,8181,4,0,33,2,0,0,8.25,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
245,Jason Holder,8313,4,0,31,0,0,2,7.75,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
246,Ravichandran Ashwin,1593,4,0,21,1,0,1,5.25,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
247,Chris Morris,8333,3,0,24,0,0,0,8.00,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
248,Dwayne Bravo,242,4,0,37,2,0,0,9.25,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
249,Ravindra Jadeja,587,1,0,8,0,0,0,8.00,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
250,Daren Sammy,253,3,0,31,0,0,1,10.33,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
251,Ishant Sharma,702,4,0,34,1,1,1,8.50,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
252,Dale Steyn,508,4,0,45,1,0,1,11.25,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
253,Karn Sharma,1844,4,1,8,0,0,0,2.00,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
254,Amit Mishra,1454,4,0,26,3,0,0,6.50,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
255,Ashish Reddy,6301,0.4,0,15,0,0,1,37.50,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,11898,20:00:00,25,2013,4,"MA Chidambaram Stadium, Chennai"
256,Lakshmipathy Balaji,96,4,0,44,1,0,0,11.00,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
257,Sachithra Senanayake,6729,4,1,29,0,0,0,7.25,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
258,Sunil Narine,2276,4,0,22,0,0,0,5.50,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
259,Jacques Kallis,213,4,0,14,2,0,0,3.50,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
260,Sarabjit Ladda,6299,2,0,18,1,0,0,9.00,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
261,Rajat Bhatia,1468,2,0,17,1,0,0,8.50,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
262,Praveen Kumar,592,4,0,28,0,0,1,7.00,Kings XI Punjab,Kolkata Knight Riders,Inn2,lost,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
263,Azhar Mahmood,206,4,0,35,3,0,0,8.75,Kings XI Punjab,Kolkata Knight Riders,Inn2,lost,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
264,Bhargav Bhatt,7827,3,0,21,0,0,1,7.00,Kings XI Punjab,Kolkata Knight Riders,Inn2,lost,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
265,Piyush Chawla,466,4,0,33,0,0,0,8.25,Kings XI Punjab,Kolkata Knight Riders,Inn2,lost,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
266,Harmeet Singh Bansal,1899,3.2,0,24,1,1,0,7.50,Kings XI Punjab,Kolkata Knight Riders,Inn2,lost,11899,20:00:00,26,2013,4,"Eden Gardens, Kolkata"
267,Ajit Chandila,7905,3,0,13,2,0,0,4.33,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
268,James Faulkner,7789,4,0,20,5,0,0,5.00,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
269,Shane Watson,158,2,0,16,0,0,1,8.00,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
270,Kevon Cooper,1611,4,0,42,1,0,4,10.50,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
271,Siddharth Trivedi,1594,3,0,26,0,0,2,8.67,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
272,Stuart Binny,1530,4,0,25,1,0,2,6.25,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
273,Dale Steyn,508,4,1,15,1,0,1,3.75,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
274,Ishant Sharma,702,3,0,35,0,0,0,11.67,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
275,Thisara Perera,2281,4,0,34,1,0,0,8.50,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
276,Daren Sammy,253,3,0,17,0,0,0,5.67,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
277,Amit Mishra,1454,2,0,20,0,0,0,10.00,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
278,Karn Sharma,1844,1.5,0,24,0,0,0,16.00,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,11900,16:00:00,27,2013,4,"Sawai Mansingh Stadium, Jaipur"
279,Yusuf Pathan,790,2,0,18,0,0,0,9.00,Kolkata Knight Riders,Chennai Super Kings,Inn1,lost,11902,16:00:00,28,2013,4,"MA Chidambaram Stadium, Chennai"
280,Mohammed Shami,7909,2,0,20,0,0,1,10.00,Kolkata Knight Riders,Chennai Super Kings,Inn1,lost,11902,16:00:00,28,2013,4,"MA Chidambaram Stadium, Chennai"
281,Lakshmipathy Balaji,96,4,0,45,0,0,1,11.25,Kolkata Knight Riders,Chennai Super Kings,Inn1,lost,11902,16:00:00,28,2013,4,"MA Chidambaram Stadium, Chennai"
282,Sunil Narine,2276,4,0,35,1,0,0,8.75,Kolkata Knight Riders,Chennai Super Kings,Inn1,lost,11902,16:00:00,28,2013,4,"MA Chidambaram Stadium, Chennai"
283,Jacques Kallis,213,4,0,50,0,0,0,12.50,Kolkata Knight Riders,Chennai Super Kings,Inn1,lost,11902,16:00:00,28,2013,4,"MA Chidambaram Stadium, Chennai"
284,Rajat Bhatia,1468,4,0,31,1,0,0,7.75,Kolkata Knight Riders,Chennai Super Kings,Inn1,lost,11902,16:00:00,28,2013,4,"MA Chidambaram Stadium, Chennai"
285,Dirk Nannes,1647,4,0,50,0,1,8,12.50,Chennai Super Kings,Kolkata Knight Riders,Inn2,won,11902,16:00:00,28,2013,4,"MA Chidambaram Stadium, Chennai"
286,Mohit Sharma,8181,4,0,23,1,0,0,5.75,Chennai Super Kings,Kolkata Knight Riders,Inn2,won,11902,16:00:00,28,2013,4,"MA Chidambaram Stadium, Chennai"
