,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
141,Steven Smith,c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,22409,20:00:00,2,2019,4,"Sawai Mansingh Stadium, Jaipur",2250
142,Rahul Tripathi,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,22409,20:00:00,2,2019,4,"Sawai Mansingh Stadium, Jaipur",9012
143,Ben Stokes,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,22409,20:00:00,2,2019,4,"Sawai Mansingh Stadium, Jaipur",6557
144,10,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,22409,20:00:00,2,2019,4,"Sawai Mansingh Stadium, Jaipur",
145,,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,22409,20:00:00,2,2019,4,"Sawai Mansingh Stadium, Jaipur",
146,de Kock (wk),not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Chennai Super Kings,won,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",8520
147,Rohit (c),b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Chennai Super Kings,won,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",576
148,Suryakumar Yadav,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Chennai Super Kings,won,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",7915
149,Yuvraj,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Chennai Super Kings,won,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",69
150,Krunal Pandya,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Chennai Super Kings,won,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",11311
151,Hardik Pandya,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Chennai Super Kings,won,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",9647
152,Pollard,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Chennai Super Kings,won,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",657
153,Shane Watson,not out,31,14,3,2,221.43,Inn2,Chennai Super Kings,Mumbai Indians,lost,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",158
154,Ambati Rayudu,b Pathan,13,10,0,1,130.00,Inn2,Chennai Super Kings,Mumbai Indians,lost,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",6311
155,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn2,Chennai Super Kings,Mumbai Indians,lost,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",413
156,Kedar Jadhav,not out,116,54,8,9,214.81,Inn2,Chennai Super Kings,Mumbai Indians,lost,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",1851
157,MS Dhoni (c & wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Chennai Super Kings,Mumbai Indians,lost,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",265
158,Ravindra Jadeja,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Chennai Super Kings,Mumbai Indians,lost,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",587
159,Dwayne Bravo,b Pathan,25,17,4,1,147.06,Inn2,Chennai Super Kings,Mumbai Indians,lost,22410,20:00:00,3,2019,4,"Wankhede Stadium, Mumbai",242
160,Prithvi Shaw,not out,31,14,3,2,221.43,Inn1,Delhi Capitals,Sunrisers Hyderabad,lost,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",12094
161,Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Delhi Capitals,Sunrisers Hyderabad,lost,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",1446
162,Shreyas Iyer (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Capitals,Sunrisers Hyderabad,lost,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",9428
163,Pant (wk),not out,116,54,8,9,214.81,Inn1,Delhi Capitals,Sunrisers Hyderabad,lost,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",10744
164,Rahul Tewatia,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Capitals,Sunrisers Hyderabad,lost,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",9693
165,Ingram,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Capitals,Sunrisers Hyderabad,lost,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",7664
166,Chris Morris,b Pathan,25,17,4,1,147.06,Inn1,Delhi Capitals,Sunrisers Hyderabad,lost,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",8333
167,David Warner,not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Delhi Capitals,won,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",1739
168,Jonny Bairstow (wk),b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Delhi Capitals,won,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",6507
169,Vijay Shankar,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Delhi Capitals,won,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",8204
170,Manish Pandey,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Delhi Capitals,won,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",1836
171,Deepak Hooda,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Delhi Capitals,won,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",9427
172,Yusuf Pathan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Delhi Capitals,won,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",790
173,Mohammad Nabi,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Delhi Capitals,won,22411,20:00:00,4,2019,4,"Arun Jaitley Stadium, Delhi",3007
174,Parthiv Patel (wk),not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",74
175,Kohli (c),b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",1413
176,de Villiers,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",370
177,Stoinis,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",8989
178,Moeen,lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",6692
179,5,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",
180,,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",
181,Chris Lynn,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",7752
182,Sunil Narine,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",2276
183,Robin Uthappa,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",527
184,Nitish Rana,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",9204
185,Dinesh Karthik (c & wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",145
186,Andre Russell,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",7736
187,Shubman Gill,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,22412,20:00:00,5,2019,4,"M.Chinnaswamy Stadium, Bengaluru",11808
188,Watson,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Kings XI Punjab,won,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",158
189,du Plessis,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Kings XI Punjab,won,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",7825
190,Raina,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Kings XI Punjab,won,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",413
191,Dhoni (c & wk),not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Kings XI Punjab,won,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",265
192,Rayudu,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Kings XI Punjab,won,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",6311
193,5,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Kings XI Punjab,won,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",
194,,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Kings XI Punjab,won,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",
195,Lokesh Rahul (wk),not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Chennai Super Kings,lost,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",8733
196,Chris Gayle,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Chennai Super Kings,lost,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",247
197,Mayank Agarwal,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Chennai Super Kings,lost,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",2195
198,Sarfaraz Khan,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Chennai Super Kings,lost,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",9429
199,David Miller,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Chennai Super Kings,lost,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",6349
200,Mandeep Singh,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Chennai Super Kings,lost,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",6319
201,Sam Curran,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Chennai Super Kings,lost,22453,16:00:00,6,2019,4,"MA Chidambaram Stadium, Chennai",10420
202,Parthiv Patel (wk),not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Delhi Capitals,lost,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",74
203,Kohli (c),b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Delhi Capitals,lost,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",1413
204,de Villiers,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Delhi Capitals,lost,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",370
205,Stoinis,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Delhi Capitals,lost,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",8989
206,Moeen,lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Delhi Capitals,lost,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",6692
207,Akshdeep Nath,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Delhi Capitals,lost,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",8351
208,Negi,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Delhi Capitals,lost,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",8281
209,Prithvi Shaw,not out,31,14,3,2,221.43,Inn2,Delhi Capitals,Royal Challengers Bangalore,won,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",12094
210,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn2,Delhi Capitals,Royal Challengers Bangalore,won,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",1446
211,Shreyas Iyer (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Capitals,Royal Challengers Bangalore,won,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",9428
212,Colin Ingram,not out,116,54,8,9,214.81,Inn2,Delhi Capitals,Royal Challengers Bangalore,won,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",7664
213,Rishabh Pant (wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Capitals,Royal Challengers Bangalore,won,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",10744
214,Chris Morris,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Capitals,Royal Challengers Bangalore,won,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",8333
215,Axar Patel,b Pathan,25,17,4,1,147.06,Inn2,Delhi Capitals,Royal Challengers Bangalore,won,22455,16:00:00,7,2019,4,"M.Chinnaswamy Stadium, Bengaluru",8808
216,Warner,not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Kings XI Punjab,lost,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1739
217,Bairstow (wk),b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Kings XI Punjab,lost,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",6507
218,Vijay Shankar,c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Kings XI Punjab,lost,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8204
219,Nabi,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Kings XI Punjab,lost,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",3007
220,Manish Pandey,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Kings XI Punjab,lost,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1836
221,Deepak Hooda,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Kings XI Punjab,lost,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",9427
222,8,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Kings XI Punjab,lost,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
223,Lokesh Rahul (wk),not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Sunrisers Hyderabad,won,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8733
224,Chris Gayle,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,won,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",247
225,Mayank Agarwal,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Sunrisers Hyderabad,won,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",2195
226,David Miller,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Sunrisers Hyderabad,won,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",6349
227,Mandeep Singh,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Sunrisers Hyderabad,won,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",6319
228,Sam Curran,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,won,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",10420
229,1,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Sunrisers Hyderabad,won,22457,20:00:00,8,2019,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
230,Chris Lynn,not out,31,14,3,2,221.43,Inn1,Kolkata Knight Riders,Chennai Super Kings,lost,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",7752
231,Narine,b Pathan,13,10,0,1,130.00,Inn1,Kolkata Knight Riders,Chennai Super Kings,lost,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",2276
232,Uthappa,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kolkata Knight Riders,Chennai Super Kings,lost,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",527
233,Nitish Rana,not out,116,54,8,9,214.81,Inn1,Kolkata Knight Riders,Chennai Super Kings,lost,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",9204
234,Karthik (c & wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Chennai Super Kings,lost,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",145
235,Shubman Gill,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kolkata Knight Riders,Chennai Super Kings,lost,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",11808
236,A Russell,b Pathan,25,17,4,1,147.06,Inn1,Kolkata Knight Riders,Chennai Super Kings,lost,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",7736
237,Shane Watson,not out,31,14,3,2,221.43,Inn2,Chennai Super Kings,Kolkata Knight Riders,won,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",158
238,Faf du Plessis,b Pathan,13,10,0,1,130.00,Inn2,Chennai Super Kings,Kolkata Knight Riders,won,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",7825
239,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn2,Chennai Super Kings,Kolkata Knight Riders,won,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",413
240,Ambati Rayudu,not out,116,54,8,9,214.81,Inn2,Chennai Super Kings,Kolkata Knight Riders,won,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",6311
241,Kedar Jadhav,lbw b Hopes,2,3,0,0,66.67,Inn2,Chennai Super Kings,Kolkata Knight Riders,won,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",1851
242,8,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Chennai Super Kings,Kolkata Knight Riders,won,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",
243,,b Pathan,25,17,4,1,147.06,Inn2,Chennai Super Kings,Kolkata Knight Riders,won,22458,20:00:00,9,2019,4,"MA Chidambaram Stadium, Chennai",
244,Rahul (wk),not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Mumbai Indians,lost,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",8733
245,Gayle,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",247
246,Miller,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Mumbai Indians,lost,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",6349
247,Nair,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Mumbai Indians,lost,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",8257
248,Sam Curran,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Mumbai Indians,lost,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",10420
249,Mandeep,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",6319
250,7,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Mumbai Indians,lost,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",
251,Quinton de Kock (wk),not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Kings XI Punjab,won,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",8520
252,Siddhesh Lad,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Kings XI Punjab,won,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",9218
253,Suryakumar Yadav,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Kings XI Punjab,won,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",7915
254,Kieron Pollard (c),not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Kings XI Punjab,won,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",657
255,Ishan Kishan,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Kings XI Punjab,won,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",10276
256,Hardik Pandya,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Kings XI Punjab,won,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",9647
257,Krunal Pandya,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Kings XI Punjab,won,22459,20:00:00,10,2019,4,"Wankhede Stadium, Mumbai",11311
258,A Rahane (c),not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Chennai Super Kings,lost,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",1447
259,Jos Buttler,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Chennai Super Kings,lost,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",2258
260,Samson (wk),c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Chennai Super Kings,lost,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",8271
261,Steven Smith,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Chennai Super Kings,lost,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",2250
262,R Tripathi,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Chennai Super Kings,lost,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",9012
263,Stokes,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Chennai Super Kings,lost,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",6557
264,Riyan Parag,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Chennai Super Kings,lost,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",12305
265,Shane Watson,not out,31,14,3,2,221.43,Inn2,Chennai Super Kings,Rajasthan Royals,won,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",158
266,Faf du Plessis,b Pathan,13,10,0,1,130.00,Inn2,Chennai Super Kings,Rajasthan Royals,won,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",7825
267,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn2,Chennai Super Kings,Rajasthan Royals,won,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",413
268,Ambati Rayudu,not out,116,54,8,9,214.81,Inn2,Chennai Super Kings,Rajasthan Royals,won,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",6311
269,Kedar Jadhav,lbw b Hopes,2,3,0,0,66.67,Inn2,Chennai Super Kings,Rajasthan Royals,won,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",1851
270,MS Dhoni (c & wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Chennai Super Kings,Rajasthan Royals,won,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",265
271,Ravindra Jadeja,b Pathan,25,17,4,1,147.06,Inn2,Chennai Super Kings,Rajasthan Royals,won,22460,20:00:00,11,2019,4,"Sawai Mansingh Stadium, Jaipur",587
272,J Denly,not out,31,14,3,2,221.43,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",1995
273,Shubman Gill,b Pathan,13,10,0,1,130.00,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",11808
274,Uthappa,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",527
275,Nitish Rana,not out,116,54,8,9,214.81,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",9204
276,A Russell,lbw b Hopes,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",7736
277,Karthik (c & wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",145
278,C Brathwaite,b Pathan,25,17,4,1,147.06,Inn1,Kolkata Knight Riders,Delhi Capitals,lost,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",8110
279,Prithvi Shaw,not out,31,14,3,2,221.43,Inn2,Delhi Capitals,Kolkata Knight Riders,won,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",12094
280,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn2,Delhi Capitals,Kolkata Knight Riders,won,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",1446
281,Shreyas Iyer (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Capitals,Kolkata Knight Riders,won,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",9428
282,Rishabh Pant (wk),not out,116,54,8,9,214.81,Inn2,Delhi Capitals,Kolkata Knight Riders,won,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",10744
283,Colin Ingram,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Capitals,Kolkata Knight Riders,won,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",7664
284,3,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Capitals,Kolkata Knight Riders,won,22461,20:00:00,12,2019,4,"Eden Gardens, Kolkata",
