,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
29,,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata",
30,Dimitri Mascarenhas,not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Delhi Daredevils,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",741
31,Paras Dogra,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Delhi Daredevils,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",1860
32,Abhishek Jhunjhunwala,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Delhi Daredevils,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",6290
33,Yusuf Pathan,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Delhi Daredevils,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",790
34,Graeme Smith,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Delhi Daredevils,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",207
35,Naman Ojha,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Delhi Daredevils,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",1599
36,Swapnil Asnodkar,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Delhi Daredevils,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",1462
37,Gautam Gambhir,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Rajasthan Royals,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",308
38,Virender Sehwag,b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Rajasthan Royals,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",26
39,Mithun Manhas,c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Rajasthan Royals,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",597
40,Dinesh Karthik,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Rajasthan Royals,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",145
41,AB de Villiers,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Rajasthan Royals,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",370
42,Tillakaratne Dilshan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Rajasthan Royals,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",105
43,,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Rajasthan Royals,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad",
44,Irfan Pathan,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",73
45,Mahela Jayawardene,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",101
46,Yuvraj Singh,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",69
47,Manvinder Bisla,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",1901
48,Ravi Bopara,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",571
49,13,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
50,,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Royal Challengers Bangalore,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
51,Virat Kohli,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",1413
52,Robin Uthappa,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",527
53,Jacques Kallis,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",213
54,Manish Pandey,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",1836
55,,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
56,,lbw b Hopes,2,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
57,,lbw b Hopes,2,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
58,,c Sangakkara b Lee,15,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
59,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
60,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
61,,b Pathan,25,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
62,,b Pathan,25,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
63,,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Kings XI Punjab,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
64,Dwayne Bravo,not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Delhi Daredevils,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",242
65,Rajagopal Sathish,b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Delhi Daredevils,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",6314
66,Kieron Pollard,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Delhi Daredevils,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",657
67,Ambati Rayudu,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Delhi Daredevils,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",6311
68,Saurabh Tiwary,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Delhi Daredevils,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",1601
69,Sachin Tendulkar,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Delhi Daredevils,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",25
70,Sanath Jayasuriya,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Delhi Daredevils,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",102
71,Sarabjit Ladda,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Mumbai Indians,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",6299
72,Dirk Nannes,b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Mumbai Indians,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",1647
73,Amit Mishra,c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Mumbai Indians,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",1454
74,Pradeep Sangwan,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Mumbai Indians,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",1472
75,Mithun Manhas,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Mumbai Indians,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",597
76,Dinesh Karthik,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Mumbai Indians,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",145
77,Gautam Gambhir,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Mumbai Indians,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi",308
78,Siddharth Trivedi,not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",1594
79,Morne Morkel,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",608
80,Munaf Patel,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",522
81,Sumit Narwal,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",6288
82,Paras Dogra,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",1860
83,Yusuf Pathan,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",790
84,Abhishek Jhunjhunwala,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",6290
85,Jacques Kallis,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",213
86,Manish Pandey,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",1836
87,7,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
88,,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
89,,not out,116,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
90,,not out,116,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
91,,not out,116,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
92,,lbw b Hopes,2,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
93,,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
94,,lbw b Hopes,2,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
95,,lbw b Hopes,2,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
96,,c Sangakkara b Lee,15,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
97,,c Sangakkara b Lee,15,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
98,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
99,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
100,,b Pathan,25,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
101,,b Pathan,25,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
102,,b Pathan,25,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
103,,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru",
104,Rajat Bhatia,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Chennai Super Kings,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",1468
105,Mithun Manhas,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Chennai Super Kings,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",597
106,AB de Villiers,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Chennai Super Kings,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",370
107,Dinesh Karthik,not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Chennai Super Kings,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",145
108,Tillakaratne Dilshan,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Chennai Super Kings,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",105
109,David Warner,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Chennai Super Kings,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",1739
110,Virender Sehwag,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Chennai Super Kings,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",26
111,Matthew Hayden,not out,31,14,3,2,221.43,Inn2,Chennai Super Kings,Delhi Daredevils,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",157
112,Parthiv Patel,b Pathan,13,10,0,1,130.00,Inn2,Chennai Super Kings,Delhi Daredevils,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",74
113,Murali Vijay,c Pathan b Mota,32,13,2,3,246.15,Inn2,Chennai Super Kings,Delhi Daredevils,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",1597
114,Justin Kemp,not out,116,54,8,9,214.81,Inn2,Chennai Super Kings,Delhi Daredevils,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",4307
115,Albie Morkel,lbw b Hopes,2,3,0,0,66.67,Inn2,Chennai Super Kings,Delhi Daredevils,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",484
116,Suresh Raina,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Chennai Super Kings,Delhi Daredevils,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",413
117,S Badrinath,b Pathan,25,17,4,1,147.06,Inn2,Chennai Super Kings,Delhi Daredevils,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi",574
118,Shane Warne,not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",135
119,Paras Dogra,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",1860
120,Adam Voges,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",605
121,Yusuf Pathan,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",790
122,Abhishek Jhunjhunwala,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",6290
123,Naman Ojha,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",1599
124,Faiz Fazal,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",1596
125,Wriddhiman Saha,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",1465
126,Brad Hodge,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",283
127,Manoj Tiwary,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",694
128,Angelo Mathews,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",1629
129,Owais Shah,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",520
130,Sourav Ganguly,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",29
131,Cheteshwar Pujara,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad",1448
132,Chaminda Vaas,not out,31,14,3,2,221.43,Inn1,Deccan Chargers,Delhi Daredevils,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",108
133,Venugopal Rao,b Pathan,13,10,0,1,130.00,Inn1,Deccan Chargers,Delhi Daredevils,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",412
134,Tirumalsetti Suman,c Pathan b Mota,32,13,2,3,246.15,Inn1,Deccan Chargers,Delhi Daredevils,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",1903
135,Rohit Sharma,not out,116,54,8,9,214.81,Inn1,Deccan Chargers,Delhi Daredevils,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",576
136,Herschelle Gibbs,lbw b Hopes,2,3,0,0,66.67,Inn1,Deccan Chargers,Delhi Daredevils,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",212
137,Andrew Symonds,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Deccan Chargers,Delhi Daredevils,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",39
138,Adam Gilchrist,b Pathan,25,17,4,1,147.06,Inn1,Deccan Chargers,Delhi Daredevils,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",36
139,Sarabjit Ladda,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Deccan Chargers,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",6299
140,Umesh Yadav,b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Deccan Chargers,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",1858
141,Amit Mishra,c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Deccan Chargers,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",1454
142,Moises Henriques,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Deccan Chargers,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",1437
143,Yogesh Nagar,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Deccan Chargers,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",1800
144,David Warner,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Deccan Chargers,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack",1739
