,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
13,Brad Hodge,283,1,0,11,0,0,0,11.00,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
14,Sourav Ganguly,29,2,0,18,0,0,0,9.00,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
15,Murali Kartik,300,4,0,22,2,1,0,5.50,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
16,Angelo Mathews,1629,4,0,19,4,0,0,4.75,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
17,Charl Langeveldt,215,4,0,27,1,0,0,6.75,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
18,Ishant Sharma,702,4,0,27,0,0,1,6.75,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
19,Rohan Gavaskar,3967,1,0,8,0,0,0,8.00,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
20,Virat Kohli,1413,0.2,0,1,0,0,0,5.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
21,Praveen Kumar,592,4,0,16,1,0,0,4.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
22,Anil Kumble,98,4,0,19,0,0,0,4.75,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
23,Roelof van der Merwe,1669,4,0,27,2,0,3,6.75,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
24,Dale Steyn,508,4,0,38,0,0,2,9.50,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
25,Jacques Kallis,213,3,0,34,0,0,0,11.33,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,10672,16:00:00,14,2010,3,"Eden Gardens, Kolkata"
26,Sarabjit Ladda,6299,4,0,28,0,0,1,7.00,Delhi Daredevils,Rajasthan Royals,Inn1,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
27,Dirk Nannes,1647,4,0,27,1,0,1,6.75,Delhi Daredevils,Rajasthan Royals,Inn1,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
28,Pradeep Sangwan,1472,4,0,20,1,0,2,5.00,Delhi Daredevils,Rajasthan Royals,Inn1,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
29,Amit Mishra,1454,4,0,34,1,0,0,8.50,Delhi Daredevils,Rajasthan Royals,Inn1,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
30,Farveez Maharoof,112,4,0,32,1,0,1,8.00,Delhi Daredevils,Rajasthan Royals,Inn1,won,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
31,Abhishek Jhunjhunwala,6290,0.1,0,2,0,0,0,20.00,Rajasthan Royals,Delhi Daredevils,Inn2,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
32,Shane Warne,135,4,0,22,1,0,0,5.50,Rajasthan Royals,Delhi Daredevils,Inn2,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
33,Dimitri Mascarenhas,741,4,0,31,2,0,0,7.75,Rajasthan Royals,Delhi Daredevils,Inn2,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
34,Amit Uniyal,6321,2,0,25,0,0,0,12.50,Rajasthan Royals,Delhi Daredevils,Inn2,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
35,Munaf Patel,522,3,0,32,1,0,0,10.67,Rajasthan Royals,Delhi Daredevils,Inn2,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
36,Shaun Tait,407,4,0,26,0,0,4,6.50,Rajasthan Royals,Delhi Daredevils,Inn2,lost,10674,20:00:00,15,2010,3,"Narendra Modi Stadium, Ahmedabad"
37,Virat Kohli,1413,2,0,23,0,1,0,11.50,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
38,Vinay Kumar,1449,2,0,19,0,0,1,9.50,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
39,Jacques Kallis,213,4,0,39,1,0,1,9.75,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
40,Praveen Kumar,592,4,0,43,1,0,4,10.75,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
41,Dale Steyn,508,4,0,36,1,0,2,9.00,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
42,Anil Kumble,98,4,0,40,0,0,1,10.00,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
43,Ravi Bopara,571,2,0,17,0,0,0,8.50,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
44,Bipul Sharma,6296,3,0,37,1,0,0,12.33,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
45,Piyush Chawla,466,3,0,20,1,0,0,6.67,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
46,Yusuf Abdulla,1651,2.5,0,36,0,0,1,14.40,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
47,Yuvraj Singh,69,2,0,18,0,0,0,9.00,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
48,Irfan Pathan,73,3,0,33,0,0,0,11.00,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
49,S Sreesanth,463,3,0,42,0,1,3,14.00,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,10668,16:00:00,16,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
50,Amit Mishra,1454,4,0,44,1,0,1,11.00,Delhi Daredevils,Mumbai Indians,Inn1,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
51,Sarabjit Ladda,6299,4,0,44,2,0,0,11.00,Delhi Daredevils,Mumbai Indians,Inn1,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
52,Pradeep Sangwan,1472,4,0,41,1,0,2,10.25,Delhi Daredevils,Mumbai Indians,Inn1,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
53,Farveez Maharoof,112,4,0,50,2,1,1,12.50,Delhi Daredevils,Mumbai Indians,Inn1,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
54,Dirk Nannes,1647,4,0,35,0,1,1,8.75,Delhi Daredevils,Mumbai Indians,Inn1,lost,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
55,Harbhajan Singh,75,2.3,0,23,2,0,1,10.00,Mumbai Indians,Delhi Daredevils,Inn2,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
56,Kieron Pollard,657,4,0,24,1,0,1,6.00,Mumbai Indians,Delhi Daredevils,Inn2,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
57,Dwayne Bravo,242,2,0,11,2,0,0,5.50,Mumbai Indians,Delhi Daredevils,Inn2,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
58,Sanath Jayasuriya,102,4,0,17,2,0,1,4.25,Mumbai Indians,Delhi Daredevils,Inn2,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
59,Lasith Malinga,111,2,0,22,1,0,1,11.00,Mumbai Indians,Delhi Daredevils,Inn2,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
60,Zaheer Khan,71,2,0,20,0,0,0,10.00,Mumbai Indians,Delhi Daredevils,Inn2,won,10670,20:00:00,17,2010,3,"Arun Jaitley Stadium, Delhi"
61,Anil Kumble,98,3.5,0,9,3,0,0,2.57,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
62,Jacques Kallis,213,4,0,20,2,1,1,5.00,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
63,Vinay Kumar,1449,4,0,25,0,0,0,6.25,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
64,Dale Steyn,508,4,0,18,0,0,1,4.50,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
65,Praveen Kumar,592,4,0,18,3,0,2,4.50,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
66,Sumit Narwal,6288,2.4,0,24,0,0,3,10.00,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
67,Shane Warne,135,2,0,12,0,0,0,6.00,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
68,Morne Morkel,608,3,0,34,0,0,4,11.33,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
69,Munaf Patel,522,3,0,23,0,0,0,7.67,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,10671,20:00:00,18,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
70,Muttiah Muralitharan,110,4,0,25,2,0,2,6.25,Chennai Super Kings,Delhi Daredevils,Inn1,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
71,Justin Kemp,4307,1,0,14,0,0,0,14.00,Chennai Super Kings,Delhi Daredevils,Inn1,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
72,Lakshmipathy Balaji,96,3,0,21,2,0,0,7.00,Chennai Super Kings,Delhi Daredevils,Inn1,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
73,Joginder Sharma,270,4,0,43,1,1,0,10.75,Chennai Super Kings,Delhi Daredevils,Inn1,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
74,Ravichandran Ashwin,1593,4,0,40,1,0,1,10.00,Chennai Super Kings,Delhi Daredevils,Inn1,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
75,Albie Morkel,484,3,0,26,0,0,1,8.67,Chennai Super Kings,Delhi Daredevils,Inn1,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
76,Suresh Raina,413,1,0,12,0,0,0,12.00,Chennai Super Kings,Delhi Daredevils,Inn1,won,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
77,Tillakaratne Dilshan,105,2.1,0,30,1,0,0,14.29,Delhi Daredevils,Chennai Super Kings,Inn2,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
78,Amit Mishra,1454,3,0,25,1,0,3,8.33,Delhi Daredevils,Chennai Super Kings,Inn2,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
79,Dirk Nannes,1647,4,0,18,1,0,3,4.50,Delhi Daredevils,Chennai Super Kings,Inn2,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
80,Rajat Bhatia,1468,2,0,31,0,0,0,15.50,Delhi Daredevils,Chennai Super Kings,Inn2,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
81,Pradeep Sangwan,1472,4,0,46,0,0,0,11.50,Delhi Daredevils,Chennai Super Kings,Inn2,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
82,Umesh Yadav,1858,4,0,38,1,0,2,9.50,Delhi Daredevils,Chennai Super Kings,Inn2,lost,10618,16:00:00,19,2010,3,"Arun Jaitley Stadium, Delhi"
83,Brad Hodge,283,1,0,12,0,0,0,12.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
84,Murali Kartik,300,4,0,25,0,0,1,6.25,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
85,Angelo Mathews,1629,3,0,33,0,0,0,11.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
86,Shane Bond,418,4,0,32,2,0,0,8.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
87,Ishant Sharma,702,4,0,33,2,0,2,8.25,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
88,Ashok Dinda,1467,4,0,28,2,0,0,7.00,Kolkata Knight Riders,Rajasthan Royals,Inn1,lost,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
89,Adam Voges,605,1,0,5,0,0,0,5.00,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
90,Siddharth Trivedi,1594,4,0,26,1,0,0,6.50,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
91,Shane Warne,135,4,0,27,0,0,0,6.75,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
92,Munaf Patel,522,3,0,20,1,0,0,6.67,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
93,Shaun Tait,407,4,0,29,0,0,1,7.25,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
94,Yusuf Pathan,790,4,0,23,2,0,0,5.75,Rajasthan Royals,Kolkata Knight Riders,Inn2,won,10620,16:00:00,20,2010,3,"Narendra Modi Stadium, Ahmedabad"
95,Moises Henriques,1437,4,0,35,1,0,0,8.75,Delhi Daredevils,Deccan Chargers,Inn1,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
96,Umesh Yadav,1858,4,0,36,0,0,0,9.00,Delhi Daredevils,Deccan Chargers,Inn1,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
97,Sarabjit Ladda,6299,2,0,20,1,0,0,10.00,Delhi Daredevils,Deccan Chargers,Inn1,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
98,Dirk Nannes,1647,4,0,39,1,0,0,9.75,Delhi Daredevils,Deccan Chargers,Inn1,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
99,Amit Mishra,1454,3,0,12,1,1,0,4.00,Delhi Daredevils,Deccan Chargers,Inn1,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
100,Yogesh Nagar,1800,3,0,28,1,0,0,9.33,Delhi Daredevils,Deccan Chargers,Inn1,lost,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
101,Andrew Symonds,39,4,0,21,3,0,1,5.25,Deccan Chargers,Delhi Daredevils,Inn2,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
102,Rahul Sharma,6304,4,0,42,2,0,0,10.50,Deccan Chargers,Delhi Daredevils,Inn2,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
103,Pragyan Ojha,1356,4,0,36,1,0,0,9.00,Deccan Chargers,Delhi Daredevils,Inn2,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
104,RP Singh,434,3,0,31,0,0,0,10.33,Deccan Chargers,Delhi Daredevils,Inn2,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
105,Rohit Sharma,576,1,0,7,0,0,0,7.00,Deccan Chargers,Delhi Daredevils,Inn2,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
106,Chaminda Vaas,108,4,0,21,1,0,0,5.25,Deccan Chargers,Delhi Daredevils,Inn2,won,10622,16:00:00,21,2010,3,"Barabati Stadium, Cuttack"
107,Harbhajan Singh,75,4,0,17,1,0,0,4.25,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
108,Dwayne Bravo,242,4,0,36,0,0,2,9.00,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
109,Ryan McLaren,1628,4,0,38,0,0,2,9.50,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
110,Zaheer Khan,71,4,0,27,2,0,0,6.75,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
111,Lasith Malinga,111,4,0,28,0,0,2,7.00,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
112,Murali Kartik,300,4,0,21,1,0,0,5.25,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
113,Angelo Mathews,1629,3.3,0,29,0,0,1,8.79,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
114,Chris Gayle,247,4,0,31,0,0,2,7.75,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
115,Ishant Sharma,702,4,0,44,2,0,1,11.00,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
116,Shane Bond,418,3,0,31,0,0,0,10.33,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
117,Ravichandran Ashwin,1593,4,0,40,0,0,0,10.00,Chennai Super Kings,Royal Challengers Bangalore,Inn1,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
118,Muttiah Muralitharan,110,4,0,25,3,0,1,6.25,Chennai Super Kings,Royal Challengers Bangalore,Inn1,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
119,Lakshmipathy Balaji,96,4,0,49,1,1,1,12.25,Chennai Super Kings,Royal Challengers Bangalore,Inn1,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
120,Albie Morkel,484,4,0,28,1,0,0,7.00,Chennai Super Kings,Royal Challengers Bangalore,Inn1,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
121,Sudeep Tyagi,1450,4,0,19,0,0,1,4.75,Chennai Super Kings,Royal Challengers Bangalore,Inn1,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
122,Praveen Kumar,592,4,0,21,1,0,2,5.25,Royal Challengers Bangalore,Chennai Super Kings,Inn2,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
123,Jacques Kallis,213,4,0,29,0,0,0,7.25,Royal Challengers Bangalore,Chennai Super Kings,Inn2,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
124,Vinay Kumar,1449,4,0,40,4,0,1,10.00,Royal Challengers Bangalore,Chennai Super Kings,Inn2,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
125,Anil Kumble,98,4,0,15,1,0,0,3.75,Royal Challengers Bangalore,Chennai Super Kings,Inn2,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
126,Dale Steyn,508,4,0,25,0,0,3,6.25,Royal Challengers Bangalore,Chennai Super Kings,Inn2,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
127,Yuvraj Singh,69,1,0,12,0,0,0,12.00,Kings XI Punjab,Rajasthan Royals,Inn1,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
128,Piyush Chawla,466,4,0,29,1,0,0,7.25,Kings XI Punjab,Rajasthan Royals,Inn1,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
129,Rusty Theron,6320,4,0,25,0,0,1,6.25,Kings XI Punjab,Rajasthan Royals,Inn1,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
130,S Sreesanth,463,3,0,20,1,2,1,6.67,Kings XI Punjab,Rajasthan Royals,Inn1,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
131,Shalabh Srivastava,6297,4,0,49,1,0,3,12.25,Kings XI Punjab,Rajasthan Royals,Inn1,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
132,Irfan Pathan,73,4,0,45,0,0,0,11.25,Kings XI Punjab,Rajasthan Royals,Inn1,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
133,Adam Voges,605,2,0,12,0,0,0,6.00,Rajasthan Royals,Kings XI Punjab,Inn2,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
134,Siddharth Trivedi,1594,4,0,25,2,1,1,6.25,Rajasthan Royals,Kings XI Punjab,Inn2,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
135,Shane Warne,135,4,0,39,1,0,1,9.75,Rajasthan Royals,Kings XI Punjab,Inn2,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
136,Yusuf Pathan,790,2,0,9,2,0,0,4.50,Rajasthan Royals,Kings XI Punjab,Inn2,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
137,Munaf Patel,522,4,0,43,1,0,0,10.75,Rajasthan Royals,Kings XI Punjab,Inn2,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
138,Shaun Tait,407,3.1,0,22,3,0,1,7.10,Rajasthan Royals,Kings XI Punjab,Inn2,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
139,Anil Kumble,98,4,0,30,0,0,0,7.50,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
140,Jacques Kallis,213,4,0,36,0,0,1,9.00,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
141,Praveen Kumar,592,4,0,45,0,0,3,11.25,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
142,Vinay Kumar,1449,4,0,29,1,0,1,7.25,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
143,Dale Steyn,508,4,0,42,1,0,2,10.50,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
144,Amit Mishra,1454,4,0,23,2,0,0,5.75,Delhi Daredevils,Royal Challengers Bangalore,Inn2,won,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
