,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
18,Wayne Parnell,c Pathan b Mota,32,13,2,3,246.15,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",1692
19,Robin Uthappa,not out,116,54,8,9,214.81,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",527
20,Callum Ferguson,lbw b Hopes,2,3,0,0,66.67,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",1745
21,Steven Smith,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",2250
22,Marlon Samuels,b Pathan,25,17,4,1,147.06,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",356
23,Richard Levi,not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",2234
24,Ambati Rayudu,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",6311
25,Rohit Sharma,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",576
26,James Franklin,not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",419
27,Dinesh Karthik,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",145
28,Suryakumar Yadav,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",7915
29,Kieron Pollard,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai",657
30,Andrew McDonald,not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1645
31,Cheteshwar Pujara,b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1448
32,Virat Kohli,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1413
33,AB de Villiers,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",370
34,Saurabh Tiwary,lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1601
35,Mayank Agarwal,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",2195
36,Daniel Vettori,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",205
37,Aaron Finch,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1643
38,Virender Sehwag,b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",26
39,Naman Ojha,c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1599
40,Venugopal Rao,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",412
41,Glenn Maxwell,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",7662
42,Yogesh Nagar,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1800
43,Irfan Pathan,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru",73
44,Rahul Dravid,not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",27
45,Ajinkya Rahane,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",1447
46,Shreevats Goswami,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",1807
47,Ashok Menaria,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",7846
48,Brad Hodge,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",283
49,Owais Shah,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",520
50,Kevon Cooper,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",1611
51,Jacques Kallis,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",213
52,Brendon McCullum,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",201
53,Gautam Gambhir,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",308
54,Manoj Tiwary,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",694
55,Debabrata Das,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",1829
56,Yusuf Pathan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",790
57,Rajat Bhatia,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur",1468
58,Parthiv Patel,not out,31,14,3,2,221.43,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",74
59,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1446
60,Bharath Chipli,c Pathan b Mota,32,13,2,3,246.15,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1806
61,Daniel Christian,not out,116,54,8,9,214.81,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",6283
62,Kumar Sangakkara,lbw b Hopes,2,3,0,0,66.67,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",104
63,Cameron White,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",282
64,Dwaraka Ravi Teja,b Pathan,25,17,4,1,147.06,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1464
65,Tirumalsetti Suman,not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1903
66,Richard Levi,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2234
67,Rohit Sharma,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",576
68,Ambati Rayudu,not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",6311
69,Kieron Pollard,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",657
70,Dinesh Karthik,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",145
71,James Franklin,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",419
72,Jacques Kallis,not out,31,14,3,2,221.43,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",213
73,Gautam Gambhir,b Pathan,13,10,0,1,130.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",308
74,Manvinder Bisla,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1901
75,Yusuf Pathan,not out,116,54,8,9,214.81,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",790
76,Manoj Tiwary,lbw b Hopes,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",694
77,Ryan ten Doeschate,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",640
78,Shakib Al Hasan,b Pathan,25,17,4,1,147.06,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",544
79,Cheteshwar Pujara,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1448
80,Chris Gayle,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",247
81,Virat Kohli,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1413
82,AB de Villiers,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",370
83,Saurabh Tiwary,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",1601
84,Mayank Agarwal,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",2195
85,Daniel Vettori,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru",205
86,Richard Levi,not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",2234
87,Tirumalsetti Suman,b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",1903
88,Rohit Sharma,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",576
89,Ambati Rayudu,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",6311
90,Kieron Pollard,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",657
91,Dinesh Karthik,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",145
92,James Franklin,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",419
93,Rahul Dravid,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",27
94,Ajinkya Rahane,b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",1447
95,Shreevats Goswami,c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",1807
96,Owais Shah,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",520
97,Ashok Menaria,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",7846
98,Johan Botha,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",487
99,Kevon Cooper,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai",1611
100,Mayank Agarwal,not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",2195
101,Chris Gayle,b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",247
102,Virat Kohli,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",1413
103,AB de Villiers,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",370
104,Saurabh Tiwary,lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",1601
105,Raju Bhatkal,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",1853
106,Cheteshwar Pujara,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",1448
107,Murali Vijay,not out,31,14,3,2,221.43,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",1597
108,Faf du Plessis,b Pathan,13,10,0,1,130.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",7825
109,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",413
110,MS Dhoni,not out,116,54,8,9,214.81,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",265
111,Dwayne Bravo,lbw b Hopes,2,3,0,0,66.67,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",242
112,Albie Morkel,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",484
113,Ravindra Jadeja,b Pathan,25,17,4,1,147.06,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai",587
114,Rahul Dravid,not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",27
115,Ajinkya Rahane,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",1447
116,Ashok Menaria,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",7846
117,Shreevats Goswami,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",1807
118,Owais Shah,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",520
119,Brad Hodge,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",283
120,Johan Botha,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",487
121,Jacques Kallis,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",213
122,Gautam Gambhir,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",308
123,Manvinder Bisla,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",1901
124,Manoj Tiwary,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",694
125,Shakib Al Hasan,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",544
126,Yusuf Pathan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",790
127,Ryan ten Doeschate,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,11195,20:00:00,13,2012,4,"Eden Gardens, Kolkata",640
128,Faf du Plessis,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Pune Warriors,lost,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",7825
129,Murali Vijay,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Pune Warriors,lost,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",1597
130,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Pune Warriors,lost,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",413
131,MS Dhoni,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Pune Warriors,lost,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",265
132,Ravindra Jadeja,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Pune Warriors,lost,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",587
133,Albie Morkel,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Pune Warriors,lost,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",484
134,Dwayne Bravo,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Pune Warriors,lost,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",242
135,Robin Uthappa,not out,31,14,3,2,221.43,Inn2,Pune Warriors,Chennai Super Kings,won,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",527
136,Jesse Ryder,b Pathan,13,10,0,1,130.00,Inn2,Pune Warriors,Chennai Super Kings,won,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",583
137,Sourav Ganguly,c Pathan b Mota,32,13,2,3,246.15,Inn2,Pune Warriors,Chennai Super Kings,won,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",29
138,Marlon Samuels,not out,116,54,8,9,214.81,Inn2,Pune Warriors,Chennai Super Kings,won,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",356
139,Steven Smith,lbw b Hopes,2,3,0,0,66.67,Inn2,Pune Warriors,Chennai Super Kings,won,11197,20:00:00,14,2012,4,"Maharashtra Cricket Association Stadium, Pune",2250
