,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
172,Glenn Maxwell,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai",7662
173,David Miller,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai",6349
174,George Bailey,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai",1440
175,Rishi Dhawan,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai",8616
176,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",1447
177,Karun Nair,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",8257
178,Sanju Samson,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",8271
179,Shane Watson,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",158
180,Stuart Binny,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",1530
181,Steven Smith,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",2250
182,James Faulkner,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",7789
183,Gautam Gambhir,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",308
184,Manvinder Bisla,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",1901
185,Jacques Kallis,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",213
186,Manish Pandey,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",1836
187,Suryakumar Yadav,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",7915
188,Shakib Al Hasan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",544
189,Robin Uthappa,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi",527
190,Aaron Finch,not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",1643
191,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",1446
192,KL Rahul,c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",8733
193,David Warner,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",1739
194,Daren Sammy,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",253
195,Naman Ojha,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",1599
196,Irfan Pathan,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",73
197,Ben Dunk,not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",8142
198,Rohit Sharma,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",576
199,Corey Anderson,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",8982
200,Ambati Rayudu,not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",6311
201,Kieron Pollard,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",657
202,Aditya Tare,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",6315
203,Harbhajan Singh,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai",75
204,Dwayne Smith,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",255
205,Brendon McCullum,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",201
206,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",413
207,MS Dhoni,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",265
208,Ravindra Jadeja,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",587
209,6,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",
210,,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",
211,Robin Uthappa,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",527
212,Gautam Gambhir,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",308
213,Jacques Kallis,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",213
214,Manish Pandey,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",1836
215,Shakib Al Hasan,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",544
216,Suryakumar Yadav,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",7915
217,Yusuf Pathan,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi",790
218,Cheteshwar Pujara,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",1448
219,Virender Sehwag,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",26
220,Wriddhiman Saha,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",1465
221,Glenn Maxwell,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",7662
222,George Bailey,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",1440
223,David Miller,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",6349
224,Mitchell Johnson,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",496
225,Ben Dunk,not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",8142
226,CM Gautam,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",1852
227,Ambati Rayudu,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",6311
228,Rohit Sharma,not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",576
229,Corey Anderson,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",8982
230,Kieron Pollard,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",657
231,Aditya Tare,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai",6315
232,Aaron Finch,not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",1643
233,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",1446
234,KL Rahul,c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",8733
235,David Warner,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",1739
236,Daren Sammy,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",253
237,Naman Ojha,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",1599
238,Irfan Pathan,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",73
239,Chris Gayle,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",247
240,Parthiv Patel,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",74
241,Virat Kohli,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",1413
242,Rilee Rossouw,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",2244
243,AB de Villiers,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",370
244,Yuvraj Singh,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",69
245,Mitchell Starc,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru",7710
246,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",1447
247,Karun Nair,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",8257
248,Sanju Samson,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",8271
249,Shane Watson,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",158
250,Stuart Binny,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",1530
251,Steven Smith,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",2250
252,James Faulkner,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",7789
253,Robin Uthappa,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",527
254,Gautam Gambhir,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",308
255,Andre Russell,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",7736
256,Manish Pandey,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",1836
257,Shakib Al Hasan,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",544
258,Yusuf Pathan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",790
259,Ryan ten Doeschate,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad",640
260,Ben Dunk,not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",8142
261,CM Gautam,b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",1852
262,Ambati Rayudu,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",6311
263,Rohit Sharma,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",576
264,Corey Anderson,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",8982
265,Kieron Pollard,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",657
266,Aditya Tare,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",6315
267,Chris Gayle,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",247
268,Parthiv Patel,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",74
269,Virat Kohli,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",1413
270,AB de Villiers,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",370
271,Yuvraj Singh,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",69
272,Rilee Rossouw,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",2244
273,Mitchell Starc,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai",7710
274,Quinton de Kock,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",8520
275,Murali Vijay,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",1597
276,Kevin Pietersen,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",395
277,Dinesh Karthik,not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",145
278,Jean-Paul Duminy,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",211
279,Laxmi Shukla,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",1600
280,Kedar Jadhav,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",1851
281,Robin Uthappa,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",527
282,Gautam Gambhir,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",308
283,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",1836
284,Jacques Kallis,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",213
285,12,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",
286,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",
287,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",
288,,b Pathan,25,10,3,0,150.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",
289,,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,13685,16:00:00,7,2014,5,"Arun Jaitley Stadium, Delhi",
290,Shikhar Dhawan,not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",1446
291,Aaron Finch,b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",1643
292,KL Rahul,c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",8733
293,Naman Ojha,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",1599
294,David Warner,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",1739
295,Moises Henriques,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",1437
296,Irfan Pathan,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",73
297,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",1447
298,Karun Nair,b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",8257
299,Sanju Samson,c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",8271
300,Shane Watson,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",158
301,Stuart Binny,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",1530
302,Steven Smith,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",2250
303,Rajat Bhatia,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,13687,20:00:00,8,2014,5,"Narendra Modi Stadium, Ahmedabad",1468
304,Virender Sehwag,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,13688,20:00:00,9,2014,5,"M.Chinnaswamy Stadium, Bengaluru",26
305,Mandeep Singh,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,13688,20:00:00,9,2014,5,"M.Chinnaswamy Stadium, Bengaluru",6319
306,Glenn Maxwell,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,13688,20:00:00,9,2014,5,"M.Chinnaswamy Stadium, Bengaluru",7662
307,David Miller,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,13688,20:00:00,9,2014,5,"M.Chinnaswamy Stadium, Bengaluru",6349
308,George Bailey,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,13688,20:00:00,9,2014,5,"M.Chinnaswamy Stadium, Bengaluru",1440
309,Wriddhiman Saha,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,13688,20:00:00,9,2014,5,"M.Chinnaswamy Stadium, Bengaluru",1465
310,Mitchell Johnson,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,13688,20:00:00,9,2014,5,"M.Chinnaswamy Stadium, Bengaluru",496
311,Chris Gayle,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,13688,20:00:00,9,2014,5,"M.Chinnaswamy Stadium, Bengaluru",247
312,Parthiv Patel,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,13688,20:00:00,9,2014,5,"M.Chinnaswamy Stadium, Bengaluru",74
313,Virat Kohli,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Kings XI Punjab,lost,13688,20:00:00,9,2014,5,"M.Chinnaswamy Stadium, Bengaluru",1413
