,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
138,Glenn Maxwell,c Uthappa b Kuldeep Yadav,47,22,3,4,213.64,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
139,Rahul Tewatia,c A Russell b Tom Curran,1,2,0,0,50.00,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
140,Vijay Shankar,lbw b Narine,2,4,0,0,50.00,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
141,Chris Morris,b Narine,2,3,0,0,66.67,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
142,Mohammed Shami,c A Russell b Narine,7,6,1,0,116.67,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
143,Shahbaz Nadeem,not out,6,8,0,0,75.00,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
144,,c and b Kuldeep Yadav,0,2,0,0,0.00,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,20073,20:00:00,16,2018,4,"Eden Gardens, Kolkata"
145,Suryakumar Yadav,b Umesh,0,1,0,0,0.00,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
146,Lewis,c de Kock b CJ Anderson,65,42,6,5,154.76,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
147,Ishan Kishan (wk),b Umesh,0,1,0,0,0.00,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
148,Rohit (c),c Chris Woakes b CJ Anderson,94,52,10,5,180.77,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
149,Krunal Pandya,run out (Chris Woakes/CJ Anderson),15,12,1,1,125.00,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
150,Pollard,c de Villiers b Chris Woakes,5,7,0,0,71.43,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
151,Hardik Pandya,not out,17,5,1,2,340.00,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
152,McClenaghan,not out,0,0,0,0,0.00,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
153,Virat Kohli (c),not out,92,62,7,4,148.39,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
154,Quinton de Kock (wk),b McClenaghan,19,12,2,1,158.33,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
155,AB de Villiers,c Hardik Pandya b McClenaghan,1,2,0,0,50.00,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
156,Mandeep Singh,st Ishan Kishan b Krunal Pandya,16,14,1,0,114.29,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
157,Corey Anderson,c (sub)Duminy b Krunal Pandya,0,1,0,0,0.00,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
158,Washington Sundar,c Suryakumar Yadav b Krunal Pandya,7,8,1,0,87.50,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
159,Sarfaraz Khan,st (sub)Tare b Markande,5,6,1,0,83.33,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
160,Chris Woakes,c Krunal Pandya b Bumrah,11,11,0,1,100.00,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
161,Umesh Yadav,c Rohit b Bumrah,1,2,0,0,50.00,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
162,Mohammed Siraj,not out,8,3,0,1,266.67,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai"
163,A Rahane (c),st Karthik b Nitish Rana,36,19,5,1,189.47,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
164,D Arcy Short,b Nitish Rana,44,43,5,1,102.33,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
165,Samson,c Kuldeep Yadav b Shivam Mavi,7,8,1,0,87.50,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
166,R Tripathi,c A Russell b Kuldeep Yadav,15,11,2,0,136.36,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
167,Stokes,c Nitish Rana b Chawla,14,11,0,1,127.27,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
168,Jos Buttler (wk),not out,24,18,2,0,133.33,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
169,Gowtham,c Shivam Mavi b Tom Curran,12,7,0,1,171.43,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
170,Shreyas Gopal,b Tom Curran,0,1,0,0,0.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
171,D Kulkarni,run out (Shubman Gill/Shivam Mavi),3,3,0,0,100.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
172,Unadkat,not out,0,0,0,0,0.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
173,Sunil Narine,run out (Unadkat/Jos Buttler),35,25,5,1,140.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
174,Chris Lynn,b Gowtham,0,2,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
175,Robin Uthappa,c Stokes b Gowtham,48,36,6,2,133.33,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
176,Nitish Rana,not out,35,27,2,1,129.63,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
177,Dinesh Karthik (c & wk),not out,42,23,2,2,182.61,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur"
178,Rahul (wk),lbw b Rashid Khan,18,21,3,0,85.71,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
179,Gayle,not out,104,63,1,11,165.08,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
180,Mayank Agarwal,c Deepak Hooda b S Kaul,18,9,2,1,200.00,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
181,Nair,c Dhawan b Bhuvneshwar,31,21,3,1,147.62,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
182,Finch,not out,14,6,1,1,233.33,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
183,Wriddhiman Saha (wk),b Mohit Sharma,6,7,1,0,85.71,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
184,Shikhar Dhawan,retd hurt,0,1,0,0,0.00,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
185,Kane Williamson (c),c Finch b Andrew Tye,54,41,3,2,131.71,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
186,Yusuf Pathan,b Mohit Sharma,19,13,3,0,146.15,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
187,Manish Pandey,not out,57,42,3,1,135.71,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
188,Deepak Hooda,c (sub)Manoj Tiwary b Andrew Tye,5,5,0,0,100.00,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
189,Shakib Al Hasan,not out,24,12,1,2,200.00,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
190,Watson,c Jos Buttler b Laughlin,106,57,9,6,185.96,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
191,Rayudu,c Jos Buttler b Laughlin,12,8,2,0,150.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
192,Raina,c Gowtham b Shreyas Gopal,46,29,9,0,158.62,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
193,Dhoni (c & wk),c Gowtham b Shreyas Gopal,5,3,1,0,166.67,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
194,Billings,c Stokes b Shreyas Gopal,3,7,0,0,42.86,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
195,DJ Bravo,not out,24,16,4,0,150.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
196,Ravindra Jadeja,not out,2,1,0,0,200.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
197,Ajinkya Rahane (c),b D Chahar,16,11,1,1,145.45,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
198,Heinrich Klaasen,b SN Thakur,7,7,1,0,100.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
199,Sanju Samson,c Karn Sharma b D Chahar,2,3,0,0,66.67,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
200,Ben Stokes,c Billings b Tahir,45,37,3,1,121.62,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
201,Jos Buttler (wk),c Tahir b DJ Bravo,22,17,1,1,129.41,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
202,Rahul Tripathi,c Billings b DJ Bravo,5,5,0,0,100.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
203,Stuart Binny,c and b SN Thakur,10,8,1,0,125.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
204,Krishnappa Gowtham,c Dhoni b Watson,1,2,0,0,50.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
205,Shreyas Gopal,not out,8,10,0,0,80.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
206,Jaydev Unadkat,b Karn Sharma,16,10,3,0,160.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
207,,c Dhoni b Karn Sharma,0,1,0,0,0.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune"
208,Chris Lynn,c Rahul b Andrew Tye,74,41,6,4,180.49,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
209,Narine,c Nair b Mujeeb,1,4,0,0,25.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
210,Uthappa,c Nair b Ashwin,34,23,5,1,147.83,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
211,Nitish Rana,run out (Rajpoot/Rahul),3,5,0,0,60.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
212,Karthik (c & wk),c Andrew Tye b Barinder,43,28,6,0,153.57,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
213,A Russell,c Nair b Barinder,10,7,2,0,142.86,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
214,Shubman Gill,not out,14,8,2,0,175.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
215,Tom Curran,c Rajpoot b Andrew Tye,1,3,0,0,33.33,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
216,Chawla,not out,2,2,0,0,100.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
217,Lokesh Rahul (wk),c Tom Curran b Narine,60,27,9,2,222.22,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
218,Chris Gayle,not out,62,38,5,6,163.16,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
219,Mayank Agarwal,not out,2,2,0,0,100.00,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata"
220,Watson,c Deepak Hooda b Bhuvneshwar,9,15,0,1,60.00,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
221,du Plessis,st Saha b Rashid Khan,11,13,1,0,84.62,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
222,Raina,not out,54,43,5,2,125.58,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
223,Rayudu,run out (S Kaul/Williamson),79,37,9,4,213.51,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
224,Dhoni (c & wk),not out,25,12,3,1,208.33,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
225,Ricky Bhui,c Watson b D Chahar,0,5,0,0,0.00,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
226,Kane Williamson (c),c Ravindra Jadeja b DJ Bravo,84,51,5,5,164.71,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
227,Manish Pandey,c Karn Sharma b D Chahar,0,2,0,0,0.00,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
228,Deepak Hooda,c Ravindra Jadeja b D Chahar,1,7,0,0,14.29,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
229,Shakib Al Hasan,c Raina b Karn Sharma,24,19,2,1,126.32,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
230,Yusuf Pathan,c Raina b SN Thakur,45,27,1,4,166.67,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
231,Wriddhiman Saha (wk),not out,5,5,0,0,100.00,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
232,Rashid Khan,not out,17,4,1,2,425.00,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
233,Rahul (wk),c Avesh Khan b Plunkett,23,15,3,1,153.33,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
234,Finch,c Shreyas Iyer b Avesh Khan,2,4,0,0,50.00,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
235,Mayank Agarwal,b Plunkett,21,16,3,0,131.25,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
236,Nair,c Shreyas Iyer b Plunkett,34,32,4,0,106.25,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
237,Yuvraj,c Pant b Avesh Khan,14,17,1,0,82.35,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
238,Miller,c Plunkett b Christian,26,19,1,1,136.84,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
239,Ashwin (c),c Rahul Tewatia b Boult,6,7,0,0,85.71,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
240,Andrew Tye,b Boult,3,9,0,0,33.33,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
241,Barinder,not out,0,1,0,0,0.00,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
242,Prithvi Shaw,b Rajpoot,22,10,4,0,220.00,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
243,Gautam Gambhir (c),c Finch b Andrew Tye,4,13,0,0,30.77,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
244,Glenn Maxwell,c Andrew Tye b Rajpoot,12,10,1,1,120.00,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
245,Shreyas Iyer,c Finch b Mujeeb,57,45,5,1,126.67,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
246,Rishabh Pant (wk),b Mujeeb,4,7,0,0,57.14,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
247,Daniel Christian,run out (Mayank Agarwal/Ashwin),6,11,0,0,54.55,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
248,Rahul Tewatia,c Rahul b Andrew Tye,24,21,1,1,114.29,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
249,Liam Plunkett,c Nair b Barinder,0,1,0,0,0.00,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
250,Amit Mishra,not out,1,2,0,0,50.00,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi"
251,Dhawan,b McClenaghan,5,6,1,0,83.33,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
252,Williamson (c),c Ishan Kishan b Hardik Pandya,29,21,5,0,138.10,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
253,Saha (wk),c Ishan Kishan b McClenaghan,0,2,0,0,0.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
254,Manish Pandey,c Rohit b Hardik Pandya,16,11,3,0,145.45,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
255,Shakib,run out (Suryakumar Yadav),2,4,0,0,50.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
256,Y Pathan,c Hardik Pandya b Mustafizur,29,33,2,1,87.88,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
257,Nabi,b Markande,14,10,2,0,140.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
258,Rashid Khan,c Ishan Kishan b Bumrah,6,9,0,0,66.67,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
259,Basil Thampi,b Markande,3,6,0,0,50.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
260,S Kaul,run out (Hardik Pandya/Ishan Kishan),2,9,0,0,22.22,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
261,,not out,0,1,0,0,0.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
262,Suryakumar Yadav,c Rashid Khan b Basil Thampi,34,38,4,0,89.47,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
263,Evin Lewis,c Manish Pandey b Sandeep Sharma,5,9,1,0,55.56,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
264,Ishan Kishan (wk),c (sub)Deepak Hooda b Nabi,0,3,0,0,0.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
265,Rohit Sharma (c),c Dhawan b Shakib,2,6,0,0,33.33,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
266,Krunal Pandya,lbw b Rashid Khan,24,20,4,0,120.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
267,Kieron Pollard,c Dhawan b Rashid Khan,9,6,0,1,150.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
268,Hardik Pandya,c Basil Thampi b S Kaul,3,19,0,0,15.79,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
269,Mitchell McClenaghan,lbw b S Kaul,0,2,0,0,0.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
270,Mayank Markande,lbw b S Kaul,1,2,0,0,50.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
271,Jasprit Bumrah,not out,6,5,1,0,120.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
272,,c (sub)Deepak Hooda b Basil Thampi,1,3,0,0,33.33,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai"
273,de Kock (wk),c and b DJ Bravo,53,37,1,4,143.24,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
274,Kohli (c),c Ravindra Jadeja b SN Thakur,18,15,3,0,120.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
275,de Villiers,c Billings b Tahir,68,30,2,8,226.67,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
276,CJ Anderson,c Harbhajan b Tahir,2,8,0,0,25.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
