,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
293,Jos Buttler,b Lockie Ferguson,54,24,8,3,225.00,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
294,Devdutt Padikkal,c Shubman Gill b Yash Dayal,0,1,0,0,0.00,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
295,Ravichandran Ashwin,c Miller b Lockie Ferguson,8,8,0,1,100.00,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
296,Sanju Samson (c & wk),run out (Hardik Pandya),11,11,0,1,100.00,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
297,Rassie van der Dussen,c Wade b Yash Dayal,6,10,0,0,60.00,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
298,Shimron Hetmyer,c Rahul Tewatia b Shami,29,17,2,1,170.59,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
299,Riyan Parag,c Shubman Gill b Lockie Ferguson,18,16,1,1,112.50,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
300,James Neesham,c and b Hardik Pandya,17,15,1,0,113.33,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
301,Prasidh Krishna,not out,4,7,0,0,57.14,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
302,Yuzvendra Chahal,c Vijay Shankar b Yash Dayal,5,8,0,0,62.50,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
303,,not out,0,3,0,0,0.00,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai"
304,Venkatesh Iyer,b T Natarajan,6,13,1,0,46.15,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
305,Finch,c Pooran b Marco Jansen,7,5,0,1,140.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
306,Shreyas Iyer (c),b Umran Malik,28,25,3,0,112.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
307,Narine,c Shashank Singh b T Natarajan,6,2,0,1,300.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
308,Nitish Rana,c Pooran b T Natarajan,54,36,6,2,150.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
309,Jackson (wk),c T Natarajan b Umran Malik,7,7,0,1,100.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
310,Russell,not out,49,25,4,4,196.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
311,Cummins,c Marco Jansen b Bhuvneshwar,3,3,0,0,100.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
312,Aman Hakim Khan,b J Suchith,5,3,1,0,166.67,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
313,Umesh,not out,1,1,0,0,100.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
314,Abhishek Sharma,b Cummins,3,10,0,0,30.00,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
315,Kane Williamson (c),b Russell,17,16,3,0,106.25,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
316,Rahul Tripathi,c Venkatesh Iyer b Russell,71,37,4,6,191.89,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
317,Aiden Markram,not out,68,36,6,4,188.89,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
318,Nicholas Pooran (wk),not out,5,8,0,0,62.50,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai"
319,Rahul (c),not out,103,60,9,5,171.67,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
320,de Kock (wk),lbw b Fabian Allen,24,13,4,1,184.62,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
321,Manish Pandey,b M Ashwin,38,29,6,0,131.03,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
322,Stoinis,c Rohit b Unadkat,10,9,0,1,111.11,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
323,Deepak Hooda,c Ishan Kishan b Unadkat,15,8,1,1,187.50,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
324,Krunal Pandya,not out,1,1,0,0,100.00,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
325,Ishan Kishan (wk),b Stoinis,13,17,2,0,76.47,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
326,Rohit Sharma (c),c de Kock b Avesh Khan,6,7,1,0,85.71,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
327,Dewald Brevis,c Deepak Hooda b Avesh Khan,31,13,6,1,238.46,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
328,Suryakumar Yadav,c (sub)K Gowtham b Ravi Bishnoi,37,27,3,0,137.04,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
329,Tilak Varma,b Holder,26,26,2,0,100.00,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
330,Kieron Pollard,c Stoinis b Chameera,25,14,1,2,178.57,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
331,Fabian Allen,c Chameera b Avesh Khan,8,7,1,0,114.29,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
332,Jaydev Unadkat,run out (Stoinis/de Kock),14,6,2,1,233.33,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
333,Murugan Ashwin,run out (de Kock/Chameera),6,2,0,1,300.00,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
334,Jasprit Bumrah,not out,0,0,0,0,0.00,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
335,,not out,0,1,0,0,0.00,Inn2,Mumbai Indians,Lucknow Super Giants,lost,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai"
336,Dhawan (c),c Marco Jansen b Bhuvneshwar,8,11,1,0,72.73,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
337,Prabhsimran,c Pooran b T Natarajan,14,11,2,0,127.27,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
338,Bairstow,lbw b J Suchith,12,10,2,0,120.00,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
339,Livingstone,c Williamson b Bhuvneshwar,60,33,5,4,181.82,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
340,Jitesh Sharma (wk),c and b Umran Malik,11,8,2,0,137.50,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
341,Shahrukh Khan,c Williamson b Bhuvneshwar,26,28,1,2,92.86,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
342,Odean Smith,c and b Umran Malik,13,15,0,1,86.67,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
343,Rabada,not out,0,0,0,0,0.00,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
344,Rahul Chahar,b Umran Malik,0,2,0,0,0.00,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
345,Vaibhav Arora,b Umran Malik,0,1,0,0,0.00,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
346,,run out (J Suchith/Pooran),0,1,0,0,0.00,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
347,Abhishek Sharma,c Shahrukh Khan b Rahul Chahar,31,25,3,1,124.00,Inn2,Sunrisers Hyderabad,Punjab Kings,won,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
348,Kane Williamson (c),c Dhawan b Rabada,3,9,0,0,33.33,Inn2,Sunrisers Hyderabad,Punjab Kings,won,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
349,Rahul Tripathi,c Shahrukh Khan b Rahul Chahar,34,22,4,1,154.55,Inn2,Sunrisers Hyderabad,Punjab Kings,won,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
350,Aiden Markram,not out,41,27,4,1,151.85,Inn2,Sunrisers Hyderabad,Punjab Kings,won,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
351,Nicholas Pooran (wk),not out,35,30,1,1,116.67,Inn2,Sunrisers Hyderabad,Punjab Kings,won,46021,15:30:00,17,2022,4,"Dr DY Patil Sports Academy, Mumbai"
352,Jos Buttler,c Chakaravarthy b Cummins,103,61,9,5,168.85,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
353,Padikkal,b Narine,24,18,3,1,133.33,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
354,Samson (c & wk),c Shivam Mavi b Russell,38,19,3,2,200.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
355,Hetmyer,not out,26,13,2,2,200.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
356,Riyan Parag,c Shivam Mavi b Narine,5,3,1,0,166.67,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
357,Karun Nair,c Cummins b Shivam Mavi,3,5,0,0,60.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
358,Ashwin,not out,2,2,0,0,100.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
359,Aaron Finch,c Karun Nair b Prasidh,58,28,9,2,207.14,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
360,Sunil Narine,run out (Hetmyer),0,0,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
361,Shreyas Iyer (c),lbw b Chahal,85,51,7,4,166.67,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
362,Nitish Rana,c Jos Buttler b Chahal,18,11,1,1,163.64,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
363,Andre Russell,b Ashwin,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
364,Venkatesh Iyer,st Samson b Chahal,6,7,0,0,85.71,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
365,Sheldon Jackson (wk),c Prasidh b Obed McCoy,8,8,0,0,100.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
366,Shivam Mavi,c Riyan Parag b Chahal,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
367,Pat Cummins,c Samson b Chahal,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
368,Umesh Yadav,b Obed McCoy,21,9,1,2,233.33,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
369,,not out,1,1,0,0,100.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,46031,19:30:00,18,2022,4,"Brabourne Stadium, Mumbai"
370,Anuj Rawat,c Rahul b Chameera,4,5,1,0,80.00,Inn1,Royal Challengers Bangalore,Lucknow Super Giants,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
371,du Plessis (c),c Stoinis b Holder,96,64,11,2,150.00,Inn1,Royal Challengers Bangalore,Lucknow Super Giants,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
372,Kohli,c Deepak Hooda b Chameera,0,1,0,0,0.00,Inn1,Royal Challengers Bangalore,Lucknow Super Giants,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
373,Maxwell,c Holder b Krunal Pandya,23,11,3,1,209.09,Inn1,Royal Challengers Bangalore,Lucknow Super Giants,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
374,Prabhudessai,c Krunal Pandya b Holder,10,9,0,1,111.11,Inn1,Royal Challengers Bangalore,Lucknow Super Giants,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
375,Shahbaz Ahmed,run out (Rahul/Holder),26,22,1,0,118.18,Inn1,Royal Challengers Bangalore,Lucknow Super Giants,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
376,Karthik (wk),not out,13,8,0,1,162.50,Inn1,Royal Challengers Bangalore,Lucknow Super Giants,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
377,Harshal Patel,not out,0,1,0,0,0.00,Inn1,Royal Challengers Bangalore,Lucknow Super Giants,won,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
378,Quinton de Kock (wk),c Maxwell b Hazlewood,3,5,0,0,60.00,Inn2,Lucknow Super Giants,Royal Challengers Bangalore,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
379,KL Rahul (c),c Karthik b Harshal Patel,30,24,3,1,125.00,Inn2,Lucknow Super Giants,Royal Challengers Bangalore,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
380,Manish Pandey,c Harshal Patel b Hazlewood,6,8,1,0,75.00,Inn2,Lucknow Super Giants,Royal Challengers Bangalore,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
381,Krunal Pandya,c Shahbaz Ahmed b Maxwell,42,28,5,2,150.00,Inn2,Lucknow Super Giants,Royal Challengers Bangalore,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
382,Deepak Hooda,c Prabhudessai b Siraj,13,14,1,0,92.86,Inn2,Lucknow Super Giants,Royal Challengers Bangalore,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
383,Ayush Badoni,c Karthik b Hazlewood,13,13,2,0,100.00,Inn2,Lucknow Super Giants,Royal Challengers Bangalore,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
384,Marcus Stoinis,b Hazlewood,24,15,2,1,160.00,Inn2,Lucknow Super Giants,Royal Challengers Bangalore,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
385,Jason Holder,c Siraj b Harshal Patel,16,8,0,2,200.00,Inn2,Lucknow Super Giants,Royal Challengers Bangalore,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
386,Dushmantha Chameera,not out,1,3,0,0,33.33,Inn2,Lucknow Super Giants,Royal Challengers Bangalore,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
387,Ravi Bishnoi,not out,0,1,0,0,0.00,Inn2,Lucknow Super Giants,Royal Challengers Bangalore,lost,46036,19:30:00,19,2022,4,"Dr DY Patil Sports Academy, Mumbai"
388,Mayank Agarwal (c),b Mustafizur,24,15,4,0,160.00,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
389,Dhawan,c Pant b Lalit Yadav,9,10,1,0,90.00,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
390,Bairstow,c Mustafizur b Khaleel Ahmed,9,8,2,0,112.50,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
391,Livingstone,st Pant b Axar,2,3,0,0,66.67,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
392,Jitesh Sharma (wk),lbw b Axar,32,23,5,0,139.13,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
393,Shahrukh Khan,c Pant b Khaleel Ahmed,12,20,0,0,60.00,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
394,Rabada,b Kuldeep Yadav,2,6,0,0,33.33,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
395,Nathan Ellis,b Kuldeep Yadav,0,2,0,0,0.00,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
396,Rahul Chahar,c Rovman Powell b Lalit Yadav,12,12,1,1,100.00,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
397,Arshdeep Singh,run out (Pant),9,17,2,0,52.94,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
398,,not out,2,4,0,0,50.00,Inn1,Punjab Kings,Delhi Capitals,lost,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
399,Prithvi Shaw,c Nathan Ellis b Rahul Chahar,41,20,7,1,205.00,Inn2,Delhi Capitals,Punjab Kings,won,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
400,David Warner,not out,60,30,10,1,200.00,Inn2,Delhi Capitals,Punjab Kings,won,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
401,Sarfaraz Khan,not out,12,13,1,0,92.31,Inn2,Delhi Capitals,Punjab Kings,won,46041,19:30:00,20,2022,4,"Brabourne Stadium, Mumbai"
402,Rohit (c),c Santner b Mukesh Choudhary,0,2,0,0,0.00,Inn1,Mumbai Indians,Chennai Super Kings,lost,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
403,Ishan Kishan (wk),b Mukesh Choudhary,0,1,0,0,0.00,Inn1,Mumbai Indians,Chennai Super Kings,lost,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
404,Dewald Brevis,c Dhoni b Mukesh Choudhary,4,7,0,0,57.14,Inn1,Mumbai Indians,Chennai Super Kings,lost,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
405,Suryakumar Yadav,c Mukesh Choudhary b Santner,32,21,3,1,152.38,Inn1,Mumbai Indians,Chennai Super Kings,lost,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
406,Tilak Varma,not out,51,43,3,2,118.60,Inn1,Mumbai Indians,Chennai Super Kings,lost,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
407,Hrithik Shokeen,c Uthappa b DJ Bravo,25,25,3,0,100.00,Inn1,Mumbai Indians,Chennai Super Kings,lost,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
408,Pollard,c Shivam Dube b M Theekshana,14,9,1,1,155.56,Inn1,Mumbai Indians,Chennai Super Kings,lost,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
409,Daniel Sams,lbw b DJ Bravo,5,3,1,0,166.67,Inn1,Mumbai Indians,Chennai Super Kings,lost,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
410,Unadkat,not out,19,9,1,1,211.11,Inn1,Mumbai Indians,Chennai Super Kings,lost,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
411,Ruturaj Gaikwad,c Tilak Varma b Daniel Sams,0,1,0,0,0.00,Inn2,Chennai Super Kings,Mumbai Indians,won,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
412,Robin Uthappa,c Dewald Brevis b Unadkat,30,25,2,2,120.00,Inn2,Chennai Super Kings,Mumbai Indians,won,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
413,Mitchell Santner,c Unadkat b Daniel Sams,11,9,2,0,122.22,Inn2,Chennai Super Kings,Mumbai Indians,won,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
414,Ambati Rayudu,c Pollard b Daniel Sams,40,35,2,3,114.29,Inn2,Chennai Super Kings,Mumbai Indians,won,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
415,Shivam Dube,c Ishan Kishan b Daniel Sams,13,14,0,1,92.86,Inn2,Chennai Super Kings,Mumbai Indians,won,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
416,Ravindra Jadeja (c),c Tilak Varma b Riley Meredith,3,8,0,0,37.50,Inn2,Chennai Super Kings,Mumbai Indians,won,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
417,MS Dhoni (wk),not out,28,13,3,1,215.38,Inn2,Chennai Super Kings,Mumbai Indians,won,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
418,Dwaine Pretorius,lbw b Unadkat,22,14,2,1,157.14,Inn2,Chennai Super Kings,Mumbai Indians,won,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
419,Dwayne Bravo,not out,1,1,0,0,100.00,Inn2,Chennai Super Kings,Mumbai Indians,won,46046,19:30:00,21,2022,4,"Dr DY Patil Sports Academy, Mumbai"
420,Jos Buttler,c Warner b Mustafizur,116,65,9,9,178.46,Inn1,Rajasthan Royals,Delhi Capitals,won,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
421,Padikkal,lbw b Khaleel Ahmed,54,35,7,2,154.29,Inn1,Rajasthan Royals,Delhi Capitals,won,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
422,Samson (c & wk),not out,46,19,5,3,242.11,Inn1,Rajasthan Royals,Delhi Capitals,won,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
423,Hetmyer,not out,1,1,0,0,100.00,Inn1,Rajasthan Royals,Delhi Capitals,won,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
424,Prithvi Shaw,c Boult b Ashwin,37,27,5,1,137.04,Inn2,Delhi Capitals,Rajasthan Royals,lost,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
425,David Warner,c Samson b Prasidh,28,14,5,1,200.00,Inn2,Delhi Capitals,Rajasthan Royals,lost,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
426,Sarfaraz Khan,c Prasidh b Ashwin,1,3,0,0,33.33,Inn2,Delhi Capitals,Rajasthan Royals,lost,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
427,Rishabh Pant (c & wk),c Padikkal b Prasidh,44,24,4,2,183.33,Inn2,Delhi Capitals,Rajasthan Royals,lost,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
428,Lalit Yadav,c Samson b Prasidh,37,24,3,2,154.17,Inn2,Delhi Capitals,Rajasthan Royals,lost,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
429,Axar Patel,b Chahal,1,4,0,0,25.00,Inn2,Delhi Capitals,Rajasthan Royals,lost,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
430,Shardul Thakur,run out (Riyan Parag/Samson),10,7,0,1,142.86,Inn2,Delhi Capitals,Rajasthan Royals,lost,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
431,Rovman Powell,c Samson b Obed McCoy,36,15,0,5,240.00,Inn2,Delhi Capitals,Rajasthan Royals,lost,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
432,Kuldeep Yadav,not out,0,3,0,0,0.00,Inn2,Delhi Capitals,Rajasthan Royals,lost,46051,19:30:00,22,2022,4,"Wankhede Stadium, Mumbai"
433,W Saha (wk),c Venkatesh Iyer b Umesh,25,25,2,1,100.00,Inn1,Gujarat Titans,Kolkata Knight Riders,won,46056,15:30:00,23,2022,4,"Dr DY Patil Sports Academy, Mumbai"
