,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
29,Mitchell Marsh,run out (T Perera),7,3,0,1,233.33,Inn2,Pune Warriors,Sunrisers Hyderabad,lost,11868,20:00:00,5,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
30,Bhuvneshwar Kumar,b D Steyn,3,3,0,0,100.00,Inn2,Pune Warriors,Sunrisers Hyderabad,lost,11868,20:00:00,5,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
31,Rahul Sharma,b D Steyn,0,1,0,0,0.00,Inn2,Pune Warriors,Sunrisers Hyderabad,lost,11868,20:00:00,5,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
32,,c Cameron White b D Steyn,0,2,0,0,0.00,Inn2,Pune Warriors,Sunrisers Hyderabad,lost,11868,20:00:00,5,2013,4,"Rajiv Gandhi International Stadium, Hyderabad"
33,Kusal Perera,c I Pathan b U Yadav,14,12,3,0,116.67,Inn1,Rajasthan Royals,Delhi Daredevils,won,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
34,Ajinkya Rahane,c & b S Nadeem,28,24,3,0,116.67,Inn1,Rajasthan Royals,Delhi Daredevils,won,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
35,Rahul Dravid,c M Jayawardene b U Yadav,65,51,6,2,127.45,Inn1,Rajasthan Royals,Delhi Daredevils,won,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
36,Stuart Binny,b U Yadav,40,20,2,3,200.00,Inn1,Rajasthan Royals,Delhi Daredevils,won,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
37,Brad Hodge,c D Warner b U Yadav,5,7,0,0,71.43,Inn1,Rajasthan Royals,Delhi Daredevils,won,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
38,Kevon Cooper,c U Yadav b A Nehra,2,2,0,0,100.00,Inn1,Rajasthan Royals,Delhi Daredevils,won,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
39,Ashok Menaria,b A Nehra,1,2,0,0,50.00,Inn1,Rajasthan Royals,Delhi Daredevils,won,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
40,S Sreesanth,not out,0,0,0,0,0.00,Inn1,Rajasthan Royals,Delhi Daredevils,won,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
41,Rahul Shukla,not out,1,2,0,0,50.00,Inn1,Rajasthan Royals,Delhi Daredevils,won,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
42,David Warner,run out (B Hodge),77,56,9,1,137.50,Inn2,Delhi Daredevils,Rajasthan Royals,lost,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
43,Unmukt Chand,b S Sreesanth,23,19,2,1,121.05,Inn2,Delhi Daredevils,Rajasthan Royals,lost,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
44,Mahela Jayawardene,c A Rahane b Rahul Shukla,19,16,1,0,118.75,Inn2,Delhi Daredevils,Rajasthan Royals,lost,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
45,Manprit Juneja,c B Hodge b K Cooper,20,18,1,1,111.11,Inn2,Delhi Daredevils,Rajasthan Royals,lost,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
46,Andre Russell,b K Cooper,7,6,0,0,116.67,Inn2,Delhi Daredevils,Rajasthan Royals,lost,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
47,Johan Botha,lbw b K Cooper,2,3,0,0,66.67,Inn2,Delhi Daredevils,Rajasthan Royals,lost,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
48,Irfan Pathan,not out,1,1,0,0,100.00,Inn2,Delhi Daredevils,Rajasthan Royals,lost,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
49,Naman Ojha,not out,0,1,0,0,0.00,Inn2,Delhi Daredevils,Rajasthan Royals,lost,11869,16:00:00,6,2013,4,"Arun Jaitley Stadium, Delhi"
50,Robin Uthappa,b P Chawla,19,23,2,0,82.61,Inn1,Pune Warriors,Kings XI Punjab,lost,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
51,Manish Pandey,b P Kumar,0,4,0,0,0.00,Inn1,Pune Warriors,Kings XI Punjab,lost,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
52,Tirumalsetti Suman,c P Kumar b A Mahmood,6,14,1,0,42.86,Inn1,Pune Warriors,Kings XI Punjab,lost,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
53,Marlon Samuels,run out (P Chawla/A Gilchrist),3,9,0,0,33.33,Inn1,Pune Warriors,Kings XI Punjab,lost,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
54,Ross Taylor,c Gurkeerat Singh b P Kumar,15,19,1,0,78.95,Inn1,Pune Warriors,Kings XI Punjab,lost,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
55,Angelo Mathews,c A Gilchrist b Awana,4,4,1,0,100.00,Inn1,Pune Warriors,Kings XI Punjab,lost,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
56,Abhishek Nayar,not out,25,26,3,0,96.15,Inn1,Pune Warriors,Kings XI Punjab,lost,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
57,Mitchell Marsh,b R Harris,15,8,1,1,187.50,Inn1,Pune Warriors,Kings XI Punjab,lost,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
58,Bhuvneshwar Kumar,b A Mahmood,8,12,1,0,66.67,Inn1,Pune Warriors,Kings XI Punjab,lost,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
59,Rahul Sharma,run out (P Chawla),1,1,0,0,100.00,Inn1,Pune Warriors,Kings XI Punjab,lost,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
60,Adam Gilchrist,c Marlon Samuels b A Mathews,15,10,2,1,150.00,Inn2,Kings XI Punjab,Pune Warriors,won,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
61,Mandeep Singh,b R Sharma,31,26,4,0,119.23,Inn2,Kings XI Punjab,Pune Warriors,won,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
62,Manan Vohra,not out,43,28,7,0,153.57,Inn2,Kings XI Punjab,Pune Warriors,won,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
63,David Hussey,not out,8,11,1,0,72.73,Inn2,Kings XI Punjab,Pune Warriors,won,11871,16:00:00,7,2013,4,"Maharashtra Cricket Association Stadium, Pune"
64,Shane Watson,c E Morgan b B Lee,5,10,1,0,50.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
65,Ajinkya Rahane,c M Bisla b S Narine,36,34,3,1,105.88,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
66,Rahul Dravid,b R Bhatia,17,20,2,0,85.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
67,Stuart Binny,lbw b L Shukla,14,11,3,0,127.27,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
68,Brad Hodge,not out,46,31,7,0,148.39,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
69,Kevon Cooper,st M Bisla b S Narine,0,2,0,0,0.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
70,Dishant Yagnik,run out (Shami/M Bisla),16,11,1,1,145.45,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
71,S Sreesanth,not out,1,2,0,0,50.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
72,Manvinder Bisla,b Rahul Shukla,1,4,0,0,25.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
73,Gautam Gambhir,c D Yagnik b S Trivedi,22,22,1,1,100.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
74,Jacques Kallis,c D Yagnik b Rahul Shukla,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
75,Manoj Tiwary,lbw b S Trivedi,14,13,1,0,107.69,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
76,Eoin Morgan,b K Cooper,51,38,3,3,134.21,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
77,Yusuf Pathan,c D Yagnik b K Cooper,0,2,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
78,Laxmi Shukla,c Rahul Shukla b S Trivedi,2,9,0,0,22.22,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
79,Rajat Bhatia,c S Binny b Shaun Tait,12,7,2,0,171.43,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
80,Brett Lee,c Rahul Shukla b S Sreesanth,5,6,1,0,83.33,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
81,Mohammed Shami,c A Rahane b K Cooper,5,10,0,0,50.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
82,,not out,2,2,0,0,100.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11873,20:00:00,8,2013,4,"Sawai Mansingh Stadium, Jaipur"
83,Akshath Reddy,c V Kumar b RP Singh,12,11,2,0,109.09,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
84,Parthiv Patel,b M Muralitharan,20,19,2,0,105.26,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
85,Kumar Sangakkara,c V Kohli b M Kartik,23,24,2,0,95.83,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
86,Cameron White,c de Villiers b V Kumar,52,34,3,3,152.94,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
87,Thisara Perera,b RP Singh,40,24,1,4,166.67,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
88,Ashish Reddy,b RP Singh,3,4,0,0,75.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
89,Hanuma Vihari,not out,4,3,0,0,133.33,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
90,Biplab Samantray,not out,2,2,0,0,100.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
91,Mayank Agarwal,c K Sangakkara b T Perera,29,20,3,2,145.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
92,Chris Gayle,c P Patel b I Sharma,13,15,2,0,86.67,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
93,Virat Kohli,not out,93,47,11,4,197.87,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
94,AB de Villiers,c H Vihari b Cameron White,15,15,0,1,100.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
95,Moises Henriques,not out,7,9,1,0,77.78,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,11916,16:00:00,9,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
96,Mandeep Singh,c DJ Bravo b D Nannes,9,10,1,0,90.00,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
97,Adam Gilchrist,c M Hussey b D Nannes,9,6,2,0,150.00,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
98,Manan Vohra,c M Hussey b R Jadeja,16,11,3,0,145.45,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
99,David Hussey,c DJ Bravo b R Ashwin,41,36,4,1,113.89,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
100,Gurkeerat Singh Mann,c D Nannes b DJ Bravo,31,26,3,0,119.23,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
101,Azhar Mahmood,c R Ashwin b C Morris,8,7,0,0,114.29,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
102,Rajagopal Sathish,c C Morris b DJ Bravo,8,6,1,0,133.33,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
103,Piyush Chawla,c M Vijay b DJ Bravo,4,5,1,0,80.00,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
104,Ryan Harris,c DJ Bravo b C Morris,0,2,0,0,0.00,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
105,Praveen Kumar,run out (M Dhoni),3,5,0,0,60.00,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
106,,not out,1,5,0,0,20.00,Inn1,Kings XI Punjab,Chennai Super Kings,lost,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
107,Murali Vijay,not out,50,50,3,1,100.00,Inn2,Chennai Super Kings,Kings XI Punjab,won,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
108,Michael Hussey,not out,86,54,11,2,159.26,Inn2,Chennai Super Kings,Kings XI Punjab,won,11875,20:00:00,10,2013,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
109,Manvinder Bisla,c L Rahul b M Henriques,1,5,0,0,20.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
110,Gautam Gambhir,c & b V Kumar,59,46,7,1,128.26,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
111,Jacques Kallis,c M Henriques b V Kumar,16,19,2,0,84.21,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
112,Yusuf Pathan,c V Kumar b M Henriques,27,17,3,1,158.82,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
113,Manoj Tiwary,c de Villiers b RP Singh,23,16,2,0,143.75,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
114,Eoin Morgan,c (sub)D Christian b RP Singh,2,5,0,0,40.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
115,Rajat Bhatia,b RP Singh,13,7,2,0,185.71,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
116,Ryan McLaren,run out (RP Singh),2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
117,Pradeep Sangwan,not out,4,2,1,0,200.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
118,Sunil Narine,not out,1,1,0,0,100.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
119,Chris Gayle,not out,85,50,4,9,170.00,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
120,Mayank Agarwal,c M Bisla b R McLaren,6,8,1,0,75.00,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
121,Virat Kohli,c E Morgan b L Balaji,35,27,4,2,129.63,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
122,AB de Villiers,not out,22,22,2,1,100.00,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,11876,16:00:00,11,2013,4,"M.Chinnaswamy Stadium, Bengaluru"
123,David Warner,c A Rajan b D Steyn,0,4,0,0,0.00,Inn1,Delhi Daredevils,Sunrisers Hyderabad,lost,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
124,Virender Sehwag,c Cameron White b I Sharma,12,10,2,0,120.00,Inn1,Delhi Daredevils,Sunrisers Hyderabad,lost,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
125,Mahela Jayawardene,c D Steyn b I Sharma,12,14,1,1,85.71,Inn1,Delhi Daredevils,Sunrisers Hyderabad,lost,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
126,Manprit Juneja,c Cameron White b A Mishra,15,22,0,0,68.18,Inn1,Delhi Daredevils,Sunrisers Hyderabad,lost,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
127,Johan Botha,c Akshath Reddy b A Rajan,9,14,1,0,64.29,Inn1,Delhi Daredevils,Sunrisers Hyderabad,lost,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
128,Irfan Pathan,c H Vihari b T Perera,23,30,1,0,76.67,Inn1,Delhi Daredevils,Sunrisers Hyderabad,lost,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
129,Kedar Jadhav,not out,30,20,1,2,150.00,Inn1,Delhi Daredevils,Sunrisers Hyderabad,lost,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
130,Morne Morkel,c Ashish Reddy b T Perera,0,1,0,0,0.00,Inn1,Delhi Daredevils,Sunrisers Hyderabad,lost,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
131,Shahbaz Nadeem,b D Steyn,0,1,0,0,0.00,Inn1,Delhi Daredevils,Sunrisers Hyderabad,lost,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
132,Umesh Yadav,not out,6,5,1,0,120.00,Inn1,Delhi Daredevils,Sunrisers Hyderabad,lost,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
133,Akshath Reddy,run out (S Nadeem),1,8,0,0,12.50,Inn2,Sunrisers Hyderabad,Delhi Daredevils,won,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
134,Parthiv Patel,c & b S Nadeem,19,19,4,0,100.00,Inn2,Sunrisers Hyderabad,Delhi Daredevils,won,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
135,Kumar Sangakkara,c V Sehwag b J Botha,28,28,4,0,100.00,Inn2,Sunrisers Hyderabad,Delhi Daredevils,won,11878,20:00:00,12,2013,4,"Arun Jaitley Stadium, Delhi"
