,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
16,Rashid Khan,10738,4,0,31,0,0,0,7.80,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn1,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
17,Abhishek Sharma,12086,2,0,16,1,0,0,8.00,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn1,lost,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
18,Dale Steyn,508,3.4,0,33,1,0,1,9.00,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
19,Umesh Yadav,1858,4,0,48,0,0,2,12.00,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
20,Navdeep Saini,9715,4,0,25,2,0,5,6.20,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
21,Washington Sundar,10945,1,0,7,0,0,0,7.00,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
22,Yuzvendra Chahal,7910,4,0,18,3,0,0,4.50,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
23,Shivam Dube,11195,3,0,15,2,0,0,5.00,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn2,won,30345,19:30:00,21,2020,9,"Dubai International Cricket Stadium, Dubai"
24,D Chahar,7836,4,0,31,1,0,0,7.80,Chennai Super Kings,Rajasthan Royals,Inn1,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
25,Sam Curran,10420,4,0,33,3,0,1,8.20,Chennai Super Kings,Rajasthan Royals,Inn1,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
26,Lungi Ngidi,9603,4,0,56,1,2,2,14.00,Chennai Super Kings,Rajasthan Royals,Inn1,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
27,Ravindra Jadeja,587,4,0,40,0,0,2,10.00,Chennai Super Kings,Rajasthan Royals,Inn1,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
28,Chawla,466,4,0,55,1,1,0,13.80,Chennai Super Kings,Rajasthan Royals,Inn1,lost,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
29,Jaydev Unadkat,6327,4,0,44,0,0,2,11.00,Rajasthan Royals,Chennai Super Kings,Inn2,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
30,Jofra Archer,11540,4,0,26,1,0,1,6.50,Rajasthan Royals,Chennai Super Kings,Inn2,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
31,Shreyas Gopal,9746,4,0,38,1,0,0,9.50,Rajasthan Royals,Chennai Super Kings,Inn2,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
32,Tom Curran,9522,4,0,54,1,1,0,13.50,Rajasthan Royals,Chennai Super Kings,Inn2,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
33,Rahul Tewatia,9693,4,0,37,3,0,0,9.20,Rajasthan Royals,Chennai Super Kings,Inn2,won,30350,19:30:00,22,2020,9,"Sharjah Cricket Stadium, Sharjah"
34,Warrier,8944,3,0,34,0,0,3,11.30,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
35,Shivam Mavi,12345,4,1,32,2,0,3,8.00,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
36,Cummins,8095,3,0,49,0,0,4,16.30,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
37,Narine,2276,4,0,22,1,0,0,5.50,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
38,Russell,7736,2,0,17,1,0,0,8.50,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
39,Kuldeep Yadav,8292,4,0,39,0,1,1,9.80,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
40,Trent Boult,8117,4,1,30,2,0,0,7.50,Mumbai Indians,Kolkata Knight Riders,Inn2,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
41,James Pattinson,2283,4,0,25,2,0,1,6.20,Mumbai Indians,Kolkata Knight Riders,Inn2,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
42,Jasprit Bumrah,9311,4,0,32,2,0,1,8.00,Mumbai Indians,Kolkata Knight Riders,Inn2,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
43,Rahul Chahar,12087,4,0,26,2,0,0,6.50,Mumbai Indians,Kolkata Knight Riders,Inn2,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
44,Kieron Pollard,657,3,0,21,1,0,1,7.00,Mumbai Indians,Kolkata Knight Riders,Inn2,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
45,Krunal Pandya,11311,1,0,10,0,0,0,10.00,Mumbai Indians,Kolkata Knight Riders,Inn2,won,30354,19:30:00,23,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
46,Umesh,1858,3,0,35,0,1,1,11.70,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
47,Steyn,508,4,0,57,0,0,1,14.20,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
48,Navdeep Saini,9715,4,0,37,0,0,2,9.20,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
49,Chahal,7910,4,0,25,1,0,0,6.20,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
50,Washington Sundar,10945,2,0,13,0,0,0,6.50,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
51,Shivam Dube,11195,3,0,33,2,0,0,11.00,Royal Challengers Bangalore,Kings XI Punjab,Inn1,lost,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
52,Sheldon Cottrell,9395,3,0,17,2,0,2,5.70,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
53,Mohammed Shami,7909,3,0,14,1,0,0,4.70,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
54,Ravi Bishnoi,14659,4,0,32,3,0,3,8.00,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
55,Murugan Ashwin,8796,3,0,21,3,0,1,7.00,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
56,James Neesham,8983,2,0,13,0,0,1,6.50,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
57,Glenn Maxwell,7662,2,0,10,1,0,0,5.00,Kings XI Punjab,Royal Challengers Bangalore,Inn2,won,30355,19:30:00,24,2020,9,"Dubai International Cricket Stadium, Dubai"
58,D Chahar,7836,4,0,38,0,0,1,9.50,Chennai Super Kings,Delhi Capitals,Inn1,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
59,Sam Curran,10420,4,0,27,1,0,1,6.80,Chennai Super Kings,Delhi Capitals,Inn1,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
60,Hazlewood,6258,4,0,28,0,0,1,7.00,Chennai Super Kings,Delhi Capitals,Inn1,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
61,Chawla,466,4,0,33,2,0,0,8.20,Chennai Super Kings,Delhi Capitals,Inn1,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
62,Ravindra Jadeja,587,4,0,44,0,0,0,11.00,Chennai Super Kings,Delhi Capitals,Inn1,lost,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
63,Kagiso Rabada,9585,4,0,26,3,0,0,6.50,Delhi Capitals,Chennai Super Kings,Inn2,won,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
64,Axar Patel,8808,4,0,18,1,0,0,4.50,Delhi Capitals,Chennai Super Kings,Inn2,won,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
65,Anrich Nortje,11427,4,0,21,2,0,3,5.20,Delhi Capitals,Chennai Super Kings,Inn2,won,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
66,Avesh Khan,9781,4,0,42,0,0,1,10.50,Delhi Capitals,Chennai Super Kings,Inn2,won,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
67,Amit Mishra,1454,4,0,23,0,0,0,5.80,Delhi Capitals,Chennai Super Kings,Inn2,won,30360,19:30:00,25,2020,9,"Dubai International Cricket Stadium, Dubai"
68,Narine,2276,4,0,31,0,0,0,7.80,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
69,Cummins,8095,4,0,19,1,0,0,4.80,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
70,Shivam Mavi,12345,2,0,15,0,0,1,7.50,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
71,Kuldeep Yadav,8292,2,0,15,0,0,0,7.50,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
72,Chakravarthy,12926,4,0,25,1,0,0,6.20,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
73,K Nagarkoti,12092,2,0,17,0,0,1,8.50,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
74,Russell,7736,2,0,16,1,0,1,8.00,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
75,Bhuvneshwar Kumar,1726,3,0,29,0,1,0,9.70,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
76,K Khaleel Ahmed,10952,3,0,28,1,0,0,9.30,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
77,T Natarajan,10225,3,0,27,1,0,1,9.00,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
78,Rashid Khan,10738,4,0,25,1,0,0,6.20,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
79,Mohammad Nabi,3007,4,0,23,0,0,3,5.80,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
80,Abhishek Sharma,12086,1,0,11,0,0,0,11.00,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,30365,19:30:00,26,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
81,Unadkat,6327,3,0,30,0,0,4,10.00,Rajasthan Royals,Kings XI Punjab,Inn1,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
82,Rajpoot,8924,4,0,39,1,1,1,9.80,Rajasthan Royals,Kings XI Punjab,Inn1,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
83,Jofra Archer,11540,4,0,46,0,0,1,11.50,Rajasthan Royals,Kings XI Punjab,Inn1,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
84,Shreyas Gopal,9746,4,0,44,0,0,1,11.00,Rajasthan Royals,Kings XI Punjab,Inn1,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
85,Rahul Tewatia,9693,1,0,19,0,0,0,19.00,Rajasthan Royals,Kings XI Punjab,Inn1,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
86,Tom Curran,9522,4,0,44,1,0,1,11.00,Rajasthan Royals,Kings XI Punjab,Inn1,won,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
87,Sheldon Cottrell,9395,3,0,52,1,0,3,17.30,Kings XI Punjab,Rajasthan Royals,Inn2,lost,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
88,Mohammed Shami,7909,4,0,53,3,0,1,13.20,Kings XI Punjab,Rajasthan Royals,Inn2,lost,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
89,Ravi Bishnoi,14659,4,0,34,0,0,2,8.50,Kings XI Punjab,Rajasthan Royals,Inn2,lost,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
90,James Neesham,8983,4,0,40,1,0,0,10.00,Kings XI Punjab,Rajasthan Royals,Inn2,lost,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
91,Murugan Ashwin,8796,1.3,0,16,1,0,0,10.70,Kings XI Punjab,Rajasthan Royals,Inn2,lost,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
92,Glenn Maxwell,7662,3,0,29,0,0,0,9.70,Kings XI Punjab,Rajasthan Royals,Inn2,lost,30369,19:30:00,27,2020,9,"Sharjah Cricket Stadium, Sharjah"
93,Boult,8117,4,0,34,2,0,0,8.50,Mumbai Indians,Royal Challengers Bangalore,Inn1,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
94,James Pattinson,2283,4,0,51,0,0,0,12.80,Mumbai Indians,Royal Challengers Bangalore,Inn1,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
95,Rahul Chahar,12087,4,0,31,1,0,1,7.80,Mumbai Indians,Royal Challengers Bangalore,Inn1,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
96,Bumrah,9311,4,0,42,0,0,1,10.50,Mumbai Indians,Royal Challengers Bangalore,Inn1,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
97,Krunal Pandya,11311,3,0,23,0,0,1,7.70,Mumbai Indians,Royal Challengers Bangalore,Inn1,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
98,Pollard,657,1,0,13,0,0,0,13.00,Mumbai Indians,Royal Challengers Bangalore,Inn1,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
99,Isuru Udana,1920,4,0,45,2,0,3,11.20,Royal Challengers Bangalore,Mumbai Indians,Inn2,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
100,Washington Sundar,10945,4,0,12,1,0,0,3.00,Royal Challengers Bangalore,Mumbai Indians,Inn2,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
101,Navdeep Saini,9715,4,0,43,0,0,2,10.80,Royal Challengers Bangalore,Mumbai Indians,Inn2,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
102,Yuzvendra Chahal,7910,4,0,48,1,0,0,12.00,Royal Challengers Bangalore,Mumbai Indians,Inn2,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
103,Adam Zampa,8642,4,0,53,1,0,0,13.20,Royal Challengers Bangalore,Mumbai Indians,Inn2,lost,30370,19:30:00,28,2020,9,"Dubai International Cricket Stadium, Dubai"
104,Ishant,702,3,0,26,0,0,2,8.70,Delhi Capitals,Sunrisers Hyderabad,Inn1,lost,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
105,Rabada,9585,4,0,21,2,0,0,5.20,Delhi Capitals,Sunrisers Hyderabad,Inn1,lost,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
106,Nortje,11427,4,0,40,0,0,0,10.00,Delhi Capitals,Sunrisers Hyderabad,Inn1,lost,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
107,Stoinis,8989,3,0,22,0,0,0,7.30,Delhi Capitals,Sunrisers Hyderabad,Inn1,lost,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
108,A Mishra,1454,4,0,35,2,0,0,8.80,Delhi Capitals,Sunrisers Hyderabad,Inn1,lost,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
109,Axar,8808,2,0,14,0,0,1,7.00,Delhi Capitals,Sunrisers Hyderabad,Inn1,lost,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
110,Bhuvneshwar Kumar,1726,4,0,25,2,0,1,6.20,Sunrisers Hyderabad,Delhi Capitals,Inn2,won,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
111,K Khaleel Ahmed,10952,4,0,43,1,0,1,10.80,Sunrisers Hyderabad,Delhi Capitals,Inn2,won,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
112,T Natarajan,10225,4,0,25,1,0,1,6.20,Sunrisers Hyderabad,Delhi Capitals,Inn2,won,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
113,Abhishek Sharma,12086,4,0,34,0,0,2,8.50,Sunrisers Hyderabad,Delhi Capitals,Inn2,won,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
114,Rashid Khan,10738,4,0,14,3,0,0,3.50,Sunrisers Hyderabad,Delhi Capitals,Inn2,won,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi"
115,Jofra Archer,11540,4,0,18,2,0,0,4.50,Rajasthan Royals,Kolkata Knight Riders,Inn1,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
116,Rajpoot,8924,4,0,39,1,0,4,9.80,Rajasthan Royals,Kolkata Knight Riders,Inn1,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
117,Unadkat,6327,2,0,14,1,0,0,7.00,Rajasthan Royals,Kolkata Knight Riders,Inn1,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
118,Tom Curran,9522,4,0,37,1,0,4,9.20,Rajasthan Royals,Kolkata Knight Riders,Inn1,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
119,Shreyas Gopal,9746,4,0,43,0,0,0,10.80,Rajasthan Royals,Kolkata Knight Riders,Inn1,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
120,Riyan Parag,12305,1,0,14,0,0,0,14.00,Rajasthan Royals,Kolkata Knight Riders,Inn1,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
121,Rahul Tewatia,9693,1,0,6,1,0,0,6.00,Rajasthan Royals,Kolkata Knight Riders,Inn1,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
122,Sunil Narine,2276,4,0,40,1,0,1,10.00,Kolkata Knight Riders,Rajasthan Royals,Inn2,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
123,Pat Cummins,8095,3,0,13,1,0,0,4.30,Kolkata Knight Riders,Rajasthan Royals,Inn2,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
124,Shivam Mavi,12345,4,0,20,2,0,0,5.00,Kolkata Knight Riders,Rajasthan Royals,Inn2,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
125,Kamlesh Nagarkoti,12092,2,0,13,2,0,0,6.50,Kolkata Knight Riders,Rajasthan Royals,Inn2,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
126,Varun Chakravarthy,12926,4,0,25,2,0,0,6.20,Kolkata Knight Riders,Rajasthan Royals,Inn2,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
127,Kuldeep Yadav,8292,3,0,20,1,0,0,6.70,Kolkata Knight Riders,Rajasthan Royals,Inn2,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai"
128,Cottrell,9395,4,1,20,1,0,1,5.00,Kings XI Punjab,Mumbai Indians,Inn1,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
129,Shami,7909,4,0,36,1,0,2,9.00,Kings XI Punjab,Mumbai Indians,Inn1,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
130,Ravi Bishnoi,14659,4,0,37,0,0,1,9.20,Kings XI Punjab,Mumbai Indians,Inn1,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
131,K Gowtham,8925,4,0,45,1,0,0,11.20,Kings XI Punjab,Mumbai Indians,Inn1,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
132,Neesham,8983,4,0,52,0,0,1,13.00,Kings XI Punjab,Mumbai Indians,Inn1,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
133,Trent Boult,8117,4,0,42,1,0,0,10.50,Mumbai Indians,Kings XI Punjab,Inn2,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
134,James Pattinson,2283,4,0,28,2,0,1,7.00,Mumbai Indians,Kings XI Punjab,Inn2,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
135,Krunal Pandya,11311,4,0,27,1,0,3,6.80,Mumbai Indians,Kings XI Punjab,Inn2,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
136,Jasprit Bumrah,9311,4,0,18,2,0,0,4.50,Mumbai Indians,Kings XI Punjab,Inn2,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
137,Rahul Chahar,12087,4,0,26,2,0,1,6.50,Mumbai Indians,Kings XI Punjab,Inn2,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
138,D Chahar,7836,4,0,31,2,0,2,7.80,Chennai Super Kings,Sunrisers Hyderabad,Inn1,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
139,Sam Curran,10420,3,0,37,0,1,1,12.30,Chennai Super Kings,Sunrisers Hyderabad,Inn1,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
140,SN Thakur,8683,4,0,32,1,1,1,8.00,Chennai Super Kings,Sunrisers Hyderabad,Inn1,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
141,DJ Bravo,242,4,0,28,0,0,2,7.00,Chennai Super Kings,Sunrisers Hyderabad,Inn1,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
142,Chawla,466,3,0,20,1,0,0,6.70,Chennai Super Kings,Sunrisers Hyderabad,Inn1,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
