,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
13,Glenn Maxwell,not out,3,7,0,0,42.86,Inn2,Delhi Daredevils,Kolkata Knight Riders,won,11182,20:00:00,5,2012,4,"Eden Gardens, Kolkata"
14,Manish Pandey,b L Malinga,0,5,0,0,0.00,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
15,Sourav Ganguly,st D Karthik b H Singh,3,6,0,0,50.00,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
16,Wayne Parnell,b M Patel,11,14,2,0,78.57,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
17,Robin Uthappa,c & b K Pollard,36,33,3,0,109.09,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
18,Callum Ferguson,run out (R Sharma),12,13,1,0,92.31,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
19,Steven Smith,c K Pollard b M Patel,39,32,4,0,121.88,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
20,Marlon Samuels,b L Malinga,4,4,0,0,100.00,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
21,Bhuvneshwar Kumar,b P Ojha,2,4,0,0,50.00,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
22,Murali Kartik,not out,14,9,1,1,155.56,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
23,Rahul Sharma,run out (K Pollard/D Karthik),0,0,0,0,0.00,Inn1,Pune Warriors,Mumbai Indians,won,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
24,Richard Levi,st R Uthappa b M Kartik,0,2,0,0,0.00,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
25,Ambati Rayudu,c M Kartik b A Dinda,1,2,0,0,50.00,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
26,Rohit Sharma,c R Uthappa b A Dinda,1,6,0,0,16.67,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
27,James Franklin,c C Ferguson b A Dinda,32,42,1,1,76.19,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
28,Dinesh Karthik,st R Uthappa b M Kartik,32,32,4,1,100.00,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
29,Suryakumar Yadav,b Marlon Samuels,0,4,0,0,0.00,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
30,Kieron Pollard,b R Sharma,8,11,0,0,72.73,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
31,Harbhajan Singh,lbw b A Dinda,16,15,2,0,106.67,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
32,Lasith Malinga,c R Uthappa b W Parnell,5,3,1,0,166.67,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
33,Pragyan Ojha,not out,0,1,0,0,0.00,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
34,,not out,1,2,0,0,50.00,Inn2,Mumbai Indians,Pune Warriors,lost,11183,16:00:00,6,2012,4,"Wankhede Stadium, Mumbai"
35,Andrew McDonald,c D Bracewell b M Morkel,30,19,4,2,157.89,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
36,Cheteshwar Pujara,c Irfan Pathan b M Morkel,11,12,1,0,91.67,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
37,Virat Kohli,c Y Nagar b D Bracewell,8,8,1,0,100.00,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
38,AB de Villiers,not out,64,42,6,2,152.38,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
39,Saurabh Tiwary,lbw b G Maxwell,1,3,0,0,33.33,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
40,Mayank Agarwal,c Y Nagar b S Nadeem,16,15,1,1,106.67,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
41,Daniel Vettori,run out (D Bracewell/G Maxwell),3,4,0,0,75.00,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
42,Vinay Kumar,c M Morkel b D Bracewell,18,16,1,0,112.50,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
43,Harshal Patel,b D Bracewell,0,1,0,0,0.00,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
44,Aaron Finch,lbw b M Muralitharan,25,24,3,0,104.17,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
45,Virender Sehwag,c C Pujara b Z Khan,0,1,0,0,0.00,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
46,Naman Ojha,c V Kohli b M Muralitharan,33,26,4,1,126.92,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
47,Venugopal Rao,c M Agarwal b A McDonald,18,23,1,0,78.26,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
48,Glenn Maxwell,c Z Khan b M Muralitharan,3,4,0,0,75.00,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
49,Yogesh Nagar,c Harshal Patel b D Vettori,16,15,2,0,106.67,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
50,Irfan Pathan,run out (Harshal Patel/de Villiers),24,15,2,1,160.00,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
51,Doug Bracewell,not out,12,9,1,0,133.33,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
52,Morne Morkel,not out,2,3,0,0,66.67,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11185,16:00:00,7,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
53,Rahul Dravid,run out (I Abdulla/R Bhatia),26,24,2,2,108.33,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
54,Ajinkya Rahane,run out (G Gambhir),0,4,0,0,0.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
55,Shreevats Goswami,b R Bhatia,23,18,2,0,127.78,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
56,Ashok Menaria,b B Lee,40,30,4,1,133.33,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
57,Brad Hodge,c B McCullum b B Lee,44,29,3,2,151.72,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
58,Owais Shah,not out,23,11,2,1,209.09,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
59,Kevon Cooper,not out,5,5,0,0,100.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
60,Jacques Kallis,c R Dravid b A Singh,5,8,0,0,62.50,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
61,Brendon McCullum,lbw b A Chavan,2,4,0,0,50.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
62,Gautam Gambhir,c S Goswami b A Singh,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
63,Manoj Tiwary,b J Botha,59,49,7,0,120.41,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
64,Debabrata Das,b K Cooper,12,14,0,1,85.71,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
65,Yusuf Pathan,c B Hodge b S Trivedi,15,14,0,1,107.14,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
66,Rajat Bhatia,c & b S Trivedi,8,8,1,0,100.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
67,Laxmi Shukla,c Owais Shah b A Chavan,8,8,0,1,100.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
68,Brett Lee,b K Cooper,25,11,2,2,227.27,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
69,Sunil Narine,b K Cooper,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
70,,not out,1,2,0,0,50.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,11187,16:00:00,8,2012,4,"Sawai Mansingh Stadium, Jaipur"
71,Parthiv Patel,c R Sharma b M Patel,1,5,0,0,20.00,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
72,Shikhar Dhawan,c K Pollard b L Malinga,41,24,2,4,170.83,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
73,Bharath Chipli,c L Malinga b M Patel,1,6,0,0,16.67,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
74,Daniel Christian,c K Pollard b M Patel,39,36,1,2,108.33,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
75,Kumar Sangakkara,b M Patel,14,19,1,0,73.68,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
76,Cameron White,not out,30,22,1,2,136.36,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
77,Dwaraka Ravi Teja,b L Malinga,4,2,1,0,200.00,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
78,Amit Mishra,c M Patel b L Malinga,0,2,0,0,0.00,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
79,Dale Steyn,b K Pollard,2,2,0,0,100.00,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
80,Ankit Sharma,c A Rayudu b K Pollard,1,2,0,0,50.00,Inn1,Deccan Chargers,Mumbai Indians,lost,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
81,Tirumalsetti Suman,c & b D Steyn,5,9,1,0,55.56,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
82,Richard Levi,b D Steyn,3,9,0,0,33.33,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
83,Rohit Sharma,not out,73,50,4,5,146.00,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
84,Ambati Rayudu,c S Dhawan b A Mishra,19,24,1,0,79.17,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
85,Kieron Pollard,c S Dhawan b D Christian,24,18,0,3,133.33,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
86,Dinesh Karthik,b D Steyn,7,6,1,0,116.67,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
87,James Franklin,not out,7,4,1,0,175.00,Inn2,Mumbai Indians,Deccan Chargers,won,11189,20:00:00,9,2012,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
88,Jacques Kallis,c de Villiers b D Vettori,22,23,3,1,95.65,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
89,Gautam Gambhir,c Harshal Patel b Z Khan,64,39,9,1,164.10,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
90,Manvinder Bisla,st de Villiers b M Muralitharan,46,29,2,3,158.62,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
91,Yusuf Pathan,c C Gayle b V Kumar,1,3,0,0,33.33,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
92,Manoj Tiwary,c M Agarwal b Z Khan,2,5,0,0,40.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
93,Ryan ten Doeschate,c D Vettori b M Muralitharan,3,4,0,0,75.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
94,Shakib Al Hasan,c C Pujara b V Kumar,4,4,0,0,100.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
95,Laxmi Shukla,c Z Khan b Harshal Patel,5,8,0,0,62.50,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
96,Brett Lee,not out,8,4,0,1,200.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
97,Rajat Bhatia,not out,4,1,1,0,400.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,won,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
98,Cheteshwar Pujara,c Y Pathan b J Kallis,6,9,0,1,66.67,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
99,Chris Gayle,c L Shukla b J Kallis,2,8,0,0,25.00,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
100,Virat Kohli,c Manoj Tiwary b L Balaji,6,14,1,0,42.86,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
101,AB de Villiers,b L Balaji,10,10,1,0,100.00,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
102,Saurabh Tiwary,c L Shukla b R Doeschate,18,19,1,0,94.74,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
103,Mayank Agarwal,c G Gambhir b L Balaji,5,6,0,0,83.33,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
104,Daniel Vettori,b L Balaji,20,12,3,1,166.67,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
105,Vinay Kumar,c L Shukla b S Hasan,25,26,0,1,96.15,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
106,Harshal Patel,b S Hasan,10,9,1,0,111.11,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
107,Zaheer Khan,not out,11,7,1,0,157.14,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11190,16:00:00,10,2012,4,"M.Chinnaswamy Stadium, Bengaluru"
108,Richard Levi,b B Hogg,29,22,4,1,131.82,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
109,Tirumalsetti Suman,c S Trivedi b A Singh,10,10,0,1,100.00,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
110,Rohit Sharma,b B Hogg,21,13,2,1,161.54,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
111,Ambati Rayudu,not out,47,32,1,3,146.88,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
112,Kieron Pollard,c A Rahane b A Chavan,64,33,6,4,193.94,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
113,Dinesh Karthik,c S Trivedi b K Cooper,0,1,0,0,0.00,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
114,James Franklin,c A Rahane b A Singh,2,3,0,0,66.67,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
115,Harbhajan Singh,not out,18,6,1,2,300.00,Inn1,Mumbai Indians,Rajasthan Royals,won,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
116,Rahul Dravid,c T Suman b M Patel,3,5,0,0,60.00,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
117,Ajinkya Rahane,c R Levi b K Pollard,40,31,4,2,129.03,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
118,Shreevats Goswami,c D Karthik b M Patel,0,1,0,0,0.00,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
119,Owais Shah,b L Malinga,76,42,5,5,180.95,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
120,Ashok Menaria,c R Sharma b K Pollard,20,15,2,1,133.33,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
121,Johan Botha,c K Pollard b L Malinga,2,3,0,0,66.67,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
122,Kevon Cooper,b M Patel,14,6,0,2,233.33,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
123,Ankeet Chavan,c D Karthik b K Pollard,4,2,1,0,200.00,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
124,Brad Hogg,c J Franklin b M Patel,2,5,0,0,40.00,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
125,Amit Singh,b K Pollard,0,3,0,0,0.00,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
126,,not out,5,6,0,0,83.33,Inn2,Rajasthan Royals,Mumbai Indians,lost,11192,20:00:00,11,2012,4,"Wankhede Stadium, Mumbai"
127,Mayank Agarwal,c DJ Bravo b A Morkel,45,26,5,3,173.08,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai"
128,Chris Gayle,c DJ Bravo b R Jadeja,68,35,2,6,194.29,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai"
129,Virat Kohli,c F du Plessis b D Bollinger,57,46,5,2,123.91,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai"
130,AB de Villiers,c S Jakati b A Morkel,4,2,1,0,200.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai"
131,Saurabh Tiwary,c S Raina b R Jadeja,8,6,1,0,133.33,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai"
132,Raju Bhatkal,c S Raina b D Bollinger,0,2,0,0,0.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai"
133,Cheteshwar Pujara,b D Bollinger,0,1,0,0,0.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai"
134,Daniel Vettori,run out (D Bollinger),1,1,0,0,100.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai"
135,Vinay Kumar,not out,6,1,0,1,600.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,11193,16:00:00,12,2012,4,"MA Chidambaram Stadium, Chennai"
