,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
108,Lakshmipathy Balaji,96,3.3,0,41,1,0,1,12.42,Chennai Super Kings,Deccan Chargers,Inn2,lost,10590,16:00:00,27,2009,4,"Kingsmead, Durban"
109,Jacob Oram,59,3,0,28,0,0,0,9.33,Chennai Super Kings,Deccan Chargers,Inn2,lost,10590,16:00:00,27,2009,4,"Kingsmead, Durban"
110,Muttiah Muralitharan,110,4,0,17,1,0,1,4.25,Chennai Super Kings,Deccan Chargers,Inn2,lost,10590,16:00:00,27,2009,4,"Kingsmead, Durban"
111,Yusuf Pathan,790,2,0,14,0,0,0,7.00,Rajasthan Royals,Delhi Daredevils,Inn1,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
112,Dimitri Mascarenhas,741,4,0,28,2,0,0,7.00,Rajasthan Royals,Delhi Daredevils,Inn1,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
113,Kamran Khan,1863,4,0,35,1,0,1,8.75,Rajasthan Royals,Delhi Daredevils,Inn1,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
114,Munaf Patel,522,4,1,14,2,1,0,3.50,Rajasthan Royals,Delhi Daredevils,Inn1,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
115,Shane Warne,135,4,0,32,2,0,0,8.00,Rajasthan Royals,Delhi Daredevils,Inn1,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
116,Ravindra Jadeja,587,2,0,17,0,0,0,8.50,Rajasthan Royals,Delhi Daredevils,Inn1,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
117,Amit Mishra,1454,4,0,34,3,1,0,8.50,Delhi Daredevils,Rajasthan Royals,Inn2,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
118,Pradeep Sangwan,1472,4,0,28,0,0,2,7.00,Delhi Daredevils,Rajasthan Royals,Inn2,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
119,Ashish Nehra,269,4,0,23,1,0,1,5.75,Delhi Daredevils,Rajasthan Royals,Inn2,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
120,Tillakaratne Dilshan,105,1,0,4,0,0,0,4.00,Delhi Daredevils,Rajasthan Royals,Inn2,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
121,Daniel Vettori,205,2,0,32,0,0,0,16.00,Delhi Daredevils,Rajasthan Royals,Inn2,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
122,Dirk Nannes,1647,3.3,0,23,0,0,2,6.97,Delhi Daredevils,Rajasthan Royals,Inn2,lost,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
123,KP Appanna,1804,3,0,30,1,0,0,10.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn1,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
124,Anil Kumble,98,4,0,16,2,0,0,4.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn1,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
125,Kevin Pietersen,395,4,0,24,1,0,2,6.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn1,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
126,Roelof van der Merwe,1669,4,0,28,1,0,0,7.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn1,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
127,Pankaj Singh,6328,1,0,14,0,0,0,14.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn1,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
128,Praveen Kumar,592,4,0,25,1,0,1,6.25,Royal Challengers Bangalore,Kolkata Knight Riders,Inn1,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
129,Murali Kartik,300,4,0,26,0,0,1,6.50,Kolkata Knight Riders,Royal Challengers Bangalore,Inn2,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
130,Ajit Agarkar,146,2,0,23,0,0,4,11.50,Kolkata Knight Riders,Royal Challengers Bangalore,Inn2,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
131,Ishant Sharma,702,4,0,15,2,0,1,3.75,Kolkata Knight Riders,Royal Challengers Bangalore,Inn2,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
132,Brad Hodge,283,4,0,29,3,0,0,7.25,Kolkata Knight Riders,Royal Challengers Bangalore,Inn2,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
133,Sourav Ganguly,29,2,0,17,0,0,0,8.50,Kolkata Knight Riders,Royal Challengers Bangalore,Inn2,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
134,Chris Gayle,247,3.5,0,31,0,0,0,8.86,Kolkata Knight Riders,Royal Challengers Bangalore,Inn2,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
135,Daniel Vettori,205,3,0,23,1,0,2,7.67,Delhi Daredevils,Deccan Chargers,Inn1,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
136,Amit Mishra,1454,4,0,32,1,0,0,8.00,Delhi Daredevils,Deccan Chargers,Inn1,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
137,Pradeep Sangwan,1472,4,0,24,1,0,0,6.00,Delhi Daredevils,Deccan Chargers,Inn1,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
138,Dirk Nannes,1647,4,0,16,2,0,0,4.00,Delhi Daredevils,Deccan Chargers,Inn1,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
139,Ashish Nehra,269,4,0,30,2,1,0,7.50,Delhi Daredevils,Deccan Chargers,Inn1,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
140,Tillakaratne Dilshan,105,1,0,15,0,0,0,15.00,Delhi Daredevils,Deccan Chargers,Inn1,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
141,Dwayne Smith,255,1,0,8,0,0,0,8.00,Deccan Chargers,Delhi Daredevils,Inn2,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
142,Venugopal Rao,412,2,0,20,0,0,1,10.00,Deccan Chargers,Delhi Daredevils,Inn2,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
143,Fidel Edwards,381,3.4,0,44,0,1,3,12.94,Deccan Chargers,Delhi Daredevils,Inn2,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
144,Rohit Sharma,576,1,0,10,0,0,0,10.00,Deccan Chargers,Delhi Daredevils,Inn2,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
145,Pragyan Ojha,1356,4,0,24,1,0,1,6.00,Deccan Chargers,Delhi Daredevils,Inn2,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
146,Shoaib Ahmed,1900,4,0,20,2,0,0,5.00,Deccan Chargers,Delhi Daredevils,Inn2,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
147,RP Singh,434,3,0,20,1,0,2,6.67,Deccan Chargers,Delhi Daredevils,Inn2,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
148,Chris Gayle,247,4,0,21,1,0,1,5.25,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
149,Brad Hodge,283,2,0,13,1,0,0,6.50,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
150,Ajit Agarkar,146,1,0,12,1,0,1,12.00,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
151,Murali Kartik,300,3,0,20,1,0,0,6.67,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
152,Ashok Dinda,1467,3,0,27,1,0,1,9.00,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
153,Laxmi Shukla,1600,3,0,25,0,0,0,8.33,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
154,Ishant Sharma,702,4,0,24,1,1,2,6.00,Kolkata Knight Riders,Mumbai Indians,Inn1,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
155,Abhishek Nayar,1463,3,0,20,1,0,1,6.67,Mumbai Indians,Kolkata Knight Riders,Inn2,won,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
