,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
15,,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Deccan Chargers,won,9900,16:00:00,9,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",
16,David Warner,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Mumbai Indians,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",1739
17,Virender Sehwag,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Mumbai Indians,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",26
18,Unmukt Chand,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Mumbai Indians,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",7904
19,Aaron Finch,not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Mumbai Indians,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",1643
20,Naman Ojha,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Mumbai Indians,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",1599
21,Venugopal Rao,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Mumbai Indians,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",412
22,Irfan Pathan,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Mumbai Indians,lost,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",73
23,Davy Jacobs,not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Delhi Daredevils,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",7911
24,Sachin Tendulkar,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Delhi Daredevils,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",25
25,Ambati Rayudu,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Delhi Daredevils,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",6311
26,Rohit Sharma,not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Delhi Daredevils,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",576
27,11,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Delhi Daredevils,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",
28,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Delhi Daredevils,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",
29,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Mumbai Indians,Delhi Daredevils,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",
30,,b Pathan,25,10,3,0,150.00,Inn2,Mumbai Indians,Delhi Daredevils,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",
31,,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Delhi Daredevils,won,9902,16:00:00,10,2011,4,"Arun Jaitley Stadium, Delhi",
32,Jacques Kallis,not out,31,14,3,2,221.43,Inn1,Kolkata Knight Riders,Deccan Chargers,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",213
33,Manvinder Bisla,b Pathan,13,10,0,1,130.00,Inn1,Kolkata Knight Riders,Deccan Chargers,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",1901
34,Gautam Gambhir,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kolkata Knight Riders,Deccan Chargers,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",308
35,Manoj Tiwary,not out,116,54,8,9,214.81,Inn1,Kolkata Knight Riders,Deccan Chargers,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",694
36,Yusuf Pathan,lbw b Hopes,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Deccan Chargers,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",790
37,10,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kolkata Knight Riders,Deccan Chargers,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",
38,,b Pathan,25,17,4,1,147.06,Inn1,Kolkata Knight Riders,Deccan Chargers,won,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",
39,Shikhar Dhawan,not out,31,14,3,2,221.43,Inn2,Deccan Chargers,Kolkata Knight Riders,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",1446
40,Ishank Jaggi,b Pathan,13,10,0,1,130.00,Inn2,Deccan Chargers,Kolkata Knight Riders,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",1855
41,Bharath Chipli,c Pathan b Mota,32,13,2,3,246.15,Inn2,Deccan Chargers,Kolkata Knight Riders,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",1806
42,Kumar Sangakkara,not out,116,54,8,9,214.81,Inn2,Deccan Chargers,Kolkata Knight Riders,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",104
43,Jean-Paul Duminy,lbw b Hopes,2,3,0,0,66.67,Inn2,Deccan Chargers,Kolkata Knight Riders,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",211
44,Daniel Christian,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Deccan Chargers,Kolkata Knight Riders,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",6283
45,Dwaraka Ravi Teja,b Pathan,25,17,4,1,147.06,Inn2,Deccan Chargers,Kolkata Knight Riders,lost,9904,20:00:00,11,2011,4,"Eden Gardens, Kolkata",1464
46,David Warner,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Rajasthan Royals,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",1739
47,Virender Sehwag,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Rajasthan Royals,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",26
48,Aaron Finch,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Rajasthan Royals,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",1643
49,Unmukt Chand,not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Rajasthan Royals,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",7904
50,Naman Ojha,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Rajasthan Royals,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",1599
51,Venugopal Rao,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Rajasthan Royals,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",412
52,Irfan Pathan,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Rajasthan Royals,lost,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",73
53,Amit Paunikar,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Delhi Daredevils,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",6291
54,Rahul Dravid,b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Delhi Daredevils,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",27
55,Johan Botha,c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Delhi Daredevils,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",487
56,Ashok Menaria,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Delhi Daredevils,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",7846
57,Ajinkya Rahane,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Delhi Daredevils,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",1447
58,Ross Taylor,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Delhi Daredevils,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",521
59,12,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Delhi Daredevils,won,9905,16:00:00,12,2011,4,"Sawai Mansingh Stadium, Jaipur",
60,Srikkanth Anirudha,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Kings XI Punjab,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1810
61,Murali Vijay,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Kings XI Punjab,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1597
62,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Kings XI Punjab,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",413
63,S Badrinath,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Kings XI Punjab,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",574
64,MS Dhoni,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Kings XI Punjab,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",265
65,5,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Kings XI Punjab,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
66,,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Kings XI Punjab,lost,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
67,Paul Valthaty,not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Chennai Super Kings,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1865
68,Adam Gilchrist,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Chennai Super Kings,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",36
69,Shaun Marsh,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Chennai Super Kings,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",563
70,Sunny Singh,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Chennai Super Kings,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1895
71,Abhishek Nayar,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Chennai Super Kings,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1463
72,Dinesh Karthik,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Chennai Super Kings,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",145
73,1,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Chennai Super Kings,won,9908,16:00:00,13,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
74,Sunny Sohal,not out,31,14,3,2,221.43,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",1827
75,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",1446
76,Kumar Sangakkara,c Pathan b Mota,32,13,2,3,246.15,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",104
77,Bharath Chipli,not out,116,54,8,9,214.81,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",1806
78,Jean-Paul Duminy,lbw b Hopes,2,3,0,0,66.67,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",211
79,Daniel Christian,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",6283
80,7,b Pathan,25,17,4,1,147.06,Inn1,Deccan Chargers,Royal Challengers Bangalore,won,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",
81,Mayank Agarwal,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",2195
82,Tillakaratne Dilshan,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",105
83,Zaheer Khan,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",71
84,Virat Kohli,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",1413
85,AB de Villiers,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",370
86,Saurabh Tiwary,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",1601
87,Cheteshwar Pujara,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Deccan Chargers,lost,9909,20:00:00,14,2011,4,"Rajiv Gandhi International Stadium, Hyderabad",1448
88,Amit Paunikar,not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",6291
89,Rahul Dravid,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",27
90,Ashok Menaria,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",7846
91,Shane Watson,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",158
92,Ross Taylor,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",521
93,Johan Botha,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",487
94,19,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
95,Manvinder Bisla,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",1901
96,Jacques Kallis,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",213
97,Gautam Gambhir,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",308
98,4,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
99,,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
100,,lbw b Hopes,2,10,3,0,150.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
101,,lbw b Hopes,2,17,4,1,147.06,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
102,,c Sangakkara b Lee,15,3,0,0,66.67,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
103,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
104,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
105,,b Pathan,25,3,0,0,66.67,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
106,,b Pathan,25,10,3,0,150.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
107,,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,9910,16:00:00,15,2011,4,"Sawai Mansingh Stadium, Jaipur",
108,Michael Hussey,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",4772
109,Murali Vijay,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",1597
110,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",413
111,MS Dhoni,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",265
112,Albie Morkel,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",484
113,S Badrinath,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",574
114,4,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",
115,Mayank Agarwal,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",2195
116,Tillakaratne Dilshan,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",105
117,Asad Pathan,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",7902
118,Virat Kohli,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",1413
119,AB de Villiers,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",370
120,Saurabh Tiwary,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",1601
121,Cheteshwar Pujara,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,9913,16:00:00,16,2011,4,"MA Chidambaram Stadium, Chennai",1448
122,Jesse Ryder,not out,31,14,3,2,221.43,Inn1,Pune Warriors,Delhi Daredevils,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",583
123,Graeme Smith,b Pathan,13,10,0,1,130.00,Inn1,Pune Warriors,Delhi Daredevils,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",207
124,Mithun Manhas,c Pathan b Mota,32,13,2,3,246.15,Inn1,Pune Warriors,Delhi Daredevils,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",597
125,Yuvraj Singh,not out,116,54,8,9,214.81,Inn1,Pune Warriors,Delhi Daredevils,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",69
126,Robin Uthappa,lbw b Hopes,2,3,0,0,66.67,Inn1,Pune Warriors,Delhi Daredevils,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",527
127,Mohnish Mishra,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Pune Warriors,Delhi Daredevils,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",6303
128,Wayne Parnell,b Pathan,25,17,4,1,147.06,Inn1,Pune Warriors,Delhi Daredevils,lost,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",1692
129,David Warner,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Pune Warriors,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",1739
130,Virender Sehwag,b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Pune Warriors,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",26
131,Irfan Pathan,c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Pune Warriors,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",73
132,Naman Ojha,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Pune Warriors,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",1599
133,Matthew Wade,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Pune Warriors,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",1649
134,Venugopal Rao,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Pune Warriors,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",412
135,Aaron Finch,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Pune Warriors,won,9914,16:00:00,17,2011,4,"Dr DY Patil Sports Academy, Mumbai",1643
136,Michael Hussey,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Kochi Tuskers Kerala,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi",4772
137,Murali Vijay,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Kochi Tuskers Kerala,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi",1597
138,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Kochi Tuskers Kerala,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi",413
139,S Badrinath,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Kochi Tuskers Kerala,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi",574
140,MS Dhoni,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Kochi Tuskers Kerala,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi",265
141,Albie Morkel,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Kochi Tuskers Kerala,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi",484
142,3,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Kochi Tuskers Kerala,lost,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi",
143,Brendon McCullum,not out,31,14,3,2,221.43,Inn2,Kochi Tuskers Kerala,Chennai Super Kings,won,9916,20:00:00,18,2011,4,"Nehru Stadium, Kochi",201
