,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
13,Murali Kartik,300,3.4,0,17,3,0,0,5.00,Kolkata Knight Riders,Deccan Chargers,Inn1,won,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
14,Ashok Dinda,1467,3,0,18,1,1,0,6.00,Kolkata Knight Riders,Deccan Chargers,Inn1,won,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
15,David Hussey,562,3,0,35,1,0,1,11.67,Kolkata Knight Riders,Deccan Chargers,Inn1,won,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
16,Ajit Agarkar,146,2,0,19,2,0,0,9.50,Kolkata Knight Riders,Deccan Chargers,Inn1,won,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
17,Ishant Sharma,702,3,1,9,1,0,3,3.00,Kolkata Knight Riders,Deccan Chargers,Inn1,won,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
18,Andrew Symonds,39,2,0,20,0,1,2,10.00,Deccan Chargers,Kolkata Knight Riders,Inn2,lost,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
19,Sanjay Bangar,1814,3,0,19,0,0,2,6.33,Deccan Chargers,Kolkata Knight Riders,Inn2,lost,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
20,Scott Styris,58,4,0,19,0,0,1,4.75,Deccan Chargers,Kolkata Knight Riders,Inn2,lost,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
21,RP Singh,434,3,0,15,1,0,0,5.00,Deccan Chargers,Kolkata Knight Riders,Inn2,lost,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
22,Pragyan Ojha,1356,4,0,18,2,0,2,4.50,Deccan Chargers,Kolkata Knight Riders,Inn2,lost,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
23,Chaminda Vaas,108,3,0,9,2,0,0,3.00,Deccan Chargers,Kolkata Knight Riders,Inn2,lost,10554,16:00:00,20,2008,4,"Eden Gardens, Kolkata"
24,Yusuf Pathan,790,1,0,13,0,0,0,13.00,Rajasthan Royals,Kings XI Punjab,Inn1,won,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
25,Pankaj Singh,6328,1,0,12,0,0,0,12.00,Rajasthan Royals,Kings XI Punjab,Inn1,won,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
26,Dinesh Salunkhe,1799,2,0,21,1,0,2,10.50,Rajasthan Royals,Kings XI Punjab,Inn1,won,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
27,Shane Warne,135,4,0,19,3,0,0,4.75,Rajasthan Royals,Kings XI Punjab,Inn1,won,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
28,Shane Watson,158,4,0,39,0,1,0,9.75,Rajasthan Royals,Kings XI Punjab,Inn1,won,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
29,Siddharth Trivedi,1594,4,0,25,2,0,0,6.25,Rajasthan Royals,Kings XI Punjab,Inn1,won,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
30,Munaf Patel,522,4,0,36,1,0,0,9.00,Rajasthan Royals,Kings XI Punjab,Inn1,won,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
31,Wilkin Mota,1825,1,0,12,0,0,0,12.00,Kings XI Punjab,Rajasthan Royals,Inn2,lost,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
32,Piyush Chawla,466,2,0,27,0,0,0,13.50,Kings XI Punjab,Rajasthan Royals,Inn2,lost,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
33,Irfan Pathan,73,4,0,21,1,0,2,5.25,Kings XI Punjab,Rajasthan Royals,Inn2,lost,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
34,James Hopes,364,4,0,33,1,0,1,8.25,Kings XI Punjab,Rajasthan Royals,Inn2,lost,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
35,S Sreesanth,463,3.1,0,38,1,2,3,12.26,Kings XI Punjab,Rajasthan Royals,Inn2,lost,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
36,Brett Lee,42,4,0,35,1,2,0,8.75,Kings XI Punjab,Rajasthan Royals,Inn2,lost,10552,20:00:00,21,2008,4,"Sawai Mansingh Stadium, Jaipur"
37,Farveez Maharoof,112,4,0,36,2,0,1,9.00,Delhi Daredevils,Deccan Chargers,Inn1,won,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
38,Yo Mahesh,1719,4,0,35,1,1,0,8.75,Delhi Daredevils,Deccan Chargers,Inn1,won,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
39,Mohammad Asif,326,4,0,19,2,0,0,4.75,Delhi Daredevils,Deccan Chargers,Inn1,won,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
40,Rajat Bhatia,1468,4,0,27,2,0,0,6.75,Delhi Daredevils,Deccan Chargers,Inn1,won,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
41,Glenn McGrath,41,4,1,22,0,0,0,5.50,Delhi Daredevils,Deccan Chargers,Inn1,won,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
42,Andrew Symonds,39,2,0,35,0,0,0,17.50,Deccan Chargers,Delhi Daredevils,Inn2,lost,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
43,Pragyan Ojha,1356,1,0,7,0,0,2,7.00,Deccan Chargers,Delhi Daredevils,Inn2,lost,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
44,Shahid Afridi,142,2,0,17,0,0,0,8.50,Deccan Chargers,Delhi Daredevils,Inn2,lost,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
45,Sanjay Bangar,1814,2,0,30,0,0,1,15.00,Deccan Chargers,Delhi Daredevils,Inn2,lost,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
46,RP Singh,434,3,0,27,1,0,1,9.00,Deccan Chargers,Delhi Daredevils,Inn2,lost,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
47,Chaminda Vaas,108,3,0,22,0,0,1,7.33,Deccan Chargers,Delhi Daredevils,Inn2,lost,10551,20:00:00,22,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
48,Abhishek Nayar,1463,1,0,14,0,0,0,14.00,Mumbai Indians,Chennai Super Kings,Inn1,lost,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
49,Vikrant Yeligati,1840,1,0,16,0,0,1,16.00,Mumbai Indians,Chennai Super Kings,Inn1,lost,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
50,Dwayne Bravo,242,3,0,36,0,0,1,12.00,Mumbai Indians,Chennai Super Kings,Inn1,lost,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
51,Harbhajan Singh,75,2,0,14,0,0,0,7.00,Mumbai Indians,Chennai Super Kings,Inn1,lost,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
52,Dhawal Kulkarni,1451,3,0,25,1,1,0,8.33,Mumbai Indians,Chennai Super Kings,Inn1,lost,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
53,Shaun Pollock,218,3,0,32,0,0,1,10.67,Mumbai Indians,Chennai Super Kings,Inn1,lost,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
54,Musavir Khote,1835,3,0,29,2,0,0,9.67,Mumbai Indians,Chennai Super Kings,Inn1,lost,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
55,Ashish Nehra,269,4,0,35,1,1,2,8.75,Mumbai Indians,Chennai Super Kings,Inn1,lost,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
56,Palani Amarnath,1715,4,0,57,1,0,0,14.25,Chennai Super Kings,Mumbai Indians,Inn2,won,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
57,Joginder Sharma,270,4,0,29,2,1,0,7.25,Chennai Super Kings,Mumbai Indians,Inn2,won,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
58,Manpreet Gony,1358,4,1,18,1,1,0,4.50,Chennai Super Kings,Mumbai Indians,Inn2,won,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
59,Muttiah Muralitharan,110,4,0,40,2,0,4,10.00,Chennai Super Kings,Mumbai Indians,Inn2,won,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
60,Jacob Oram,59,4,0,53,0,0,2,13.25,Chennai Super Kings,Mumbai Indians,Inn2,won,10550,20:00:00,23,2008,4,"MA Chidambaram Stadium, Chennai"
61,Shane Warne,135,4,0,47,2,0,1,11.75,Rajasthan Royals,Deccan Chargers,Inn1,won,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
62,Siddharth Trivedi,1594,3,0,37,0,1,0,12.33,Rajasthan Royals,Deccan Chargers,Inn1,won,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
63,Yusuf Pathan,790,2,0,20,2,0,0,10.00,Rajasthan Royals,Deccan Chargers,Inn1,won,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
64,Shane Watson,158,4,0,32,1,0,2,8.00,Rajasthan Royals,Deccan Chargers,Inn1,won,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
65,Dinesh Salunkhe,1799,1,0,9,0,0,0,9.00,Rajasthan Royals,Deccan Chargers,Inn1,won,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
66,Pankaj Singh,6328,2,0,14,0,0,0,7.00,Rajasthan Royals,Deccan Chargers,Inn1,won,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
67,Munaf Patel,522,4,0,55,0,0,2,13.75,Rajasthan Royals,Deccan Chargers,Inn1,won,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
68,Shahid Afridi,142,4,0,28,3,0,1,7.00,Deccan Chargers,Rajasthan Royals,Inn2,lost,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
69,Pragyan Ojha,1356,2,0,23,0,0,0,11.50,Deccan Chargers,Rajasthan Royals,Inn2,lost,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
70,Doddapaneni Kalyankrishna,1816,3,0,30,1,0,0,10.00,Deccan Chargers,Rajasthan Royals,Inn2,lost,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
71,RP Singh,434,4,0,44,1,1,1,11.00,Deccan Chargers,Rajasthan Royals,Inn2,lost,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
72,Andrew Symonds,39,2.5,0,46,0,0,0,18.40,Deccan Chargers,Rajasthan Royals,Inn2,lost,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
73,Chaminda Vaas,108,4,0,42,1,0,0,10.50,Deccan Chargers,Rajasthan Royals,Inn2,lost,10549,20:00:00,24,2008,4,"Rajiv Gandhi International Stadium, Hyderabad"
74,Musavir Khote,1835,2,0,22,0,0,0,11.00,Mumbai Indians,Kings XI Punjab,Inn1,lost,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
75,Dwayne Bravo,242,3,0,27,0,0,0,9.00,Mumbai Indians,Kings XI Punjab,Inn1,lost,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
76,Dhawal Kulkarni,1451,4,0,37,2,1,1,9.25,Mumbai Indians,Kings XI Punjab,Inn1,lost,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
77,Harbhajan Singh,75,4,0,32,3,0,1,8.00,Mumbai Indians,Kings XI Punjab,Inn1,lost,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
78,Ashish Nehra,269,3,0,22,2,0,0,7.33,Mumbai Indians,Kings XI Punjab,Inn1,lost,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
79,Shaun Pollock,218,4,0,40,1,0,1,10.00,Mumbai Indians,Kings XI Punjab,Inn1,lost,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
80,Piyush Chawla,466,4,0,16,2,0,1,4.00,Kings XI Punjab,Mumbai Indians,Inn2,won,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
81,Brett Lee,42,4,0,9,1,0,0,2.25,Kings XI Punjab,Mumbai Indians,Inn2,won,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
82,S Sreesanth,463,4,0,31,2,2,0,7.75,Kings XI Punjab,Mumbai Indians,Inn2,won,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
83,Vikram Singh,456,4,0,40,1,0,1,10.00,Kings XI Punjab,Mumbai Indians,Inn2,won,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
84,Irfan Pathan,73,4,1,19,2,0,2,4.75,Kings XI Punjab,Mumbai Indians,Inn2,won,10548,20:00:00,25,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
85,Muttiah Muralitharan,110,4,0,12,0,0,3,3.00,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
86,Palani Amarnath,1715,4,0,29,2,0,0,7.25,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
87,Manpreet Gony,1358,4,0,40,2,1,0,10.00,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
88,Joginder Sharma,270,4,0,32,1,1,1,8.00,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
89,Jacob Oram,59,4,0,32,3,0,0,8.00,Chennai Super Kings,Kolkata Knight Riders,Inn1,won,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
90,Laxmi Shukla,1600,2,0,18,0,0,0,9.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
91,Ashok Dinda,1467,3,0,25,0,0,2,8.33,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
92,Ishant Sharma,702,3,0,26,0,1,1,8.67,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
93,Murali Kartik,300,3,0,33,0,0,0,11.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
94,David Hussey,562,1,0,10,0,0,0,10.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
95,Ajit Agarkar,146,3,0,19,1,0,0,6.33,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
96,Mohammad Hafeez,360,2,0,16,0,0,1,8.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,lost,10547,16:00:00,26,2008,4,"MA Chidambaram Stadium, Chennai"
97,Piyush Chawla,466,4,0,29,0,0,1,7.25,Kings XI Punjab,Delhi Daredevils,Inn1,won,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
98,Vikram Singh,456,4,0,29,3,0,0,7.25,Kings XI Punjab,Delhi Daredevils,Inn1,won,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
99,S Sreesanth,463,2,0,25,0,0,0,12.50,Kings XI Punjab,Delhi Daredevils,Inn1,won,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
100,Irfan Pathan,73,4,0,26,2,0,3,6.50,Kings XI Punjab,Delhi Daredevils,Inn1,won,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
101,Brett Lee,42,4,0,33,1,0,0,8.25,Kings XI Punjab,Delhi Daredevils,Inn1,won,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
102,Yuvraj Singh,69,2,0,11,1,0,1,5.50,Kings XI Punjab,Delhi Daredevils,Inn1,won,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
103,Shoaib Malik,33,3.3,0,32,1,1,2,9.70,Delhi Daredevils,Kings XI Punjab,Inn2,lost,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
104,Yo Mahesh,1719,4,0,23,1,0,0,5.75,Delhi Daredevils,Kings XI Punjab,Inn2,lost,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
105,Mohammad Asif,326,4,0,39,2,1,0,9.75,Delhi Daredevils,Kings XI Punjab,Inn2,lost,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
106,Rajat Bhatia,1468,1,0,5,0,0,1,5.00,Delhi Daredevils,Kings XI Punjab,Inn2,lost,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
107,Farveez Maharoof,112,3,0,31,0,0,1,10.33,Delhi Daredevils,Kings XI Punjab,Inn2,lost,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
108,Glenn McGrath,41,4,0,29,1,0,0,7.25,Delhi Daredevils,Kings XI Punjab,Inn2,lost,10545,16:00:00,27,2008,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
109,Balachandra Akhil,1803,4,0,34,0,0,0,8.50,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,10544,20:00:00,28,2008,4,"M.Chinnaswamy Stadium, Bengaluru"
110,Jacques Kallis,213,4,0,36,0,0,0,9.00,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,10544,20:00:00,28,2008,4,"M.Chinnaswamy Stadium, Bengaluru"
111,Praveen Kumar,592,4,0,29,1,0,0,7.25,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,10544,20:00:00,28,2008,4,"M.Chinnaswamy Stadium, Bengaluru"
112,Zaheer Khan,71,4,0,38,3,0,0,9.50,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,10544,20:00:00,28,2008,4,"M.Chinnaswamy Stadium, Bengaluru"
113,Dale Steyn,508,4,0,40,0,0,3,10.00,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,10544,20:00:00,28,2008,4,"M.Chinnaswamy Stadium, Bengaluru"
114,Palani Amarnath,1715,4,0,38,2,0,0,9.50,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,10544,20:00:00,28,2008,4,"M.Chinnaswamy Stadium, Bengaluru"
115,Albie Morkel,484,4,0,38,1,0,3,9.50,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,10544,20:00:00,28,2008,4,"M.Chinnaswamy Stadium, Bengaluru"
116,Joginder Sharma,270,3.4,0,27,2,0,1,7.94,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,10544,20:00:00,28,2008,4,"M.Chinnaswamy Stadium, Bengaluru"
117,Manpreet Gony,1358,4,0,34,3,0,0,8.50,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,10544,20:00:00,28,2008,4,"M.Chinnaswamy Stadium, Bengaluru"
118,Jacob Oram,59,4,0,27,0,0,2,6.75,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,10544,20:00:00,28,2008,4,"M.Chinnaswamy Stadium, Bengaluru"
119,Dwayne Bravo,242,4,0,25,1,0,1,6.25,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
120,Dilhara Fernando,222,4,0,41,1,0,2,10.25,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
121,Ashish Nehra,269,1,0,9,0,0,0,9.00,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
122,Shaun Pollock,218,4,0,27,2,0,0,6.75,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
123,Sanath Jayasuriya,102,4,1,14,3,0,1,3.50,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
124,Dhawal Kulkarni,1451,3,0,15,0,0,1,5.00,Mumbai Indians,Kolkata Knight Riders,Inn1,won,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
125,Laxmi Shukla,1600,1,0,11,0,0,0,11.00,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
126,Sourav Ganguly,29,2,0,14,0,0,0,7.00,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
127,Mohammad Hafeez,360,1,0,16,0,0,1,16.00,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
128,Murali Kartik,300,3,0,24,0,0,1,8.00,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
129,Ishant Sharma,702,3.4,0,33,1,0,0,9.71,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
130,Ashok Dinda,1467,4,0,12,1,0,0,3.00,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
131,Ajit Agarkar,146,4,0,23,1,1,3,5.75,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,10542,20:00:00,29,2008,4,"Eden Gardens, Kolkata"
132,Sunil Joshi,1808,1,0,19,0,0,0,19.00,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
133,Virat Kohli,1413,1,0,11,0,0,0,11.00,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
134,Jacques Kallis,213,4,0,39,2,0,0,9.75,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
135,Vinay Kumar,1449,2,0,25,0,0,0,12.50,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
136,Praveen Kumar,592,4,0,24,0,0,0,6.00,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
137,Dale Steyn,508,4,0,29,1,1,1,7.25,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
138,Zaheer Khan,71,4,0,42,1,0,0,10.50,Royal Challengers Bangalore,Delhi Daredevils,Inn1,lost,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
139,Virender Sehwag,26,2,0,30,0,0,0,15.00,Delhi Daredevils,Royal Challengers Bangalore,Inn2,won,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
140,Shoaib Malik,33,1,0,8,0,0,0,8.00,Delhi Daredevils,Royal Challengers Bangalore,Inn2,won,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
141,Rajat Bhatia,1468,1,0,14,0,0,0,14.00,Delhi Daredevils,Royal Challengers Bangalore,Inn2,won,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
142,Yo Mahesh,1719,4,0,28,0,1,0,7.00,Delhi Daredevils,Royal Challengers Bangalore,Inn2,won,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
143,Mohammad Asif,326,4,0,42,0,0,0,10.50,Delhi Daredevils,Royal Challengers Bangalore,Inn2,won,10541,20:00:00,30,2008,4,"Arun Jaitley Stadium, Delhi"
